 # List of d(q) for j, j' =           22          35
 #    0  1.00000000
 #    1  0.79074006
 #    2  0.58420211
 #    3  0.44806159
 #    4  0.36333211
 #    5  0.29421321
 #    6  0.24285963
 #    7  0.20649515
 #    8  0.18117298
 #    9  0.15814902
 #   10  0.14126516
 #   11  0.12728854
 #   12  0.11750609
 #   13  0.10635132
 #   14  0.09856227
 #   15  0.09063682
 #   16  0.08544390
 #   17  0.07892391
 #   18  0.07529255
 #   19  0.07024147
 #   20  0.06774370
 #   21  0.06370747
 #   22  0.06217710
 #   23  0.05847425
 #   24  0.05702890
 #   25  0.05294524
 #   26  0.05190641
 #   27  0.04785496
 #   28  0.04770301
 #   29  0.04363789
 #   30  0.04407975
 #   31  0.03969453
 #   32  0.04086810
 #   33  0.03570875
 #   34  0.03857408
 #   35  0.03187627
 #   36  0.03752291
 #   37  0.02887022
 #   38  0.03676024
 #   39  0.02544691
 #   40  0.03526223
 #   41  0.02172449
 #   42  0.03529227
 #   43  0.01663315
 #   44  0.04276492
       0.0    155.1595402      0.0000000
       0.1    155.0831616      0.2706710
       0.2    154.8542350      0.5405422
       0.3    154.4733868      0.8088171
       0.4    153.9416587      1.0747068
       0.5    153.2605034      1.3374332
       0.6    152.4317800      1.5962327
       0.7    151.4577462      1.8503594
       0.8    150.3410511      2.0990889
       0.9    149.0847247      2.3417211
       1.0    147.6921673      2.5775837
       1.1    146.1671369      2.8060352
       1.2    144.5137357      3.0264673
       1.3    142.7363949      3.2383082
       1.4    140.8398590      3.4410245
       1.5    138.8291685      3.6341240
       1.6    136.7096417      3.8171572
       1.7    134.4868557      3.9897199
       1.8    132.1666261      4.1514541
       1.9    129.7549868      4.3020497
       2.0    127.2581680      4.4412460
       2.1    124.6825743      4.5688319
       2.2    122.0347625      4.6846472
       2.3    119.3214177      4.7885824
       2.4    116.5493310      4.8805794
       2.5    113.7253752      4.9606312
       2.6    110.8564813      5.0287812
       2.7    107.9496146      5.0851232
       2.8    105.0117514      5.1297999
       2.9    102.0498550      5.1630022
       3.0     99.0708526      5.1849678
       3.1     96.0816120      5.1959795
       3.2     93.0889197      5.1963636
       3.3     90.0994581      5.1864876
       3.4     87.1197844      5.1667585
       3.5     84.1563098      5.1376198
       3.6     81.2152797      5.0995496
       3.7     78.3027539      5.0530574
       3.8     75.4245889      4.9986817
