j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 7 4 2.80384 40.8934 38.089555533111088 22.801801166536045 2.280180E+01 31.1879
2 8 5 5.53106 30.0000 24.468937369607371 22.550618884923015 2.255058E+01 25.5174
3 9 6 5.88439 24.0948 18.210414360104139 22.287854217852104 2.228785E+01 21.5916
4 10 7 5.68148 20.2679 14.586420959467683 22.057621955624725 2.205760E+01 18.7127
5 11 8 5.33881 17.5484 12.209592727719306 21.855143567069636 2.185513E+01 16.5112
6 12 9 4.97699 15.5014 10.524412234294363 21.673335917446177 2.167321E+01 14.7732
7 13 10 4.63412 13.8979 9.2637787217246252 21.507104285341281 2.150677E+01 13.3662
8 14 11 4.32147 12.6044 8.2829345565641379 21.347045055194140 2.134695E+01 12.204
9 15 12 4.03967 11.5370 7.4973308411804220 21.191249712241408 2.119125E+01 11.2276
10 16 13 3.78703 10.6400 6.8529707203033077 21.044807113570389 2.104381E+01 10.396
11 17 14 3.5608 9.8750 6.3142007469756400 20.895702904261992 2.089560E+01 9.67899
12 18 15 3.3572 9.2143 5.8570964438536066 20.737778042796819 2.073666E+01 9.05454
13 19 16 3.17287 8.6378 5.4649262421706144 20.590867210455507 2.059002E+01 8.50578
14 20 17 3.00756 8.1301 5.1225386479819539 20.438340580400077 2.043794E+01 8.01974
15 21 18 2.85686 7.6794 4.8225384215204397 20.267411130633054 2.026697E+01 7.58624
16 22 19 2.71725 7.2766 4.5593474198720427 20.116094724249177 2.011452E+01 7.1972
17 23 20 2.59239 6.9144 4.3220099929198375 19.950243555202125 1.994973E+01 6.84612
18 24 21 2.47558 6.5868 4.1112222207001929 19.807843932510309 1.980770E+01 6.52769
19 25 22 2.36932 6.2891 3.9197754495150945 19.614655337224328 1.961416E+01 6.23757
20 26 23 2.26425 6.0173 3.7530485641736147 19.428160613759783 1.942521E+01 5.97215
21 27 24 2.17686 5.7682 3.5913376125162060 19.178420378717743 1.917831E+01 5.72838
22 28 25 2.09017 5.5390 3.4488318314005042 19.112712663093141 1.910890E+01 5.50374
23 29 26 2.00446 5.3275 3.3230402870038782 19.117303266091337 1.911640E+01 5.29605
24 30 27 1.9213 5.1315 3.2102009586177327 18.890171375618920 1.888999E+01 5.10347
25 31 28 1.83173 4.9496 3.1178729877792928 18.774007139503933 1.877341E+01 4.9244
26 32 29 1.79378 4.7802 2.9864178906532617 18.319499568310448 1.831914E+01 4.75747
27 33 30 1.72705 4.6220 2.8949505539371847 18.264453767939198 1.826440E+01 4.60149
28 34 31 1.6702 4.4741 2.8039044892200882 17.691230299603486 1.769120E+01 4.45541
29 35 32 1.61795 4.3353 2.7173450992590378 17.414108414091420 1.741343E+01 4.31832
30 36 33 1.56844 4.2049 2.6364600460400758 17.258989680169446 1.725578E+01 4.18942
31 37 34 1.50309 4.0822 2.5791070657114923 17.048240077682468 1.704719E+01 4.06798
32 38 35 1.46622 3.9664 2.5001840067421690 16.527285132298893 1.652729E+01 3.95339
33 39 36 1.42814 3.8570 2.4288629288649002 16.397075917966596 1.639486E+01 3.84508
34 40 37 1.35462 3.7536 2.3989802161598641 16.598969369755732 1.659897E+01 3.74254
35 41 38 1.35581 3.6555 2.2996948223753733 16.024449911660525 1.602445E+01 3.64534
36 42 39 1.31329 3.5625 2.2492096174668719 15.589915017120463 1.558271E+01 3.55305
37 43 40 1.23791 3.4741 2.2361917926216011 14.826086815439592 1.482246E+01 3.46532
38 44 41 1.17913 3.3899 2.2107731651015223 14.242837842706406 1.424254E+01 3.38182
39 45 42 1.03992 3.3098 2.2698791420569142 15.528961111149128 1.552657E+01 3.30225
40 46 43 0.917934 3.2334 2.3154663648124258 16.011680540924672 1.601103E+01 3.22633
41 47 44 1.13231 3.1604 2.0280856862957841 14.819509739539180 1.481683E+01 3.15383
42 48 45 1.15205 3.0907 1.9386453053371395 15.940394374976814 1.593425E+01 3.08451
43 49 46 1.28376 3.0240 1.7402402077046977 16.407953923424902 1.639918E+01 3.01818
44 50 47 1.31206 2.9601 1.6480412968444098 16.124672260759588 1.611072E+01 2.95464
