j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 38 19.5 6.90995 44.2460 37.336053067495584 0.69600741600640526 6.960067E-01 17.4258
2 39 20.5 10.7398 34.2186 23.478838388265270 0.67797251285597393 6.779719E-01 16.596
3 40 21.5 11.3716 28.7432 17.371640362097924 0.68260723231798592 6.826053E-01 15.8417
4 41 22.5 11.4915 25.1404 13.648916376227596 0.64848373484787047 6.484748E-01 15.1529
5 42 23.5 11.2487 22.5307 11.281961740973522 0.67712616996485175 6.771243E-01 14.5215
6 43 24.5 10.7945 20.5243 9.7297527716100749 0.68272776520334655 6.827210E-01 13.9407
7 44 25.5 10.1873 18.9179 8.7305894038188541 0.76667236084836876 7.666625E-01 13.4045
8 45 26.5 9.6912 17.5931 7.9018975332798185 0.60351746358056457 6.035174E-01 12.908
9 46 27.5 9.29172 16.4758 7.1840770356381389 0.59302174840933564 5.930188E-01 12.447
10 47 28.5 8.76794 15.5167 6.7487627424147654 0.82513291883235795 8.250893E-01 12.0178
11 48 29.5 8.57281 14.6817 6.1088940104823939 0.89277032844345294 8.927684E-01 11.6172
12 49 30.5 8.02905 13.9460 5.9169481540333919 0.79235214510916230 7.923456E-01 11.2425
13 50 31.5 7.71486 13.2916 5.5767443882219778 0.74090224717078168 7.408895E-01 10.8911
