j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 5 3 1.20107 39.2315 38.030431520179576 51.146572934083075 5.114654E+01 32.7404
2 6 4 3.73203 28.1255 24.393468783852423 50.761296696792137 5.076129E+01 25.4648
3 7 5 4.08823 22.2077 18.119467980854186 50.330007038734536 5.032994E+01 20.8348
4 8 6 3.95154 18.4349 14.483360671845375 49.944330131313741 4.994426E+01 17.6295
5 9 7 3.69505 15.7932 12.098148634765009 49.597391930793236 4.959739E+01 15.2789
6 10 8 3.42293 13.8302 10.407266714357059 49.272598929002974 4.927257E+01 13.4814
7 11 9 3.16684 12.3100 9.1431578980312427 48.961321761043045 4.896017E+01 12.0623
8 12 10 2.93486 11.0958 8.1609369992691079 48.658541797700167 4.865738E+01 10.9135
9 13 11 2.72782 10.1026 7.3747803165331254 48.351922468764045 4.835133E+01 9.96448
10 14 12 2.54363 9.2745 6.7308737035040336 48.039203681656993 4.803815E+01 9.16732
11 15 13 2.37946 8.5731 6.1936393181149043 47.726893593328100 4.772684E+01 8.48826
12 16 14 2.23335 7.9712 5.7378481208378718 47.397010679082499 4.739486E+01 7.90287
13 17 15 2.10212 7.4488 5.3466784952438013 47.050236323697668 4.704650E+01 7.393
14 18 16 1.9838 6.9912 5.0074007177326720 46.707686860231320 4.670758E+01 6.94494
15 19 17 1.87724 6.5868 4.7095603332066993 46.347698744757537 4.634750E+01 6.54809
16 20 18 1.78058 6.2269 4.4463223667660543 45.952215263183540 4.594705E+01 6.19414
17 21 19 1.69173 5.9044 4.2126730620594994 45.570769389145525 4.557035E+01 5.87649
18 22 20 1.61074 5.6138 4.0030615853958853 45.212610690195966 4.521258E+01 5.58983
19 23 21 1.5375 5.3506 3.8131030162711177 44.742610954704425 4.474207E+01 5.32984
20 24 22 1.46774 5.1111 3.6433625613539493 44.269169221944971 4.426271E+01 5.09296
21 25 23 1.40548 4.8921 3.4866214857996223 43.866410738223429 4.386576E+01 4.87624
22 26 24 1.34573 4.6912 3.3454680185884067 43.623761936379324 4.361547E+01 4.67721
23 27 25 1.288 4.5062 3.2182013794123603 43.219276358621975 4.321787E+01 4.49379
24 28 26 1.2311 4.3353 3.1041967564931610 42.875833067454884 4.287575E+01 4.32421
25 29 27 1.18305 4.1769 2.9938537325208174 42.363153935093393 4.236297E+01 4.16697
26 30 28 1.14277 4.0297 2.8869327578643666 41.697093361547907 4.169624E+01 4.02076
27 31 29 1.09353 3.8925 2.7989711422803349 41.323958143829479 4.132395E+01 3.88446
28 32 30 1.05774 3.7644 2.7066599851840780 40.584737710439050 4.058449E+01 3.7571
29 33 31 1.02408 3.6444 2.6203220085347558 40.117062837665237 4.011463E+01 3.63783
30 34 32 0.987271 3.5319 2.5446292027612532 39.587042624243317 3.957465E+01 3.52589
31 35 33 0.955565 3.4261 2.4705353441131437 38.500402253172325 3.849502E+01 3.42064
32 36 34 0.931553 3.3265 2.3949473476703882 37.958076150680562 3.795791E+01 3.32149
33 37 35 0.899772 3.2325 2.3327276220437763 37.510469443945901 3.750301E+01 3.22793
34 38 36 0.876048 3.1437 2.2676519956297678 36.991728841149097 3.698437E+01 3.13949
35 39 37 0.857746 3.0597 2.2019536715664070 36.252288979124039 3.625226E+01 3.05577
36 40 38 0.834174 2.9800 2.1458262977111837 35.739746112130803 3.572319E+01 2.9764
37 41 39 0.820452 2.9044 2.0839482631678958 34.962813310485608 3.496078E+01 2.90105
38 42 40 0.793355 2.8325 2.0391445062594933 34.667113132246136 3.465419E+01 2.82942
39 43 41 0.746645 2.7641 2.0174552615346859 33.120767450474624 3.311832E+01 2.76124
40 44 42 0.71458 2.6990 1.9844199983794215 32.200257865958939 3.219837E+01 2.69627
41 45 43 0.652029 2.6368 1.9847712972594791 33.037115994722178 3.303525E+01 2.63429
42 46 44 0.593602 2.5774 1.9837978143979904 34.533433261150911 3.453123E+01 2.57509
43 47 45 0.678287 2.5207 1.8424127045010137 33.248722916628410 3.323101E+01 2.5185
44 48 46 0.677974 2.4664 1.7884262730791405 34.321991680644864 3.432059E+01 2.46433
45 49 47 0.78955 2.4144 1.6248503825949778 35.999352400560547 3.599075E+01 2.41245
46 50 48 0.814633 2.3645 1.5498670757433801 35.193242793191125 3.515532E+01 2.36271
