j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
1 33 17 6.85018 44.1317 37.281519121703177 0.59397492768435634 5.939748E-01 18.5208
2 34 18 10.7467 34.0635 23.316785320704337 0.57938099786229746 5.793807E-01 17.5197
3 35 19 11.4576 28.5608 17.103243719875618 0.57911687190325722 5.791168E-01 16.6212
4 36 20 11.2379 24.9380 13.700092153033333 0.60741678223535733 6.074168E-01 15.8104
5 37 21 10.9515 22.3128 11.361275513582230 0.57267780847836758 5.726708E-01 15.0751
6 38 22 10.4332 20.2944 9.8611722863063047 0.56721691511281680 5.672077E-01 14.4051
7 39 23 10.1244 18.6784 8.5539842645211301 0.55396217564364891 5.539454E-01 13.7921
8 40 24 9.57135 17.3461 7.7747543052656995 0.66728759350727962 6.672803E-01 13.2291
9 41 25 9.13382 16.2227 7.0888785453661320 0.59804790484052206 5.980464E-01 12.7103
10 42 26 8.55327 15.2589 6.7056289326953138 0.70110908143088591 7.011086E-01 12.2307
11 43 27 8.28345 14.4201 6.1366506408369155 0.59172806743452300 5.917069E-01 11.786
12 44 28 8.20248 13.6815 5.4790243353828432 0.60595582125493774 6.059468E-01 11.3724
13 45 29 7.69745 13.0249 5.3274470719000524 0.66888311246899534 6.688654E-01 10.9869
14 46 30 7.62109 12.4362 4.8151078910433540 0.68511940889436806 6.851126E-01 10.6267
15 47 31 7.24466 11.9047 4.6600433132605037 0.71661130562653508 7.165595E-01 10.2893
16 48 32 7.14712 11.4218 4.2746779930807852 0.54401943892223270 5.440006E-01 9.97273
17 49 33 6.85133 10.9806 4.1292675775308005 0.60320390362102405 6.031739E-01 9.67504
18 50 34 6.53156 10.5756 4.0440400617496159 0.59327652580319878 5.932083E-01 9.39461
