#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 1.0301844 1.0280493 0.0021351
0.2 2.0574281 2.0531468 0.0042813
0.3 3.0788023 3.0723528 0.0064495
0.4 4.0914017 4.0827513 0.0086504
0.5 5.0923562 5.0814617 0.0108945
0.6 6.0788426 6.0656506 0.013192
0.7 7.0480957 7.0325432 0.0155525
0.8 7.9974193 7.9794344 0.0179849
0.9 8.9241971 8.9036994 0.0204977
1.0 9.8259030 9.8028044 0.0230986
1.1 10.7001111 10.6743167 0.0257944
1.2 11.5445052 11.5159140 0.0285912
1.3 12.3568879 12.3253939 0.031494
1.4 13.1351892 13.1006824 0.0345068
1.5 13.8774742 13.8398415 0.0376327
1.6 14.5819510 14.5410774 0.0408736
1.7 15.2469767 15.2027467 0.04423
1.8 15.8710644 15.8233625 0.0477019
1.9 16.4528876 16.4016003 0.0512873
2.0 16.9912858 16.9363023 0.0549835
2.1 17.4852679 17.4264816 0.0587863
2.2 17.9340159 17.8713253 0.0626906
2.3 18.3368868 18.2701973 0.0666895
2.4 18.6934148 18.6226395 0.0707753
2.5 19.0033122 18.9283731 0.0749391
2.6 19.2664694 19.1872986 0.0791708
2.7 19.4829543 19.3994954 0.0834589
2.8 19.6530111 19.5652202 0.0877909
2.9 19.7770584 19.6849046 0.0921538
3.0 19.8556856 19.7591529 0.0965327
3.1 19.8896501 19.7887377 0.100912
3.2 19.8798727 19.7745959 0.105277
3.3 19.8274324 19.7178237 0.109609
3.4 19.7335612 19.6196705 0.113891
3.5 19.5996374 19.4815331 0.118104
3.6 19.4271789 19.3049480 0.122231
3.7 19.2178356 19.0915844 0.126251
3.8 18.9733816 18.8432358 0.130146
3.9 18.6957064 18.5618116 0.133895
4.0 18.3868062 18.2493276 0.137479
4.1 18.0487744 17.9078970 0.140877
4.2 17.6837917 17.5397201 0.144072
4.3 17.2941161 17.1470745 0.147042
4.4 16.8820727 16.7323042 0.149768
4.5 16.4500428 16.2978090 0.152234
4.6 16.0004532 15.8460340 0.154419
4.7 15.5357655 15.3794578 0.156308
4.8 15.0584647 14.9005822 0.157882
4.9 14.5710485 14.4119203 0.159128
5.0 14.0760161 13.9159859 0.16003
5.1 13.5758570 13.4152823 0.160575
5.2 13.0730409 12.9122912 0.16075
5.3 12.5700062 12.4094621 0.160544
5.4 12.0691500 11.9092018 0.159948
5.5 11.5728177 11.4138639 0.158954
5.6 11.0832933 10.9257391 0.157554
5.7 10.6027896 10.4470454 0.155744
5.8 10.1334393 9.9799187 0.153521
5.9 9.6772862 9.5264048 0.150881
6.0 9.2362767 9.0884501 0.147827
6.1 8.8122524 8.6678946 0.144358
6.2 8.4069428 8.2664643 0.140478
6.3 8.0219587 7.8857644 0.136194
6.4 7.6587857 7.5272739 0.131512
6.5 7.3187796 7.1923395 0.12644
6.6 7.0031609 6.8821710 0.12099
6.7 6.7130111 6.5978376 0.115174
6.8 6.4492692 6.3402641 0.109005
6.9 6.2127285 6.1102280 0.1025
7.0 6.0040354 5.9083583 0.0956771
7.1 5.8236873 5.7351332 0.0885541
7.2 5.6720323 5.5908803 0.081152
7.3 5.5492692 5.4757765 0.0734927
7.4 5.4554482 5.3898485 0.0655997
7.5 5.3904724 5.3329750 0.0574974
7.6 5.3540999 5.3048882 0.0492117
7.7 5.3459468 5.3051775 0.0407693
7.8 5.3654904 5.3332921 0.0321983
7.9 5.4120731 5.3885463 0.0235268
8.0 5.4849076 5.4701232 0.0147844
8.1 5.5830819 5.5770810 0.0060009
8.2 5.7055649 5.7083583 -0.0027934
8.3 5.8512131 5.8627810 -0.0115679
8.4 6.0187771 6.0390690 -0.0202919
8.5 6.2069091 6.2358437 -0.0289346
8.6 6.4141705 6.4516357 -0.0374652
8.7 6.6390400 6.6848933 -0.0458533
8.8 6.8799218 6.9339908 -0.054069
8.9 7.1351545 7.1972372 -0.0620827
9.0 7.4030198 7.4728855 -0.0698657
9.1 7.6817520 7.7591421 -0.0773901
9.2 7.9695469 8.0541758 -0.0846289
9.3 8.2645714 8.3561275 -0.0915561
9.4 8.5649729 8.6631201 -0.0981472
9.5 8.8688888 8.9732677 -0.104379
9.6 9.1744560 9.2846852 -0.110229
9.7 9.4798201 9.5954982 -0.115678
9.8 9.7831450 9.9038520 -0.120707
9.9 10.0826218 10.2079207 -0.125299
10.0 10.3764775 10.5059168 -0.129439
10.1 10.6629841 10.7960992 -0.133115
10.2 10.9404666 11.0767822 -0.136316
10.3 11.2073114 11.3463433 -0.139032
10.4 11.4619736 11.6032310 -0.141257
10.5 11.7029845 11.8459723 -0.142988
10.6 11.9289582 12.0731793 -0.144221
10.7 12.1385987 12.2835558 -0.144957
10.8 12.3307047 12.4759032 -0.145198
10.9 12.5041759 12.6491259 -0.14495
11.0 12.6580175 12.8022361 -0.144219
11.1 12.7913444 12.9343578 -0.143013
11.2 12.9033850 13.0447309 -0.141346
11.3 12.9934842 13.1327143 -0.13923
11.4 13.0611063 13.1977878 -0.136681
11.5 13.1058362 13.2395544 -0.133718
11.6 13.1273813 13.2577413 -0.13036
11.7 13.1255718 13.2522008 -0.126629
11.8 13.1003610 13.2229097 -0.122549
11.9 13.0518244 13.1699690 -0.118145
12.0 12.9801587 13.0936025 -0.113444
12.1 12.8856798 12.9941547 -0.108475
12.2 12.7688207 12.8720887 -0.103268
12.3 12.6301285 12.7279826 -0.0978541
12.4 12.4702604 12.5625263 -0.0922659
12.5 12.2899805 12.3765169 -0.0865364
12.6 12.0901544 12.1708544 -0.0807
12.7 11.8717445 11.9465359 -0.0747914
12.8 11.6358046 11.7046506 -0.068846
12.9 11.3834738 11.4463733 -0.0628995
13.0 11.1159702 11.1729579 -0.0569877
13.1 10.8345842 10.8857307 -0.0511465
13.2 10.5406716 10.5860832 -0.0454116
13.3 10.2356459 10.2754643 -0.0398184
13.4 9.9209712 9.9553730 -0.0344018
13.5 9.5981542 9.6273503 -0.0291961
13.6 9.2687363 9.2929708 -0.0242345
13.7 8.9342854 8.9538350 -0.0195496
