#Theta He10 He15 diff
14.7631 1.424130E+01 1.438271E+01 -0.14141
27.5750 1.119189E-02 1.193924E-02 -0.00074735
37.5903 7.215648E+00 7.441442E+00 -0.225794
46.7684 1.220244E-02 1.229097E-02 -8.853e-05
55.6618 5.529495E+00 5.678853E+00 -0.149358
64.5469 1.088396E-02 1.085148E-02 3.248e-05
73.6181 4.757636E+00 4.834632E+00 -0.076996
83.0575 8.999487E-03 9.010337E-03 -1.085e-05
93.0795 4.438332E+00 4.459159E+00 -0.020827
103.9897 6.980566E-03 6.988982E-03 -8.416e-06
116.3084 4.634228E+00 4.601989E+00 0.032239
131.1543 4.436856E-03 4.442204E-03 -5.348e-06
152.4250 7.373844E+00 7.245722E+00 0.128122
