#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.3554203 0.3547035 0.0007168
0.2 0.7107326 0.7092988 0.0014338
0.3 1.0658287 1.0636773 0.0021514
0.4 1.4206007 1.4177311 0.0028696
0.5 1.7749408 1.7713519 0.0035889
0.6 2.1287414 2.1244320 0.0043094
0.7 2.4818951 2.4768637 0.0050314
0.8 2.8342947 2.8285395 0.0057552
0.9 3.1858334 3.1793525 0.0064809
1.0 3.5364048 3.5291959 0.0072089
1.1 3.8859027 3.8779635 0.0079392
1.2 4.2342217 4.2255493 0.0086724
1.3 4.5812566 4.5718482 0.0094084
1.4 4.9269029 4.9167553 0.0101476
1.5 5.2710565 5.2601663 0.0108902
1.6 5.6136142 5.6019778 0.0116364
1.7 5.9544732 5.9420868 0.0123864
1.8 6.2935315 6.2803911 0.0131404
1.9 6.6306881 6.6167894 0.0138987
2.0 6.9658424 6.9511809 0.0146615
2.1 7.2988948 7.2834660 0.0154288
2.2 7.6297468 7.6135457 0.0162011
2.3 7.9583004 7.9413221 0.0169783
2.4 8.2844590 8.2666981 0.0177609
2.5 8.6081268 8.5895779 0.0185489
2.6 8.9292088 8.9098665 0.0193423
2.7 9.2476116 9.2274700 0.0201416
2.8 9.5632425 9.5422958 0.0209467
2.9 9.8760102 9.8542522 0.021758
3.0 10.1858244 10.1632490 0.0225754
3.1 10.4925962 10.4691971 0.0233991
3.2 10.7962379 10.7720086 0.0242293
3.3 11.0966632 11.0715970 0.0250662
3.4 11.3937870 11.3678772 0.0259098
3.5 11.6875256 11.6607655 0.0267601
3.6 11.9777969 11.9501794 0.0276175
3.7 12.2645200 12.2360382 0.0284818
3.8 12.5476155 12.5182623 0.0293532
3.9 12.8270058 12.7967739 0.0302319
4.0 13.1026145 13.0714967 0.0311178
4.1 13.3743670 13.3423559 0.0320111
4.2 13.6421901 13.6092785 0.0329116
4.3 13.9060124 13.8721928 0.0338196
4.4 14.1657642 14.1310292 0.034735
4.5 14.4213773 14.3857194 0.0356579
4.6 14.6727853 14.6361971 0.0365882
4.7 14.9199237 14.8823976 0.0375261
4.8 15.1627295 15.1242580 0.0384715
4.9 15.4011417 15.3617174 0.0394243
5.0 15.6351010 15.5947165 0.0403845
5.1 15.8645500 15.8231978 0.0413522
5.2 16.0894331 16.0471060 0.0423271
5.3 16.3096967 16.2663873 0.0433094
5.4 16.5252890 16.4809901 0.0442989
5.5 16.7361602 16.6908645 0.0452957
5.6 16.9422623 16.8959629 0.0462994
5.7 17.1435495 17.0962393 0.0473102
5.8 17.3399778 17.2916499 0.0483279
5.9 17.5315052 17.4821529 0.0493523
6.0 17.7180917 17.6677084 0.0503833
6.1 17.8996994 17.8482786 0.0514208
6.2 18.0762925 18.0238278 0.0524647
6.3 18.2478371 18.1943223 0.0535148
6.4 18.4143014 18.3597304 0.054571
6.5 18.5756557 18.5200227 0.055633
6.6 18.7318723 18.6751716 0.0567007
6.7 18.8829257 18.8251519 0.0577738
6.8 19.0287926 18.9699404 0.0588522
6.9 19.1694514 19.1095158 0.0599356
