#Theta He10 He15 diff
12.6044 6.936824E+00 7.024293E+00 -0.087469
22.6805 1.327853E-02 1.302259E-02 0.00025594
30.1170 3.315970E+00 3.322595E+00 -0.006625
36.5921 1.515782E-02 1.505724E-02 0.00010058
42.5777 2.343982E+00 2.322383E+00 0.021599
48.2880 1.498782E-02 1.498886E-02 -1.04e-06
53.8447 1.840996E+00 1.806970E+00 0.034026
59.3275 1.405071E-02 1.399433E-02 5.638e-05
64.7957 1.500845E+00 1.471588E+00 0.029257
70.2979 1.265689E-02 1.253039E-02 0.0001265
75.8787 1.283170E+00 1.252993E+00 0.030177
81.5825 1.092307E-02 1.075155E-02 0.00017152
87.4576 1.122727E+00 1.097704E+00 0.025023
93.5605 9.034473E-03 8.852830E-03 0.000181643
99.9623 1.028661E+00 1.008952E+00 0.019709
106.7582 7.127271E-03 6.935533E-03 0.000191738
114.0858 1.016120E+00 9.873700E-01 0.02875
122.1616 5.158327E-03 5.052850E-03 0.000105477
131.3724 1.120858E+00 1.072528E+00 0.04833
142.5635 3.095504E-03 3.038464E-03 5.704e-05
158.6763 1.911271E+00 1.811473E+00 0.099798
