#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.1308285 0.1346018 -0.0037733
0.2 0.2616374 0.2691835 -0.0075461
0.3 0.3924071 0.4037249 -0.0113178
0.4 0.5231180 0.5382059 -0.0150879
0.5 0.6537505 0.6726064 -0.0188559
0.6 0.7842850 0.8069062 -0.0226212
0.7 0.9147020 0.9410854 -0.0263834
0.8 1.0449819 1.0751239 -0.030142
0.9 1.1751052 1.2090016 -0.0338964
1.0 1.3050526 1.3426986 -0.037646
1.1 1.4348045 1.4761948 -0.0413903
1.2 1.5643416 1.6094705 -0.0451289
1.3 1.6936445 1.7425057 -0.0488612
1.4 1.8226940 1.8752806 -0.0525866
1.5 1.9514708 2.0077755 -0.0563047
1.6 2.0799557 2.1399707 -0.060015
1.7 2.2081295 2.2718465 -0.063717
1.8 2.3359733 2.4033834 -0.0674101
1.9 2.4634681 2.5345618 -0.0710937
2.0 2.5905949 2.6653624 -0.0747675
2.1 2.7173349 2.7957658 -0.0784309
2.2 2.8436694 2.9257527 -0.0820833
2.3 2.9695796 3.0553040 -0.0857244
2.4 3.0950470 3.1844005 -0.0893535
2.5 3.2200531 3.3130234 -0.0929703
2.6 3.3445794 3.4411536 -0.0965742
2.7 3.4686078 3.5687724 -0.100165
2.8 3.5921200 3.6958612 -0.103741
2.9 3.7150980 3.8224013 -0.107303
3.0 3.8375237 3.9483743 -0.110851
3.1 3.9593793 4.0737619 -0.114383
3.2 4.0806470 4.1985458 -0.117899
3.3 4.2013093 4.3227079 -0.121399
3.4 4.3213487 4.4462304 -0.124882
3.5 4.4407478 4.5690952 -0.128347
3.6 4.5594893 4.6912849 -0.131796
3.7 4.6775562 4.8127818 -0.135226
3.8 4.7949316 4.9335684 -0.138637
3.9 4.9115986 5.0536277 -0.142029
4.0 5.0275406 5.1729423 -0.145402
4.1 5.1427410 5.2914955 -0.148754
4.2 5.2571836 5.4092703 -0.152087
4.3 5.3708521 5.5262502 -0.155398
4.4 5.4837305 5.6424186 -0.158688
4.5 5.5958029 5.7577594 -0.161957
4.6 5.7070536 5.8722563 -0.165203
4.7 5.8174672 5.9858934 -0.168426
4.8 5.9270281 6.0986550 -0.171627
4.9 6.0357214 6.2105254 -0.174804
5.0 6.1435318 6.3214892 -0.177957
5.1 6.2504448 6.4315312 -0.181086
5.2 6.3564455 6.5406364 -0.184191
5.3 6.4615196 6.6487899 -0.18727
5.4 6.5656529 6.7559771 -0.190324
5.5 6.6688312 6.8621836 -0.193352
5.6 6.7710407 6.9673952 -0.196354
5.7 6.8722678 7.0715977 -0.19933
5.8 6.9724990 7.1747774 -0.202278
5.9 7.0717211 7.2769207 -0.2052
6.0 7.1699210 7.3780141 -0.208093
6.1 7.2670859 7.4780445 -0.210959
6.2 7.3632032 7.5769990 -0.213796
6.3 7.4582605 7.6748647 -0.216604
6.4 7.5522456 7.7716293 -0.219384
6.5 7.6451466 7.8672803 -0.222134
6.6 7.7369518 7.9618058 -0.224854
6.7 7.8276495 8.0551938 -0.227544
6.8 7.9172287 8.1474329 -0.230204
6.9 8.0056781 8.2385117 -0.232834
7.0 8.0929870 8.3284190 -0.235432
7.1 8.1791449 8.4171440 -0.237999
7.2 8.2641413 8.5046761 -0.240535
7.3 8.3479662 8.5910048 -0.243039
7.4 8.4306098 8.6761200 -0.24551
7.5 8.5120623 8.7600118 -0.247949
7.6 8.5923144 8.8426707 -0.250356
7.7 8.6713571 8.9240871 -0.25273
7.8 8.7491813 9.0042520 -0.255071
7.9 8.8257786 9.0831565 -0.257378
8.0 8.9011404 9.1607919 -0.259652
8.1 8.9752587 9.2371500 -0.261891
8.2 9.0481256 9.3122225 -0.264097
8.3 9.1197335 9.3860018 -0.266268
8.4 9.1900751 9.4584801 -0.268405
8.5 9.2591432 9.5296503 -0.270507
8.6 9.3269309 9.5995051 -0.272574
8.7 9.3934318 9.6680380 -0.274606
8.8 9.4586395 9.7352423 -0.276603
8.9 9.5225479 9.8011119 -0.278564
9.0 9.5851512 9.8656408 -0.28049
9.1 9.6464440 9.9288232 -0.282379
9.2 9.7064210 9.9906538 -0.284233
9.3 9.7650771 10.0511274 -0.28605
9.4 9.8224077 10.1102392 -0.287832
9.5 9.8784083 10.1679846 -0.289576
9.6 9.9330748 10.2243592 -0.291284
9.7 9.9864031 10.2793590 -0.292956
9.8 10.0383897 10.3329802 -0.29459
9.9 10.0890311 10.3852194 -0.296188
10.0 10.1383244 10.4360734 -0.297749
10.1 10.1862666 10.4855392 -0.299273
10.2 10.2328552 10.5336141 -0.300759
10.3 10.2780879 10.5802959 -0.302208
10.4 10.3219628 10.6255824 -0.30362
10.5 10.3644779 10.6694718 -0.304994
10.6 10.4056320 10.7119626 -0.306331
10.7 10.4454238 10.7530535 -0.30763
10.8 10.4838523 10.7927436 -0.308891
10.9 10.5209170 10.8310322 -0.310115
11.0 10.5566174 10.8679188 -0.311301
11.1 10.5909535 10.9034034 -0.31245
11.2 10.6239254 10.9374860 -0.313561
11.3 10.6555336 10.9701672 -0.314634
11.4 10.6857787 11.0014475 -0.315669
11.5 10.7146618 11.0313281 -0.316666
11.6 10.7421840 11.0598101 -0.317626
11.7 10.7683470 11.0868952 -0.318548
11.8 10.7931525 11.1125850 -0.319432
11.9 10.8166026 11.1368817 -0.320279
12.0 10.8386996 11.1597877 -0.321088
12.1 10.8594461 11.1813056 -0.32186
12.2 10.8788449 11.2014383 -0.322593
12.3 10.8968992 11.2201890 -0.32329
12.4 10.9136123 11.2375612 -0.323949
12.5 10.9289880 11.2535585 -0.324571
12.6 10.9430301 11.2681849 -0.325155
12.7 10.9557428 11.2814448 -0.325702
12.8 10.9671305 11.2933426 -0.326212
