#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 1.7837559 1.7809038 0.0028521
0.2 3.5647384 3.5590388 0.0056996
0.3 5.3401799 5.3316419 0.008538
0.4 7.1073237 7.0959610 0.0113627
0.5 8.8634301 8.8492609 0.0141692
0.6 10.6057816 10.5888287 0.0169529
0.7 12.3316884 12.3119789 0.0197095
0.8 14.0384941 14.0160595 0.0224346
0.9 15.7235807 15.6984568 0.0251239
1.0 17.3843740 17.3566008 0.0277732
1.1 19.0183487 18.9879705 0.0303782
1.2 20.6230337 20.5900987 0.032935
1.3 22.1960167 22.1605772 0.0354395
1.4 23.7349493 23.6970613 0.037888
1.5 25.2375514 25.1972747 0.0402767
1.6 26.7016160 26.6590139 0.0426021
1.7 28.1250133 28.0801527 0.0448606
1.8 29.5056950 29.4586460 0.047049
1.9 30.8416983 30.7925343 0.049164
2.0 32.1311499 32.0799471 0.0512028
2.1 33.3722692 33.3191069 0.0531623
2.2 34.5633721 34.5083321 0.05504
2.3 35.7028740 35.6460407 0.0568333
2.4 36.7892929 36.7307531 0.0585398
2.5 37.8212523 37.7610948 0.0601575
2.6 38.7974832 38.7357988 0.0616844
2.7 39.7168272 39.6537084 0.0631188
2.8 40.5782377 40.5137788 0.0644589
2.9 41.3807825 41.3150790 0.0657035
3.0 42.1236449 42.0567933 0.0668516
3.1 42.8061249 42.7382230 0.0679019
3.2 43.4276409 43.3587871 0.0688538
3.3 43.9877298 43.9180229 0.0697069
3.4 44.4860479 44.4155873 0.0704606
3.5 44.9223712 44.8512562 0.071115
3.6 45.2965954 45.2249253 0.0716701
3.7 45.6087355 45.5366092 0.0721263
3.8 45.8589255 45.7864417 0.0724838
3.9 46.0474177 45.9746741 0.0727436
4.0 46.1745817 46.1016750 0.0729067
4.1 46.2409029 46.1679289 0.072974
4.2 46.2469814 46.1740344 0.072947
4.3 46.1935299 46.1207028 0.0728271
4.4 46.0813720 46.0087560 0.072616
4.5 45.9114400 45.8391241 0.0723159
4.6 45.6847722 45.6128435 0.0719287
4.7 45.4025105 45.3310538 0.0714567
4.8 45.0658975 44.9949950 0.0709025
4.9 44.6762733 44.6060046 0.0702687
5.0 44.2350722 44.1655142 0.069558
5.1 43.7438195 43.6750460 0.0687735
5.2 43.2041276 43.1362093 0.0679183
5.3 42.6176921 42.5506964 0.0669957
5.4 41.9862880 41.9202789 0.0660091
5.5 41.3117654 41.2468033 0.0649621
5.6 40.5960453 40.5321870 0.0638583
5.7 39.8411150 39.7784134 0.0627016
5.8 39.0490236 38.9875277 0.0614959
5.9 38.2218774 38.1616323 0.0602451
6.0 37.3618348 37.3028814 0.0589534
6.1 36.4711018 36.4134769 0.0576249
6.2 35.5519266 35.4956628 0.0562638
6.3 34.6065951 34.5517204 0.0548747
6.4 33.6374250 33.5839633 0.0534617
6.5 32.6467613 32.5947321 0.0520292
6.6 31.6369709 31.5863892 0.0505817
6.7 30.6104373 30.5613135 0.0491238
6.8 29.5695554 29.5218955 0.0476599
6.9 28.5167260 28.4705318 0.0461942
7.0 27.4543512 27.4096196 0.0447316
7.1 26.3848286 26.3415523 0.0432763
7.2 25.3105463 25.2687135 0.0418328
7.3 24.2338777 24.1934723 0.0404054
7.4 23.1571767 23.1181782 0.0389985
7.5 22.0827725 22.0451560 0.0376165
7.6 21.0129643 20.9767010 0.0362633
7.7 19.9500173 19.9150739 0.0349434
7.8 18.8961571 18.8624966 0.0336605
7.9 17.8535657 17.8211470 0.0324187
8.0 16.8243766 16.7931549 0.0312217
8.1 15.8106706 15.7805972 0.0300734
8.2 14.8144716 14.7854944 0.0289772
8.3 13.8377425 13.8098057 0.0279368
8.4 12.8823810 12.8554258 0.0269552
8.5 11.9502162 11.9241805 0.0260357
8.6 11.0430050 11.0178238 0.0251812
8.7 10.1624285 10.1380337 0.0243948
8.8 9.3100888 9.2864100 0.0236788
8.9 8.4875061 8.4644703 0.0230358
9.0 7.6961160 7.6736479 0.0224681
9.1 6.9372665 6.9152887 0.0219778
9.2 6.2122160 6.1906494 0.0215666
9.3 5.5221311 5.5008948 0.0212363
