#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.7309649 0.7391121 -0.0081472
0.2 1.4594905 1.4757439 -0.0162534
0.3 2.1831490 2.2074272 -0.0242782
0.4 2.8995363 2.9317175 -0.0321812
0.5 3.6062830 3.6462061 -0.0399231
0.6 4.3010663 4.3485313 -0.047465
0.7 4.9816207 5.0363900 -0.0547693
0.8 5.6457491 5.7075487 -0.0617996
0.9 6.2913332 6.3598542 -0.068521
1.0 6.9163432 6.9912435 -0.0749003
1.1 7.5188480 7.5997539 -0.0809059
1.2 8.0970236 8.1835320 -0.0865084
1.3 8.6491621 8.7408427 -0.0916806
1.4 9.1736793 9.2700765 -0.0963972
1.5 9.6691218 9.7697576 -0.100636
1.6 10.1341740 10.2385502 -0.104376
1.7 10.5676632 10.6752643 -0.107601
1.8 10.9685654 11.0788610 -0.110296
1.9 11.3360089 11.4484571 -0.112448
2.0 11.6692782 11.7833279 -0.11405
2.1 11.9678166 12.0829107 -0.115094
2.2 12.2312277 12.3468062 -0.115578
2.3 12.4592769 12.5747796 -0.115503
2.4 12.6518910 12.7667607 -0.11487
2.5 12.8091580 12.9228434 -0.113685
2.6 12.9313252 13.0432839 -0.111959
2.7 13.0187970 13.1284985 -0.109701
2.8 13.0721320 13.1790603 -0.106928
2.9 13.0920386 13.1956951 -0.103656
3.0 13.0793706 13.1792770 -0.0999064
3.1 13.0351218 13.1308222 -0.0957004
3.2 12.9604195 13.0514834 -0.0910639
3.3 12.8565184 12.9425427 -0.0860243
3.4 12.7247925 12.8054038 -0.0806113
3.5 12.5667272 12.6415839 -0.0748567
3.6 12.3839114 12.4527054 -0.068794
3.7 12.1780274 12.2404861 -0.0624587
3.8 11.9508425 12.0067300 -0.0558875
3.9 11.7041982 11.7533169 -0.0491187
4.0 11.4400007 11.4821923 -0.0421916
4.1 11.1602102 11.1953567 -0.0351465
4.2 10.8668300 10.8948544 -0.0280244
4.3 10.5618959 10.5827628 -0.0208669
4.4 10.2474654 10.2611811 -0.0137157
4.5 9.9256064 9.9322192 -0.0066128
4.6 9.5983865 9.5979865 0.0004
4.7 9.2678619 9.2605807 0.0072812
4.8 8.9360669 8.9220769 0.01399
4.9 8.6050033 8.5845173 0.020486
5.0 8.2766303 8.2499000 0.0267303
5.1 7.9528540 7.9201694 0.0326846
5.2 7.6355187 7.5972061 0.0383126
5.3 7.3263967 7.2828179 0.0435788
5.4 7.0271806 6.9787305 0.0484501
5.5 6.7394744 6.6865795 0.0528949
5.6 6.4647860 6.4079022 0.0568838
5.7 6.2045204 6.1441308 0.0603896
5.8 5.9599731 5.8965856 0.0633875
5.9 5.7323240 5.6664692 0.0658548
6.0 5.5226332 5.4548611 0.0677721
6.1 5.3318355 5.2627135 0.069122
6.2 5.1607376 5.0908475 0.0698901
6.3 5.0100149 4.9399500 0.0700649
6.4 4.8802094 4.8105714 0.069638
6.5 4.7717281 4.7031247 0.0686034
6.6 4.6848428 4.6178842 0.0669586
6.7 4.6196898 4.5549861 0.0647037
6.8 4.5762711 4.5144292 0.0618419
6.9 4.5544562 4.4960767 0.0583795
7.0 4.5539839 4.4996585 0.0543254
7.1 4.5744661 4.5247744 0.0496917
7.2 4.6153911 4.5708981 0.044493
7.3 4.6761283 4.6373814 0.0387469
7.4 4.7559333 4.7234599 0.0324734
7.5 4.8539535 4.8282582 0.0256953
7.6 4.9692344 4.9507970 0.0184374
7.7 5.1007266 5.0899994 0.0107272
7.8 5.2472928 5.2446985 0.0025943
7.9 5.4077155 5.4136456 -0.0059301
8.0 5.5807056 5.5955181 -0.0148125
8.1 5.7649102 5.7889283 -0.0240181
8.2 5.9589218 5.9924321 -0.0335103
8.3 6.1612871 6.2045387 -0.0432516
8.4 6.3705164 6.4237193 -0.0532029
8.5 6.5850926 6.6484170 -0.0633244
8.6 6.8034806 6.8770565 -0.0735759
8.7 7.0241369 7.1080532 -0.0839163
8.8 7.2455192 7.3398233 -0.0943041
8.9 7.4660949 7.5707931 -0.104698
9.0 7.6843509 7.7994082 -0.115057
9.1 7.8988026 8.0241427 -0.12534
9.2 8.1080021 8.2435085 -0.135506
9.3 8.3105469 8.4560632 -0.145516
9.4 8.5050881 8.6604191 -0.155331
9.5 8.6903380 8.8552507 -0.164913
9.6 8.8650771 9.0393019 -0.174225
9.7 9.0281614 9.2113936 -0.183232
9.8 9.1785282 9.3704297 -0.191902
9.9 9.3152023 9.5154032 -0.200201
10.0 9.4373007 9.6454013 -0.208101
10.1 9.5440378 9.7596106 -0.215573
10.2 9.6347287 9.8573206 -0.222592
10.3 9.7087932 9.9379278 -0.229135
10.4 9.7657580 10.0009379 -0.23518
10.5 9.8052592 10.0459685 -0.240709
10.6 9.8270430 10.0727501 -0.245707
10.7 9.8309672 10.0811268 -0.25016
10.8 9.8170005 10.0710568 -0.254056
10.9 9.7852222 10.0426116 -0.257389
11.0 9.7358211 9.9959744 -0.260153
11.1 9.6690929 9.9314386 -0.262346
11.2 9.5854382 9.8494048 -0.263967
11.3 9.4853591 9.7503780 -0.265019
11.4 9.3694552 9.6349632 -0.265508
11.5 9.2384197 9.5038616 -0.265442
11.6 9.0930338 9.3578653 -0.264831
11.7 8.9341622 9.1978518 -0.26369
11.8 8.7627465 9.0247781 -0.262032
11.9 8.5797992 8.8396745 -0.259875
12.0 8.3863970 8.6436377 -0.257241
12.1 8.1836739 8.4378234 -0.254149
12.2 7.9728136 8.2234393 -0.250626
12.3 7.7550422 8.0017370 -0.246695
12.4 7.5316204 7.7740043 -0.242384
12.5 7.3038352 7.5415571 -0.237722
12.6 7.0729923 7.3057311 -0.232739
12.7 6.8404079 7.0678733 -0.227465
12.8 6.6074001 6.8293343 -0.221934
