#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.2341277 0.2405163 -0.0063886
0.2 0.4681373 0.4809118 -0.0127745
0.3 0.7019109 0.7210658 -0.0191549
0.4 0.9353309 0.9608577 -0.0255268
0.5 1.1682795 1.2001673 -0.0318878
0.6 1.4006398 1.4388746 -0.0382348
0.7 1.6322948 1.6768601 -0.0445653
0.8 1.8631284 1.9140049 -0.0508765
0.9 2.0930249 2.1501905 -0.0571656
1.0 2.3218693 2.3852993 -0.06343
1.1 2.5495474 2.6192143 -0.0696669
1.2 2.7759458 2.8518194 -0.0758736
1.3 3.0009520 3.0829995 -0.0820475
1.4 3.2244544 3.3126405 -0.0881861
1.5 3.4463428 3.5406294 -0.0942866
1.6 3.6665079 3.7668543 -0.100346
1.7 3.8848416 3.9912047 -0.106363
1.8 4.1012373 4.2135712 -0.112334
1.9 4.3155897 4.4338462 -0.118256
2.0 4.5277948 4.6519232 -0.124128
2.1 4.7377504 4.8676975 -0.129947
2.2 4.9453558 5.0810660 -0.13571
2.3 5.1505119 5.2919272 -0.141415
2.4 5.3531214 5.5001816 -0.14706
2.5 5.5530890 5.7057314 -0.152642
2.6 5.7503210 5.9084807 -0.15816
2.7 5.9447257 6.1083357 -0.16361
2.8 6.1362137 6.3052045 -0.168991
2.9 6.3246972 6.4989976 -0.1743
3.0 6.5100911 6.6896274 -0.179536
3.1 6.6923119 6.8770087 -0.184697
3.2 6.8712789 7.0610586 -0.18978
3.3 7.0469132 7.2416963 -0.194783
3.4 7.2191388 7.4188439 -0.199705
3.5 7.3878817 7.5924255 -0.204544
3.6 7.5530704 7.7623679 -0.209297
3.7 7.7146363 7.9286006 -0.213964
3.8 7.8725128 8.0910556 -0.218543
3.9 8.0266363 8.2496674 -0.223031
4.0 8.1769458 8.4043735 -0.227428
4.1 8.3233828 8.5551139 -0.231731
4.2 8.4658917 8.7018315 -0.23594
4.3 8.6044196 8.8444721 -0.240053
4.4 8.7389165 8.9829841 -0.244068
4.5 8.8693349 9.1173190 -0.247984
4.6 8.9956305 9.2474313 -0.251801
4.7 9.1177618 9.3732781 -0.255516
4.8 9.2356902 9.4948198 -0.25913
4.9 9.3493798 9.6120196 -0.26264
5.0 9.4587981 9.7248438 -0.266046
5.1 9.5639152 9.8332617 -0.269346
5.2 9.6647043 9.9372458 -0.272541
5.3 9.7611417 10.0367713 -0.27563
5.4 9.8532065 10.1318169 -0.27861
5.5 9.9408811 10.2223641 -0.281483
5.6 10.0241505 10.3083976 -0.284247
5.7 10.1030032 10.3899052 -0.286902
5.8 10.1774305 10.4668777 -0.289447
5.9 10.2474267 10.5393091 -0.291882
6.0 10.3129892 10.6071965 -0.294207
6.1 10.3741184 10.6705401 -0.296422
6.2 10.4308178 10.7293431 -0.298525
6.3 10.4830937 10.7836117 -0.300518
6.4 10.5309556 10.8333554 -0.3024
6.5 10.5744159 10.8785866 -0.304171
6.6 10.6134900 10.9193207 -0.305831
6.7 10.6481961 10.9555762 -0.30738
6.8 10.6785555 10.9873745 -0.308819
6.9 10.7045923 11.0147401 -0.310148
7.0 10.7263336 11.0377003 -0.311367
7.1 10.7438092 11.0562853 -0.312476
7.2 10.7570517 11.0705284 -0.313477
7.3 10.7660967 11.0804654 -0.314369
7.4 10.7709823 11.0861352 -0.315153
7.5 10.7717495 11.0875794 -0.31583
7.6 10.7684419 11.0848423 -0.3164
7.7 10.7611056 11.0779709 -0.316865
7.8 10.7497896 11.0670149 -0.317225
7.9 10.7345452 11.0520266 -0.317481
8.0 10.7154263 11.0330608 -0.317634
8.1 10.6924893 11.0101749 -0.317686
8.2 10.6657928 10.9834287 -0.317636
8.3 10.6353981 10.9528845 -0.317486
8.4 10.6013684 10.9186067 -0.317238
8.5 10.5637696 10.8806624 -0.316893
8.6 10.5226693 10.8391207 -0.316451
8.7 10.4781376 10.7940528 -0.315915
8.8 10.4302466 10.7455323 -0.315286
8.9 10.3790703 10.6936347 -0.314564
9.0 10.3246847 10.6384373 -0.313753
9.1 10.2671677 10.5800198 -0.312852
9.2 10.2065991 10.5184633 -0.311864
9.3 10.1430602 10.4538511 -0.310791
9.4 10.0766344 10.3862679 -0.309634
9.5 10.0074062 10.3158002 -0.308394
9.6 9.9354622 10.2425361 -0.307074
9.7 9.8608900 10.1665652 -0.305675
9.8 9.7837789 10.0879786 -0.3042
9.9 9.7042193 10.0068686 -0.302649
10.0 9.6223031 9.9233289 -0.301026
10.1 9.5381233 9.8374545 -0.299331
10.2 9.4517739 9.7493414 -0.297568
10.3 9.3633500 9.6590867 -0.295737
10.4 9.2729477 9.5667885 -0.293841
10.5 9.1806639 9.4725458 -0.291882
10.6 9.0865963 9.3764584 -0.289862
10.7 8.9908434 9.2786269 -0.287784
10.8 8.8935043 9.1791524 -0.285648
10.9 8.7946786 9.0781369 -0.283458
11.0 8.6944664 8.9756827 -0.281216
11.1 8.5929682 8.8718923 -0.278924
11.2 8.4902850 8.7668690 -0.276584
11.3 8.3865178 8.6607160 -0.274198
11.4 8.2817678 8.5535369 -0.271769
11.5 8.1761365 8.4454353 -0.269299
11.6 8.0697251 8.3365147 -0.26679
11.7 7.9626349 8.2268787 -0.264244
11.8 7.8549670 8.1166307 -0.261664
11.9 7.7468223 8.0058739 -0.259052
12.0 7.6383014 7.8947111 -0.25641
12.1 7.5295044 7.7832449 -0.25374
12.2 7.4205310 7.6715772 -0.251046
12.3 7.3114805 7.5598095 -0.248329
12.4 7.2024513 7.4480426 -0.245591
12.5 7.0935413 7.3363766 -0.242835
12.6 6.9848476 7.2249110 -0.240063
12.7 6.8764663 7.1137443 -0.237278
12.8 6.7684929 7.0029740 -0.234481
12.9 6.6610217 6.8926967 -0.231675
13.0 6.5541458 6.7830079 -0.228862
13.1 6.4479575 6.6740021 -0.226045
13.2 6.3425476 6.5657723 -0.223225
13.3 6.2380059 6.4584105 -0.220405
13.4 6.1344207 6.3520071 -0.217586
13.5 6.0318789 6.2466513 -0.214772
13.6 5.9304659 6.1424306 -0.211965
13.7 5.8302658 6.0394312 -0.209165
13.8 5.7313608 5.9377375 -0.206377
13.9 5.6338317 5.8374323 -0.203601
14.0 5.5377575 5.7385967 -0.200839
14.1 5.4432154 5.6413098 -0.198094
14.2 5.3502809 5.5456492 -0.195368
14.3 5.2590275 5.4516903 -0.192663
14.4 5.1695268 5.3595068 -0.18998
14.5 5.0818485 5.2691701 -0.187322
14.6 4.9960603 5.1807497 -0.184689
14.7 4.9122276 5.0943132 -0.182086
14.8 4.8304140 5.0099256 -0.179512
14.9 4.7506808 4.9276502 -0.176969
15.0 4.6730871 4.8475477 -0.174461
15.1 4.5976897 4.7696766 -0.171987
15.2 4.5245432 4.6940932 -0.16955
15.3 4.4537000 4.6208514 -0.167151
15.4 4.3852100 4.5500026 -0.164793
15.5 4.3191207 4.4815960 -0.162475
15.6 4.2554774 4.4156783 -0.160201
15.7 4.1943228 4.3522935 -0.157971
15.8 4.1356971 4.2914833 -0.155786
15.9 4.0796382 4.2332870 -0.153649
16.0 4.0261815 4.1777410 -0.15156
16.1 3.9753597 4.1248795 -0.14952
16.2 3.9272031 4.0747338 -0.147531
16.3 3.8817395 4.0273329 -0.145593
16.4 3.8389939 3.9827029 -0.143709
16.5 3.7989890 3.9408676 -0.141879
16.6 3.7617449 3.9018479 -0.140103
16.7 3.7272789 3.8656622 -0.138383
16.8 3.6956060 3.8323262 -0.13672
16.9 3.6667383 3.8018530 -0.135115
17.0 3.6406855 3.7742530 -0.133567
17.1 3.6174548 3.7495341 -0.132079
17.2 3.5970507 3.7277014 -0.130651
17.3 3.5794750 3.7087576 -0.129283
17.4 3.5647273 3.6927024 -0.127975
17.5 3.5528042 3.6795333 -0.126729
17.6 3.5437001 3.6692449 -0.125545
17.7 3.5374068 3.6618295 -0.124423
17.8 3.5339135 3.6572766 -0.123363
17.9 3.5332069 3.6555733 -0.122366
18.0 3.5352714 3.6567042 -0.121433
18.1 3.5400889 3.6606512 -0.120562
18.2 3.5476387 3.6673939 -0.119755
18.3 3.5578980 3.6769096 -0.119012
18.4 3.5708415 3.6891728 -0.118331
18.5 3.5864415 3.7041560 -0.117714
18.6 3.6046681 3.7218291 -0.117161
18.7 3.6254892 3.7421598 -0.116671
18.8 3.6488703 3.7651136 -0.116243
18.9 3.6747749 3.7906535 -0.115879
19.0 3.7031642 3.8187407 -0.115577
19.1 3.7339975 3.8493339 -0.115336
19.2 3.7672317 3.8823898 -0.115158
19.3 3.8028221 3.9178631 -0.115041
19.4 3.8407218 3.9557065 -0.114985
19.5 3.8808819 3.9958705 -0.114989
19.6 3.9232519 4.0383041 -0.115052
19.7 3.9677793 4.0829541 -0.115175
19.8 4.0144098 4.1297655 -0.115356
19.9 4.0630876 4.1786818 -0.115594
20.0 4.1137550 4.2296445 -0.115889
20.1 4.1663528 4.2825937 -0.116241
20.2 4.2208204 4.3374677 -0.116647
20.3 4.2770954 4.3942036 -0.117108
20.4 4.3351144 4.4527366 -0.117622
20.5 4.3948122 4.5130008 -0.118189
20.6 4.4561227 4.5749290 -0.118806
20.7 4.5189782 4.6384525 -0.119474
20.8 4.5833101 4.7035015 -0.120191
