#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 2.0154046 2.0119905 0.0034141
0.2 4.0267641 4.0199431 0.006821
0.3 6.0300442 6.0198304 0.0102138
0.4 8.0212314 8.0076461 0.0135853
0.5 9.9963438 9.9794154 0.0169284
0.6 11.9514417 11.9312052 0.0202365
0.7 13.8826373 13.8591348 0.0235025
0.8 15.7861051 15.7593854 0.0267197
0.9 17.6580921 17.6282104 0.0298817
1.0 19.4949270 19.4619450 0.032982
1.1 21.2930300 21.2570158 0.0360142
1.2 23.0489220 23.0099496 0.0389724
1.3 24.7592336 24.7173829 0.0418507
1.4 26.4207136 26.3760701 0.0446435
1.5 28.0302374 27.9828921 0.0473453
1.6 29.5848148 29.5348637 0.0499511
1.7 31.0815977 31.0291420 0.0524557
1.8 32.5178874 32.4630326 0.0548548
1.9 33.8911408 33.8339968 0.057144
2.0 35.1989773 35.1396582 0.0593191
2.1 36.4391843 36.3778076 0.0613767
2.2 37.6097225 37.5464093 0.0633132
2.3 38.7087310 38.6436054 0.0651256
2.4 39.7345316 39.6677204 0.0668112
2.5 40.6856323 40.6172646 0.0683677
2.6 41.5607312 41.4909383 0.0697929
2.7 42.3587190 42.2876335 0.0710855
2.8 43.0786810 43.0064371 0.0722439
2.9 43.7198992 43.6466319 0.0732673
3.0 44.2818533 44.2076981 0.0741552
3.1 44.7642214 44.6893139 0.0749075
3.2 45.1668797 45.0913554 0.0755243
3.3 45.4899023 45.4138961 0.0760062
3.4 45.7335604 45.6572062 0.0763542
3.5 45.8983199 45.8217503 0.0765696
3.6 45.9848401 45.9081859 0.0766542
3.7 45.9939704 45.9173606 0.0766098
3.8 45.9267477 45.8503087 0.076439
3.9 45.7843922 45.7082477 0.0761445
4.0 45.5683032 45.4925738 0.0757294
4.1 45.2800549 45.2048578 0.0751971
4.2 44.9213906 44.8468394 0.0745512
4.3 44.4942178 44.4204217 0.0737961
4.4 44.0006012 43.9276654 0.0729358
4.5 43.4427572 43.3707821 0.0719751
4.6 42.8230464 42.7521274 0.070919
4.7 42.1439664 42.0741940 0.0697724
4.8 41.4081444 41.3396035 0.0685409
4.9 40.6183293 40.5510993 0.06723
5.0 39.7773831 39.7115373 0.0658458
5.1 38.8882726 38.8238786 0.064394
5.2 37.9540605 37.8911795 0.062881
5.3 36.9778966 36.9165834 0.0613132
5.4 35.9630083 35.9033112 0.0596971
5.5 34.9126912 34.8546519 0.0580393
5.6 33.8302997 33.7739531 0.0563466
5.7 32.7192371 32.6646114 0.0546257
5.8 31.5829461 31.5300625 0.0528836
5.9 30.4248988 30.3737716 0.0511272
6.0 29.2485867 29.1992232 0.0493635
6.1 28.0575110 28.0099117 0.0475993
6.2 26.8551728 26.8093311 0.0458417
6.3 25.6450629 25.6009655 0.0440974
6.4 24.4306528 24.3882793 0.0423735
6.5 23.2153842 23.1747077 0.0406765
6.6 22.0026602 21.9636472 0.039013
6.7 20.7958358 20.7584460 0.0373898
6.8 19.5982085 19.5623954 0.0358131
6.9 18.4130097 18.3787208 0.0342889
7.0 17.2433962 17.2105725 0.0328237
7.1 16.0924411 16.0610181 0.031423
7.2 14.9631266 14.9330340 0.0300926
7.3 13.8583353 13.8294975 0.0288378
7.4 12.7808435 12.7531799 0.0276636
7.5 11.7333136 11.7067387 0.0265749
7.6 10.7182877 10.6927113 0.0255764
7.7 9.7381811 9.7135087 0.0246724
7.8 8.7952761 8.7714096 0.0238665
7.9 7.8917172 7.8685544 0.0231628
8.0 7.0295053 7.0069410 0.0225643
8.1 6.2104934 6.1884196 0.0220738
8.2 5.4363828 5.4146887 0.0216941
8.3 4.7087188 4.6872915 0.0214273
8.4 4.0288879 4.0076126 0.0212753
8.5 3.3981150 3.3768756 0.0212394
8.6 2.8174613 2.7961407 0.0213206
