#Theta He10 He15 diff
4.9496 7.135806E+00 7.296952E+00 -0.161146
8.8967 3.744667E-01 3.641837E-01 0.010283
11.8087 3.542166E+00 3.600396E+00 -0.05823
14.3330 2.537748E-01 2.461240E-01 0.0076508
16.6485 2.526171E+00 2.535297E+00 -0.009126
18.8341 2.166473E-01 2.035470E-01 0.0131003
20.9322 1.898288E+00 1.896630E+00 0.001658
22.9684 1.919132E-01 1.761514E-01 0.0157618
24.9595 1.463450E+00 1.458537E+00 0.004913
26.9171 1.660297E-01 1.517439E-01 0.0142858
28.8497 1.160895E+00 1.154135E+00 0.00676
30.7637 1.355853E-01 1.265728E-01 0.0090125
32.6641 9.114212E-01 9.114918E-01 -7.06e-05
34.5548 1.039050E-01 1.013379E-01 0.0025671
36.4391 7.801334E-01 7.789510E-01 0.0011824
38.3197 8.192177E-02 8.205933E-02 -0.00013756
40.1990 6.501296E-01 6.448865E-01 0.0052431
42.0790 6.900820E-02 6.925991E-02 -0.00025171
43.9616 5.149326E-01 5.040185E-01 0.0109141
45.8484 5.565670E-02 5.612742E-02 -0.00047072
47.7410 4.441363E-01 4.280368E-01 0.0160995
49.6409 4.215922E-02 4.208931E-02 6.991e-05
51.5494 3.847233E-01 3.675287E-01 0.0171946
53.4680 3.289152E-02 3.157001E-02 0.00132151
55.3979 3.256106E-01 3.092613E-01 0.0163493
57.3404 2.622046E-02 2.476327E-02 0.00145719
59.2969 2.823364E-01 2.653975E-01 0.0169389
61.2688 2.059824E-02 1.994196E-02 0.00065628
63.2574 2.532758E-01 2.364375E-01 0.0168383
65.2643 1.609178E-02 1.597189E-02 0.00011989
67.2907 2.286940E-01 2.156248E-01 0.0130692
69.3385 1.195084E-02 1.172941E-02 0.00022143
71.4092 1.850856E-01 1.746333E-01 0.0104523
73.5047 8.249785E-03 7.817653E-03 0.000432132
75.6268 1.264542E-01 1.174703E-01 0.0089839
77.7776 5.572910E-03 5.189982E-03 0.000382928
79.9593 8.515164E-02 7.885126E-02 0.00630038
82.1745 3.748799E-03 3.457770E-03 0.000291029
84.4257 6.082455E-02 5.625384E-02 0.00457071
86.7160 2.429538E-03 2.201858E-03 0.00022768
89.0486 3.858927E-02 3.436754E-02 0.00422173
91.4272 1.502024E-03 1.343971E-03 0.000158053
93.8560 2.531447E-02 2.035721E-02 0.00495726
96.3395 8.629400E-04 7.807869E-04 8.21531e-05
98.8833 1.926254E-02 1.461500E-02 0.00464754
101.4933 3.412625E-04 3.839358E-04 -4.26733e-05
104.1769 1.086013E-02 8.775340E-03 0.00208479
106.9423 8.844646E-05 1.326751E-04 -4.42286e-05
109.7996 3.330440E-03 3.465598E-03 -0.000135158
112.7608 0.000000E+00 4.579051E-05 -4.57905e-05
115.8406 4.657137E-04 1.117758E-03 -0.000652044
119.0572 0.000000E+00 0.000000E+00 0
122.4339 4.813679E-05 4.332487E-04 -0.000385112
126.0010 0.000000E+00 0.000000E+00 0
129.7996 4.970222E-05 1.491127E-04 -9.94105e-05
133.8870 0.000000E+00 0.000000E+00 0
138.3487 5.126764E-05 5.126972E-05 -2.08e-09
143.3213 0.000000E+00 0.000000E+00 0
149.0508 5.283306E-05 0.000000E+00 5.28331e-05
156.0752 0.000000E+00 0.000000E+00 0
166.2553 5.439849E-05 0.000000E+00 5.43985e-05
