#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.2385809 0.2403247 -0.0017438
0.2 0.4768393 0.4803271 -0.0034878
0.3 0.7144531 0.7196854 -0.0052323
0.4 0.9511019 0.9580793 -0.0069774
0.5 1.1864668 1.1951902 -0.0087234
0.6 1.4202317 1.4307021 -0.0104704
0.7 1.6520837 1.6643022 -0.0122185
0.8 1.8817137 1.8956816 -0.0139679
0.9 2.1088168 2.1245357 -0.0157189
1.0 2.3330935 2.3505649 -0.0174714
1.1 2.5542496 2.5734752 -0.0192256
1.2 2.7719973 2.7929787 -0.0209814
1.3 2.9860556 3.0087945 -0.0227389
1.4 3.1961506 3.2206487 -0.0244981
1.5 3.4020166 3.4282753 -0.0262587
1.6 3.6033958 3.6314168 -0.028021
1.7 3.8000398 3.8298243 -0.0297845
1.8 3.9917093 4.0232585 -0.0315492
1.9 4.1781747 4.2114894 -0.0333147
2.0 4.3592169 4.3942978 -0.0350809
2.1 4.5346274 4.5714747 -0.0368473
2.2 4.7042087 4.7428222 -0.0386135
2.3 4.8677747 4.9081540 -0.0403793
2.4 5.0251514 5.0672952 -0.0421438
2.5 5.1761764 5.2200831 -0.0439067
2.6 5.3207001 5.3663674 -0.0456673
2.7 5.4585853 5.5060103 -0.047425
2.8 5.5897078 5.6388869 -0.0491791
2.9 5.7139565 5.7648852 -0.0509287
3.0 5.8312335 5.8839065 -0.052673
3.1 5.9414543 5.9958655 -0.0544112
3.2 6.0445482 6.1006905 -0.0561423
3.3 6.1404578 6.1983230 -0.0578652
3.4 6.2291396 6.2887186 -0.059579
3.5 6.3105638 6.3718462 -0.0612824
3.6 6.3847143 6.4476888 -0.0629745
3.7 6.4515886 6.5162425 -0.0646539
3.8 6.5111982 6.5775176 -0.0663194
3.9 6.5635678 6.6315375 -0.0679697
4.0 6.6087357 6.6783393 -0.0696036
4.1 6.6467536 6.7179730 -0.0712194
4.2 6.6776861 6.7505021 -0.072816
4.3 6.7016110 6.7760028 -0.0743918
4.4 6.7186187 6.7945640 -0.0759453
4.5 6.7288121 6.8062871 -0.077475
4.6 6.7323061 6.8112855 -0.0789794
4.7 6.7292277 6.8096846 -0.0804569
4.8 6.7197154 6.8016213 -0.0819059
4.9 6.7039187 6.7872436 -0.0833249
5.0 6.6819982 6.7667103 -0.0847121
5.1 6.6541248 6.7401909 -0.0860661
5.2 6.6204793 6.7078644 -0.0873851
5.3 6.5812522 6.6699197 -0.0886675
5.4 6.5366429 6.6265547 -0.0899118
5.5 6.4868597 6.5779760 -0.0911163
5.6 6.4321188 6.5243982 -0.0922794
5.7 6.3726441 6.4660437 -0.0933996
5.8 6.3086665 6.4031417 -0.0944752
5.9 6.2404236 6.3359283 -0.0955047
6.0 6.1681589 6.2646456 -0.0964867
6.1 6.0921213 6.1895409 -0.0974196
6.2 6.0125647 6.1108667 -0.098302
6.3 5.9297472 6.0288797 -0.0991325
6.4 5.8439306 5.9438404 -0.0999098
6.5 5.7553797 5.8560124 -0.100633
6.6 5.6643622 5.7656619 -0.1013
6.7 5.5711472 5.6730570 -0.10191
6.8 5.4760056 5.5784674 -0.102462
6.9 5.3792086 5.4821633 -0.102955
7.0 5.2810279 5.3844154 -0.103388
7.1 5.1817345 5.2854937 -0.103759
7.2 5.0815983 5.1856674 -0.104069
7.3 4.9808876 5.0852041 -0.104317
7.4 4.8798687 4.9843692 -0.1045
7.5 4.7788048 4.8834255 -0.104621
7.6 4.6779558 4.7826323 -0.104677
7.7 4.5775777 4.6822454 -0.104668
7.8 4.4779222 4.5825159 -0.104594
7.9 4.3792358 4.4836903 -0.104455
8.0 4.2817595 4.3860096 -0.10425
8.1 4.1857287 4.2897088 -0.10398
8.2 4.0913717 4.1950168 -0.103645
8.3 3.9989105 4.1021553 -0.103245
8.4 3.9085592 4.0113390 -0.10278
8.5 3.8205245 3.9227749 -0.10225
8.6 3.7350045 3.8366619 -0.101657
8.7 3.6521892 3.7531901 -0.101001
8.8 3.5722591 3.6725412 -0.100282
8.9 3.4953858 3.5948874 -0.0995016
9.0 3.4217311 3.5203916 -0.0986605
9.1 3.3514470 3.4492067 -0.0977597
9.2 3.2846752 3.3814756 -0.0968004
9.3 3.2215472 3.3173311 -0.0957839
9.4 3.1621835 3.2568951 -0.0947116
9.5 3.1066942 3.2002791 -0.0935849
9.6 3.0551782 3.1475835 -0.0924053
9.7 3.0077231 3.0988978 -0.0911747
9.8 2.9644056 3.0543003 -0.0898947
9.9 2.9252909 3.0138581 -0.0885672
10.0 2.8904329 2.9776268 -0.0871939
10.1 2.8598738 2.9456511 -0.0857773
10.2 2.8336448 2.9179640 -0.0843192
10.3 2.8117655 2.8945872 -0.0828217
10.4 2.7942440 2.8755314 -0.0812874
10.5 2.7810775 2.8607959 -0.0797184
10.6 2.7722517 2.8503689 -0.0781172
10.7 2.7677414 2.8442276 -0.0764862
10.8 2.7675105 2.8423385 -0.074828
10.9 2.7715123 2.8446574 -0.0731451
11.0 2.7796893 2.8511296 -0.0714403
11.1 2.7919740 2.8616901 -0.0697161
11.2 2.8082888 2.8762641 -0.0679753
11.3 2.8285462 2.8947670 -0.0662208
11.4 2.8526495 2.9171046 -0.0644551
11.5 2.8804925 2.9431737 -0.0626812
11.6 2.9119606 2.9728624 -0.0609018
11.7 2.9469303 3.0060501 -0.0591198
11.8 2.9852703 3.0426084 -0.0573381
11.9 3.0268414 3.0824009 -0.0555595
12.0 3.0714974 3.1252841 -0.0537867
12.1 3.1190848 3.1711076 -0.0520228
12.2 3.1694440 3.2197144 -0.0502704
12.3 3.2224092 3.2709415 -0.0485323
12.4 3.2778091 3.3246204 -0.0468113
12.5 3.3354673 3.3805776 -0.0451103
12.6 3.3952030 3.4386346 -0.0434316
12.7 3.4568310 3.4986091 -0.0417781
12.8 3.5201626 3.5603149 -0.0401523
12.9 3.5850061 3.6235629 -0.0385568
13.0 3.6511670 3.6881610 -0.036994
13.1 3.7184488 3.7539150 -0.0354662
13.2 3.7866534 3.8206293 -0.0339759
13.3 3.8555816 3.8881069 -0.0325253
13.4 3.9250336 3.9561501 -0.0311165
13.5 3.9948095 4.0245611 -0.0297516
13.6 4.0647100 4.0931426 -0.0284326
13.7 4.1345366 4.1616979 -0.0271613
13.8 4.2040923 4.2300319 -0.0259396
13.9 4.2731819 4.2979510 -0.0247691
