#Theta He10 He15 diff
5.4941 5.518548E+00 5.644001E+00 -0.125453
9.8161 3.473582E-01 3.540846E-01 -0.0067264
12.9728 2.816426E+00 2.861687E+00 -0.045261
15.6864 2.258627E-01 2.242645E-01 0.0015982
18.1584 2.002643E+00 2.017904E+00 -0.015261
20.4785 1.703201E-01 1.663682E-01 0.0039519
22.6950 1.500159E+00 1.491757E+00 0.008402
24.8376 1.369405E-01 1.327604E-01 0.0041801
26.9255 1.184422E+00 1.162362E+00 0.02206
28.9725 1.125025E-01 1.097115E-01 0.002791
30.9884 8.910776E-01 8.759463E-01 0.0151313
32.9807 9.870944E-02 9.549230E-02 0.00321714
34.9554 7.296446E-01 7.136867E-01 0.0159579
36.9170 9.286224E-02 8.809941E-02 0.00476283
38.8696 6.238908E-01 6.029142E-01 0.0209766
40.8162 8.387745E-02 7.946241E-02 0.00441504
42.7598 5.162401E-01 4.948048E-01 0.0214353
44.7028 6.730783E-02 6.499118E-02 0.00231665
46.6473 4.333669E-01 4.129298E-01 0.0204371
48.5954 4.998567E-02 4.941509E-02 0.00057058
50.5489 3.534107E-01 3.347352E-01 0.0186755
52.5095 3.780207E-02 3.790639E-02 -0.00010432
54.4789 2.901877E-01 2.718042E-01 0.0183835
56.4587 2.874685E-02 2.855756E-02 0.00018929
58.4504 2.511166E-01 2.322469E-01 0.0188697
60.4556 2.049089E-02 1.960883E-02 0.00088206
62.4758 2.282301E-01 2.133626E-01 0.0148675
64.5128 1.422741E-02 1.309034E-02 0.00113707
66.5680 2.085519E-01 2.011202E-01 0.0074317
68.6433 1.009235E-02 9.361554E-03 0.000730796
70.7404 1.680207E-01 1.622839E-01 0.0057368
72.8612 7.040435E-03 6.819617E-03 0.000220818
75.0078 1.144044E-01 1.064539E-01 0.0079505
77.1821 4.882996E-03 4.749874E-03 0.000133122
79.3867 7.730673E-02 7.050130E-02 0.00680543
81.6240 3.324827E-03 3.122639E-03 0.000202188
83.8967 5.467752E-02 5.016368E-02 0.00451384
86.2079 2.163102E-03 1.954167E-03 0.000208935
88.5608 3.441212E-02 3.047674E-02 0.00393538
90.9594 1.322781E-03 1.178014E-03 0.000144767
93.4077 2.267735E-02 1.812933E-02 0.00454802
95.9104 7.433340E-04 7.051120E-04 3.8222e-05
98.4730 1.715721E-02 1.300940E-02 0.00414781
101.1017 3.086606E-04 3.081993E-04 4.613e-07
103.8037 9.547594E-03 7.767895E-03 0.0017797
106.5874 7.999689E-05 1.198160E-04 -3.98191e-05
109.4630 2.849447E-03 3.048416E-03 -0.000198969
112.4424 0.000000E+00 4.135243E-05 -4.13524e-05
115.5404 4.212226E-04 9.673641E-04 -0.000546141
118.7754 0.000000E+00 0.000000E+00 0
122.1709 4.353813E-05 3.912576E-04 -0.000347719
125.7572 0.000000E+00 0.000000E+00 0
129.5754 4.495401E-05 1.346605E-04 -8.97065e-05
133.6834 0.000000E+00 0.000000E+00 0
138.1668 4.636988E-05 4.630058E-05 6.93e-08
143.1629 0.000000E+00 0.000000E+00 0
148.9186 4.778576E-05 0.000000E+00 4.77858e-05
155.9742 0.000000E+00 0.000000E+00 0
166.1985 4.920163E-05 0.000000E+00 4.92016e-05
