#Theta He10 He15 diff
8.4956 6.592851E+00 6.672128E+00 -0.079277
15.2138 4.609719E-02 4.118347E-02 0.00491372
20.1368 3.087108E+00 3.097126E+00 -0.010018
24.3856 4.119924E-02 3.920656E-02 0.00199268
28.2736 2.132879E+00 2.116339E+00 0.01654
31.9406 3.812048E-02 3.758556E-02 0.00053492
35.4627 1.619217E+00 1.597795E+00 0.021422
38.8873 3.401847E-02 3.411544E-02 -9.697e-05
42.2459 1.279589E+00 1.261906E+00 0.017683
45.5615 3.007866E-02 3.019692E-02 -0.00011826
48.8514 1.050187E+00 1.030864E+00 0.019323
52.1295 2.679952E-02 2.678677E-02 1.275e-05
55.4074 8.561802E-01 8.430334E-01 0.0131468
58.6952 2.362590E-02 2.340017E-02 0.00022573
62.0023 7.263992E-01 7.125921E-01 0.0138071
65.3372 2.043769E-02 2.002254E-02 0.00041515
68.7086 6.270369E-01 6.074976E-01 0.0195393
72.1251 1.737296E-02 1.693301E-02 0.00043995
75.5958 5.507359E-01 5.261452E-01 0.0245907
79.1302 1.458608E-02 1.422350E-02 0.00036258
82.7391 5.015779E-01 4.759016E-01 0.0256763
86.4345 1.204000E-02 1.173147E-02 0.00030853
90.2299 4.507253E-01 4.290940E-01 0.0216313
94.1416 9.759976E-03 9.475422E-03 0.000284554
98.1888 4.123955E-01 3.939427E-01 0.0184528
102.3954 7.703353E-03 7.446936E-03 0.000256417
106.7912 3.947520E-01 3.795634E-01 0.0151886
111.4148 5.791548E-03 5.610705E-03 0.000180843
116.3183 3.911506E-01 3.818290E-01 0.0093216
121.5742 4.091915E-03 3.949914E-03 0.000142001
127.2903 4.048526E-01 4.066517E-01 -0.0017991
133.6390 2.528680E-03 2.429811E-03 9.8869e-05
140.9300 4.399415E-01 4.401960E-01 -0.0002545
149.8424 1.248904E-03 1.197249E-03 5.1655e-05
162.7312 6.230079E-01 5.869308E-01 0.0360771
