#Theta He10 He15 diff
11.9305 4.529444E+00 4.490726E+00 0.038718
21.2815 1.302386E-02 1.262445E-02 0.00039941
28.0782 2.095616E+00 2.061993E+00 0.033623
33.9123 1.492510E-02 1.460574E-02 0.00031936
39.2343 1.432256E+00 1.407510E+00 0.024746
44.2479 1.489429E-02 1.456627E-02 0.00032802
49.0669 1.101382E+00 1.078189E+00 0.023193
53.7637 1.381028E-02 1.350567E-02 0.00030461
58.3895 8.760162E-01 8.609248E-01 0.0150914
62.9829 1.238914E-02 1.211766E-02 0.00027148
67.5759 7.341156E-01 7.209413E-01 0.0131743
72.1967 1.084362E-02 1.058394E-02 0.00025968
76.8719 6.365195E-01 6.175250E-01 0.0189945
81.6283 9.177208E-03 8.967205E-03 0.000210003
86.4942 5.664207E-01 5.412925E-01 0.0251282
91.5017 7.552059E-03 7.365566E-03 0.000186493
96.6888 5.309267E-01 5.037117E-01 0.027215
102.1023 6.044902E-03 5.848682E-03 0.00019622
107.8033 5.027557E-01 4.791798E-01 0.0235759
113.8757 4.572038E-03 4.446159E-03 0.000125879
120.4423 5.011596E-01 4.800488E-01 0.0211108
127.6980 3.224723E-03 3.135938E-03 8.8785e-05
135.9918 5.717228E-01 5.514161E-01 0.0203067
146.0877 1.834977E-03 1.787984E-03 4.6993e-05
160.6404 9.857678E-01 9.653205E-01 0.0204473
