#Theta He10 He15 diff
13.1016 5.652625E+00 5.662733E+00 -0.010108
23.4864 1.137027E-02 1.113506E-02 0.00023521
31.0984 2.661728E+00 2.637364E+00 0.024364
37.6881 1.313463E-02 1.308678E-02 4.785e-05
43.7503 1.870711E+00 1.837571E+00 0.03314
49.5102 1.313314E-02 1.305490E-02 7.824e-05
55.0957 1.441240E+00 1.414217E+00 0.027023
60.5908 1.223908E-02 1.206533E-02 0.00017375
66.0574 1.187340E+00 1.159982E+00 0.027358
71.5462 1.089354E-02 1.070736E-02 0.00018618
77.1029 1.001970E+00 9.812339E-01 0.0207361
82.7728 9.314831E-03 9.152960E-03 0.000161871
88.6048 8.838761E-01 8.671806E-01 0.0166955
94.6555 7.674488E-03 7.503677E-03 0.000170811
100.9957 8.247940E-01 8.007802E-01 0.0240138
107.7200 6.010383E-03 5.872927E-03 0.000137456
114.9643 8.137163E-01 7.783737E-01 0.0353426
122.9427 4.348505E-03 4.250330E-03 9.8175e-05
132.0365 9.207181E-01 8.728001E-01 0.047918
143.0792 2.606430E-03 2.553608E-03 5.2822e-05
158.9692 1.537448E+00 1.464287E+00 0.073161
