#Theta He10 He15 diff
19.2385 3.193167E+00 3.136148E+00 0.057019
34.6027 3.852279E-03 3.850411E-03 1.868e-06
45.8921 1.527422E+00 1.493594E+00 0.033828
55.7461 4.432697E-03 4.396466E-03 3.6231e-05
64.9342 1.095923E+00 1.074496E+00 0.021427
73.8350 4.158400E-03 4.082163E-03 7.6237e-05
82.6981 9.081346E-01 8.918579E-01 0.0162767
91.7341 3.534034E-03 3.452040E-03 8.1994e-05
101.1672 8.404583E-01 8.169324E-01 0.0235259
111.2929 2.720994E-03 2.633336E-03 8.7658e-05
122.5920 8.863378E-01 8.485521E-01 0.0377857
136.0727 1.663966E-03 1.663159E-03 8.07e-07
155.2087 1.462892E+00 1.388227E+00 0.074665
