#Theta He10 He15 diff
9.8617 6.732306E+00 6.811285E+00 -0.078979
17.6844 2.322967E-02 2.194005E-02 0.00128962
23.4284 3.180193E+00 3.184394E+00 -0.004201
28.3981 2.572850E-02 2.508959E-02 0.00063891
32.9585 2.217501E+00 2.196898E+00 0.020603
37.2731 2.540106E-02 2.502737E-02 0.00037369
41.4317 1.700674E+00 1.673269E+00 0.027405
45.4907 2.384257E-02 2.360225E-02 0.00024032
49.4887 1.351489E+00 1.328319E+00 0.02317
53.4542 2.181949E-02 2.156216E-02 0.00025733
57.4099 1.120716E+00 1.095834E+00 0.024882
61.3747 1.960742E-02 1.930397E-02 0.00030345
65.3657 9.302768E-01 9.126425E-01 0.0176343
69.3985 1.710596E-02 1.678381E-02 0.00032215
73.4890 7.998488E-01 7.846292E-01 0.0152196
77.6533 1.457235E-02 1.419685E-02 0.0003755
81.9090 7.086887E-01 6.872802E-01 0.0214085
86.2755 1.211880E-02 1.179654E-02 0.00032226
90.7754 6.402485E-01 6.117979E-01 0.0284506
95.4360 9.847019E-03 9.628079E-03 0.00021894
100.2905 6.071331E-01 5.754587E-01 0.0316744
105.3820 7.805564E-03 7.620074E-03 0.00018549
110.7672 5.804800E-01 5.528015E-01 0.0276785
116.5257 5.886163E-03 5.739124E-03 0.000147039
122.7744 5.824755E-01 5.578582E-01 0.0246173
129.7003 4.119658E-03 4.016011E-03 0.000103647
137.6393 6.679515E-01 6.446445E-01 0.023307
147.3276 2.324280E-03 2.269321E-03 5.4959e-05
161.3216 1.157333E+00 1.134279E+00 0.023054
