#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.3308246 0.3364992 -0.0056746
0.2 0.6610656 0.6724095 -0.0113439
0.3 0.9901410 1.0071439 -0.0170029
0.4 1.3174716 1.3401179 -0.0226463
0.5 1.6424829 1.6707518 -0.0282689
0.6 1.9646065 1.9984721 -0.0338656
0.7 2.2832811 2.3227124 -0.0394313
0.8 2.5979545 2.6429154 -0.0449609
0.9 2.9080849 2.9585343 -0.0504494
1.0 3.2131422 3.2690339 -0.0558917
1.1 3.5126091 3.5738921 -0.061283
1.2 3.8059831 3.8726013 -0.0666182
1.3 4.0927769 4.1646697 -0.0718928
1.4 4.3725206 4.4496224 -0.0771018
1.5 4.6447619 4.7270025 -0.0822406
1.6 4.9090681 4.9963727 -0.0873046
1.7 5.1650265 5.2573158 -0.0922893
1.8 5.4122460 5.5094362 -0.0971902
1.9 5.6503575 5.7523605 -0.102003
2.0 5.8790152 5.9857389 -0.106724
2.1 6.0978973 6.2092452 -0.111348
2.2 6.3067068 6.4225786 -0.115872
2.3 6.5051721 6.6254635 -0.120291
2.4 6.6930477 6.8176507 -0.124603
2.5 6.8701148 6.9989177 -0.128803
2.6 7.0361815 7.1690693 -0.132888
2.7 7.1910837 7.3279377 -0.136854
2.8 7.3346848 7.4753835 -0.140699
2.9 7.4668766 7.6112950 -0.144418
3.0 7.5875787 7.7355893 -0.148011
3.1 7.6967394 7.8482116 -0.151472
3.2 7.7943351 7.9491359 -0.154801
3.3 7.8803705 8.0383643 -0.157994
3.4 7.9548783 8.1159274 -0.161049
3.5 8.0179191 8.1818837 -0.163965
3.6 8.0695811 8.2363193 -0.166738
3.7 8.1099796 8.2793478 -0.169368
3.8 8.1392565 8.3111098 -0.171853
3.9 8.1575801 8.3317719 -0.174192
4.0 8.1651441 8.3415267 -0.176383
4.1 8.1621670 8.3405918 -0.178425
4.2 8.1488918 8.3292091 -0.180317
4.3 8.1255843 8.3076443 -0.18206
4.4 8.0925334 8.2761854 -0.183652
4.5 8.0500491 8.2351423 -0.185093
4.6 7.9984621 8.1848458 -0.186384
4.7 7.9381227 8.1256463 -0.187524
4.8 7.8693996 8.0579129 -0.188513
4.9 7.7926787 7.9820320 -0.189353
5.0 7.7083623 7.8984067 -0.190044
5.1 7.6168673 7.8074549 -0.190588
5.2 7.5186244 7.7096085 -0.190984
5.3 7.4140767 7.6053119 -0.191235
5.4 7.3036783 7.4950207 -0.191342
5.5 7.1878930 7.3792007 -0.191308
5.6 7.0671929 7.2583257 -0.191133
5.7 6.9420571 7.1328772 -0.19082
5.8 6.8129703 7.0033421 -0.190372
5.9 6.6804213 6.8702117 -0.18979
6.0 6.5449018 6.7339804 -0.189079
6.1 6.4069046 6.5951440 -0.188239
6.2 6.2669226 6.4541985 -0.187276
6.3 6.1254474 6.3116385 -0.186191
6.4 5.9829675 6.1679561 -0.184989
6.5 5.8399673 6.0236392 -0.183672
6.6 5.6969258 5.8791705 -0.182245
6.7 5.5543149 5.7350259 -0.180711
6.8 5.4125986 5.5916732 -0.179075
6.9 5.2722313 5.4495711 -0.17734
7.0 5.1336567 5.3091677 -0.175511
7.1 4.9973069 5.1708993 -0.173592
7.2 4.8636008 5.0351894 -0.171589
7.3 4.7329434 4.9024476 -0.169504
7.4 4.6057244 4.7730685 -0.167344
7.5 4.4823173 4.6474303 -0.165113
7.6 4.3630788 4.5258947 -0.162816
7.7 4.2483473 4.4088051 -0.160458
7.8 4.1384426 4.2964863 -0.158044
7.9 4.0336648 4.1892437 -0.155579
8.0 3.9342938 4.0873621 -0.153068
8.1 3.8405884 3.9911058 -0.150517
8.2 3.7527860 3.9007174 -0.147931
8.3 3.6711020 3.8164175 -0.145316
8.4 3.5957292 3.7384043 -0.142675
8.5 3.5268376 3.6668531 -0.140016
8.6 3.4645743 3.6019161 -0.137342
8.7 3.4090627 3.5437222 -0.13466
8.8 3.3604028 3.4923765 -0.131974
8.9 3.3186711 3.4479608 -0.12929
9.0 3.2839204 3.4105331 -0.126613
9.1 3.2561800 3.3801276 -0.123948
9.2 3.2354556 3.3567553 -0.1213
9.3 3.2217299 3.3404038 -0.118674
9.4 3.2149626 3.3310376 -0.116075
9.5 3.2150908 3.3285985 -0.113508
9.6 3.2220293 3.3330061 -0.110977
9.7 3.2356712 3.3441580 -0.108487
9.8 3.2558885 3.3619307 -0.106042
9.9 3.2825324 3.3861798 -0.103647
10.0 3.3154345 3.4167407 -0.101306
10.1 3.3544068 3.4534297 -0.0990229
10.2 3.3992430 3.4960443 -0.0968013
10.3 3.4497191 3.5443641 -0.094645
10.4 3.5055944 3.5981519 -0.0925575
10.5 3.5666123 3.6571544 -0.0905421
10.6 3.6325012 3.7211032 -0.088602
10.7 3.7029756 3.7897158 -0.0867402
10.8 3.7777372 3.8626965 -0.0849593
10.9 3.8564759 3.9397376 -0.0832617
11.0 3.9388707 4.0205206 -0.0816499
11.1 4.0245911 4.1047171 -0.080126
11.2 4.1132981 4.1919899 -0.0786918
11.3 4.2046456 4.2819945 -0.0773489
11.4 4.2982811 4.3743799 -0.0760988
11.5 4.3938473 4.4687898 -0.0749425
11.6 4.4909831 4.5648643 -0.0738812
11.7 4.5893249 4.6622404 -0.0729155
11.8 4.6885079 4.7605537 -0.0720458
11.9 4.7881670 4.8594393 -0.0712723
12.0 4.8879381 4.9585331 -0.070595
12.1 4.9874594 5.0574732 -0.0700138
12.2 5.0863726 5.1559007 -0.0695281
12.3 5.1843238 5.2534609 -0.0691371
12.4 5.2809647 5.3498047 -0.06884
12.5 5.3759539 5.4445895 -0.0686356
12.6 5.4689578 5.5374801 -0.0685223
12.7 5.5596516 5.6281502 -0.0684986
12.8 5.6477204 5.7162830 -0.0685626
12.9 5.7328600 5.8015722 -0.0687122
13.0 5.8147782 5.8837234 -0.0689452
13.1 5.8931951 5.9624542 -0.0692591
13.2 5.9678446 6.0374957 -0.0696511
13.3 6.0384746 6.1085930 -0.0701184
