#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.6798072 0.6964821 -0.0166749
0.2 1.3548250 1.3880808 -0.0332558
0.3 2.0203136 2.0699628 -0.0496492
0.4 2.6716314 2.7373949 -0.0657635
0.5 3.3042832 3.3857922 -0.081509
0.6 3.9139658 4.0107652 -0.0967994
0.7 4.4966125 4.6081644 -0.111552
0.8 5.0484338 5.1741221 -0.125688
0.9 5.5659559 5.7050912 -0.139135
1.0 6.0460550 6.1978802 -0.151825
1.1 6.4859880 6.6496846 -0.163697
1.2 6.8834184 7.0581131 -0.174695
1.3 7.2364383 7.4212101 -0.184772
1.4 7.5435850 7.7374725 -0.193887
1.5 7.8038531 8.0058622 -0.202009
1.6 8.0167008 8.2258128 -0.209112
1.7 8.1820515 8.3972311 -0.21518
1.8 8.3002906 8.5204939 -0.220203
1.9 8.3722561 8.5964390 -0.224183
2.0 8.3992253 8.6263516 -0.227126
2.1 8.3828964 8.6119453 -0.229049
2.2 8.3253650 8.5553395 -0.229975
2.3 8.2290971 8.4590310 -0.229934
2.4 8.0968979 8.3258629 -0.228965
2.5 7.9318767 8.1589897 -0.227113
2.6 7.7374096 7.9618381 -0.224428
2.7 7.5170983 7.7380668 -0.220969
2.8 7.2747281 7.4915231 -0.216795
2.9 7.0142231 7.2261976 -0.211975
3.0 6.7396009 6.9461785 -0.206578
3.1 6.4549269 6.6556048 -0.200678
3.2 6.1642676 6.3586198 -0.194352
3.3 5.8716459 6.0593243 -0.187678
3.4 5.5809959 5.7617321 -0.180736
3.5 5.2961204 5.4697258 -0.173605
3.6 5.0206497 5.1870154 -0.166366
3.7 4.7580034 4.9170991 -0.159096
3.8 4.5113547 4.6632270 -0.151872
3.9 4.2835985 4.4283689 -0.14477
4.0 4.0773227 4.2151842 -0.137862
4.1 3.8947840 4.0259975 -0.131213
4.2 3.7378870 3.8627777 -0.124891
4.3 3.6081692 3.7271214 -0.118952
4.4 3.5067890 3.6202411 -0.113452
4.5 3.4345194 3.5429583 -0.108439
4.6 3.3917459 3.4957014 -0.103956
4.7 3.3784696 3.4785077 -0.100038
4.8 3.3943137 3.4910306 -0.0967169
4.9 3.4385360 3.5325513 -0.0940153
5.0 3.5100445 3.6019943 -0.0919498
5.1 3.6074174 3.6979478 -0.0905304
5.2 3.7289267 3.8186869 -0.0897602
5.3 3.8725652 3.9622011 -0.0896359
5.4 4.0360770 4.1262243 -0.0901473
5.5 4.2169896 4.3082677 -0.0912781
5.6 4.4126488 4.5056550 -0.0930062
5.7 4.6202559 4.7155592 -0.0953033
5.8 4.8369046 4.9350409 -0.0981363
5.9 5.0596202 5.1610871 -0.101467
6.0 5.2853983 5.3906506 -0.105252
6.1 5.5112433 5.6206892 -0.109446
6.2 5.7342066 5.8482044 -0.113998
6.3 5.9514233 6.0702782 -0.118855
6.4 6.1601474 6.2841096 -0.123962
6.5 6.3577850 6.4870477 -0.129263
6.6 6.5419254 6.6766239 -0.134698
6.7 6.7103687 6.8505798 -0.140211
6.8 6.8611509 7.0068932 -0.145742
6.9 6.9925660 7.1438003 -0.151234
7.0 7.1031831 7.2598141 -0.156631
7.1 7.1918615 7.3537391 -0.161878
7.2 7.2577606 7.4246825 -0.166922
7.3 7.3003460 7.4720609 -0.171715
7.4 7.3193927 7.4956027 -0.17621
7.5 7.3149823 7.4953476 -0.180365
7.6 7.2874982 7.4716404 -0.184142
7.7 7.2376158 7.4251228 -0.187507
7.8 7.1662895 7.3567198 -0.19043
7.9 7.0747360 7.2676240 -0.192888
8.0 6.9644150 7.1592757 -0.194861
8.1 6.8370061 7.0333405 -0.196334
8.2 6.6943841 6.8916842 -0.1973
8.3 6.5385913 6.7363457 -0.197754
8.4 6.3718083 6.5695072 -0.197699
8.5 6.1963238 6.3934638 -0.19714
8.6 6.0145023 6.2105918 -0.19609
8.7 5.8287523 6.0233160 -0.194564
8.8 5.6414940 5.8340772 -0.192583
8.9 5.4551268 5.6452996 -0.190173
9.0 5.2719977 5.4593594 -0.187362
9.1 5.0943717 5.2785534 -0.184182
9.2 4.9244019 5.1050702 -0.180668
9.3 4.7641032 4.9409624 -0.176859
9.4 4.6153266 4.7881211 -0.172794
9.5 4.4797374 4.6482535 -0.168516
9.6 4.3587950 4.5228620 -0.164067
9.7 4.2537364 4.4132272 -0.159491
