#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.4643776 0.4756812 -0.0113036
0.2 0.9277154 0.9503032 -0.0225878
0.3 1.3889766 1.4228103 -0.0338337
0.4 1.8471317 1.8921536 -0.0450219
0.5 2.3011609 2.3572945 -0.0561336
0.6 2.7500580 2.8172080 -0.06715
0.7 3.1928335 3.2708860 -0.0780525
0.8 3.6285178 3.7173407 -0.0888229
0.9 4.0561644 4.1556077 -0.0994433
1.0 4.4748528 4.5847489 -0.109896
1.1 4.8836915 5.0038558 -0.120164
1.2 5.2818211 5.4120523 -0.130231
1.3 5.6684167 5.8084973 -0.140081
1.4 6.0426907 6.1923877 -0.149697
1.5 6.4038954 6.5629606 -0.159065
1.6 6.7513250 6.9194960 -0.168171
1.7 7.0843180 7.2613185 -0.177001
1.8 7.4022593 7.5878000 -0.185541
1.9 7.7045819 7.8983613 -0.193779
2.0 7.9907688 8.1924735 -0.201705
2.1 8.2603542 8.4696603 -0.209306
2.2 8.5129252 8.7294985 -0.216573
2.3 8.7481226 8.9716200 -0.223497
2.4 8.9656422 9.1957121 -0.23007
2.5 9.1652353 9.4015185 -0.236283
2.6 9.3467093 9.5888401 -0.242131
2.7 9.5099281 9.7575352 -0.247607
2.8 9.6548125 9.9075196 -0.252707
2.9 9.7813398 10.0387667 -0.257427
3.0 9.8895436 10.1513072 -0.261764
3.1 9.9795137 10.2452287 -0.265715
3.2 10.0513951 10.3206751 -0.26928
3.3 10.1053876 10.3778458 -0.272458
3.4 10.1417442 10.4169948 -0.275251
3.5 10.1607706 10.4384290 -0.277658
3.6 10.1628232 10.4425074 -0.279684
3.7 10.1483081 10.4296395 -0.281331
3.8 10.1176790 10.4002832 -0.282604
3.9 10.0714355 10.3549430 -0.283508
4.0 10.0101209 10.2941683 -0.284047
4.1 9.9343204 10.2185509 -0.28423
4.2 9.8446584 10.1287228 -0.284064
4.3 9.7417963 10.0253534 -0.283557
4.4 9.6264297 9.9091476 -0.282718
4.5 9.4992860 9.7808425 -0.281557
4.6 9.3611216 9.6412046 -0.280083
4.7 9.2127187 9.4910273 -0.278309
4.8 9.0548829 9.3311278 -0.276245
4.9 8.8884397 9.1623439 -0.273904
5.0 8.7142319 8.9855310 -0.271299
5.1 8.5331159 8.8015589 -0.268443
5.2 8.3459594 8.6113088 -0.265349
5.3 8.1536374 8.4156698 -0.262032
5.4 7.9570295 8.2155362 -0.258507
5.5 7.7570167 8.0118037 -0.254787
5.6 7.5544783 7.8053665 -0.250888
5.7 7.3502884 7.5971143 -0.246826
5.8 7.1453133 7.3879289 -0.242616
5.9 6.9404082 7.1786811 -0.238273
6.0 6.7364144 6.9702280 -0.233814
6.1 6.5341561 6.7634097 -0.229254
6.2 6.3344379 6.5590466 -0.224609
6.3 6.1380418 6.3579367 -0.219895
6.4 5.9457248 6.1608527 -0.215128
6.5 5.7582163 5.9685397 -0.210323
6.6 5.5762155 5.7817124 -0.205497
6.7 5.4003896 5.6010531 -0.200664
6.8 5.2313710 5.4272096 -0.195839
6.9 5.0697560 5.2607928 -0.191037
7.0 4.9161024 5.1023751 -0.186273
7.1 4.7709282 4.9524883 -0.18156
7.2 4.6347097 4.8116228 -0.176913
7.3 4.5078806 4.6802252 -0.172345
7.4 4.3908303 4.5586980 -0.167868
7.5 4.2839033 4.4473978 -0.163494
7.6 4.1873982 4.3466351 -0.159237
7.7 4.1015670 4.2566731 -0.155106
7.8 4.0266146 4.1777272 -0.151113
7.9 3.9626987 4.1099652 -0.147267
8.0 3.9099293 4.0535066 -0.143577
8.1 3.8683694 4.0084229 -0.140054
8.2 3.8380345 3.9747378 -0.136703
8.3 3.8188935 3.9524276 -0.133534
8.4 3.8108693 3.9414216 -0.130552
8.5 3.8138393 3.9416033 -0.127764
8.6 3.8276365 3.9528110 -0.125174
8.7 3.8520507 3.9748388 -0.122788
8.8 3.8868295 4.0074382 -0.120609
8.9 3.9316801 4.0503193 -0.118639
9.0 3.9862705 4.1031522 -0.116882
9.1 4.0502313 4.1655691 -0.115338
9.2 4.1231576 4.2371659 -0.114008
9.3 4.2046110 4.3175042 -0.112893
9.4 4.2941215 4.4061132 -0.111992
9.5 4.3911899 4.5024923 -0.111302
9.6 4.4952898 4.6061131 -0.110823
9.7 4.6058704 4.7164218 -0.110551
9.8 4.7223583 4.8328416 -0.110483
9.9 4.8441606 4.9547755 -0.110615
10.0 4.9706675 5.0816088 -0.110941
10.1 5.1012542 5.2127114 -0.111457
10.2 5.2352845 5.3474410 -0.112157
10.3 5.3721127 5.4851455 -0.113033
10.4 5.5110869 5.6251659 -0.114079
10.5 5.6515514 5.7668388 -0.115287
10.6 5.7928493 5.9094994 -0.11665
10.7 5.9343255 6.0524840 -0.118158
10.8 6.0753294 6.1951330 -0.119804
10.9 6.2152169 6.3367932 -0.121576
11.0 6.3533538 6.4768206 -0.123467
