#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.5596374 0.5588606 0.0007768
0.2 1.1188432 1.1172879 0.0015553
0.3 1.6771862 1.6748490 0.0023372
0.4 2.2342362 2.2311122 0.003124
0.5 2.7895643 2.7856468 0.0039175
0.6 3.3427437 3.3380244 0.0047193
0.7 3.8933496 3.8878185 0.0055311
0.8 4.4409602 4.4346057 0.0063545
0.9 4.9851566 4.9779658 0.0071908
1.0 5.5255241 5.5174821 0.008042
1.1 6.0616516 6.0527423 0.0089093
1.2 6.5931328 6.5833387 0.0097941
1.3 7.1195664 7.1088683 0.0106981
1.4 7.6405564 7.6289339 0.0116225
1.5 8.1557128 8.1431440 0.0125688
1.6 8.6646518 8.6511136 0.0135382
1.7 9.1669962 9.1524641 0.0145321
1.8 9.6623758 9.6468244 0.0155514
1.9 10.1504281 10.1338307 0.0165974
2.0 10.6307983 10.6131271 0.0176712
2.1 11.1031397 11.0843660 0.0187737
2.2 11.5671144 11.5472085 0.0199059
2.3 12.0223934 12.0013246 0.0210688
2.4 12.4686567 12.4463937 0.022263
2.5 12.9055943 12.8821050 0.0234893
2.6 13.3329059 13.3081575 0.0247484
2.7 13.7503014 13.7242607 0.0260407
2.8 14.1575015 14.1301345 0.027367
2.9 14.5542374 14.5255100 0.0287274
3.0 14.9402516 14.9101292 0.0301224
3.1 15.3152978 15.2837457 0.0315521
3.2 15.6791416 15.6461248 0.0330168
3.3 16.0315601 15.9970436 0.0345165
3.4 16.3723426 16.3362914 0.0360512
3.5 16.7012907 16.6636699 0.0376208
3.6 17.0182183 16.9789932 0.0392251
3.7 17.3229521 17.2820884 0.0408637
3.8 17.6153314 17.5727951 0.0425363
3.9 17.8952087 17.8509661 0.0442426
4.0 18.1624492 18.1164675 0.0459817
4.1 18.4169315 18.3691784 0.0477531
4.2 18.6585476 18.6089915 0.0495561
4.3 18.8872025 18.8358128 0.0513897
4.4 19.1028149 19.0495618 0.0532531
4.5 19.3053170 19.2501717 0.0551453
4.6 19.4946543 19.4375893 0.057065
4.7 19.6707861 19.6117750 0.0590111
4.8 19.8336851 19.7727027 0.0609824
4.9 19.9833376 19.9203602 0.0629774
5.0 20.1197433 20.0547487 0.0649946
5.1 20.2429156 20.1758830 0.0670326
5.2 20.3528812 20.2837915 0.0690897
5.3 20.4496800 20.3785159 0.0711641
5.4 20.5333655 20.4601114 0.0732541
5.5 20.6040041 20.5286462 0.0753579
5.6 20.6616752 20.5842020 0.0774732
5.7 20.7064715 20.6268731 0.0795984
5.8 20.7384980 20.6567668 0.0817312
5.9 20.7578726 20.6740030 0.0838696
6.0 20.7647256 20.6787144 0.0860112
6.1 20.7591995 20.6710456 0.0881539
6.2 20.7414487 20.6511536 0.0902951
6.3 20.7116397 20.6192070 0.0924327
6.4 20.6699504 20.5753864 0.094564
6.5 20.6165701 20.5198834 0.0966867
6.6 20.5516993 20.4529011 0.0987982
6.7 20.4755492 20.3746533 0.100896
6.8 20.3883416 20.2853644 0.102977
6.9 20.2903085 20.1852691 0.105039
7.0 20.1816920 20.0746121 0.10708
7.1 20.0627437 19.9536478 0.109096
7.2 19.9337245 19.8226399 0.111085
7.3 19.7949045 19.6818610 0.113043
7.4 19.6465623 19.5315927 0.11497
7.5 19.4889846 19.3721245 0.11686
7.6 19.3224665 19.2037541 0.118712
7.7 19.1473101 19.0267866 0.120523
7.8 18.9638252 18.8415344 0.122291
7.9 18.7723280 18.6483166 0.124011
8.0 18.5731413 18.4474589 0.125682
8.1 18.3665938 18.2392926 0.127301
8.2 18.1530200 18.0241549 0.128865
8.3 17.9327594 17.8023881 0.130371
8.4 17.7061563 17.5743392 0.131817
8.5 17.4735594 17.3403596 0.1332
8.6 17.2353214 17.1008045 0.134517
8.7 16.9917983 16.8560327 0.135766
8.8 16.7433494 16.6064059 0.136944
8.9 16.4903366 16.3522885 0.138048
9.0 16.2331239 16.0940470 0.139077
9.1 15.9720772 15.8320497 0.140027
9.2 15.7075636 15.5666661 0.140897
9.3 15.4399514 15.2982666 0.141685
9.4 15.1696091 15.0272220 0.142387
9.5 14.8969053 14.7539031 0.143002
9.6 14.6222083 14.4786801 0.143528
9.7 14.3458855 14.2019224 0.143963
9.8 14.0683030 13.9239982 0.144305
9.9 13.7898254 13.6452737 0.144552
10.0 13.5108150 13.3661130 0.144702
10.1 13.2316318 13.0868777 0.144754
10.2 12.9526326 12.8079261 0.144706
10.3 12.6741712 12.5296135 0.144558
10.4 12.3965973 12.2522909 0.144306
10.5 12.1202567 11.9763054 0.143951
10.6 11.8454906 11.7019992 0.143491
10.7 11.5726354 11.4297097 0.142926
10.8 11.3020219 11.1597689 0.142253
10.9 11.0339757 10.8925027 0.141473
11.0 10.7688159 10.6282313 0.140585
11.1 10.5068557 10.3672681 0.139588
11.2 10.2484011 10.1099198 0.138481
11.3 9.9937515 9.8564860 0.137265
11.4 9.7431987 9.6072587 0.13594
11.5 9.4970269 9.3625221 0.134505
11.6 9.2555122 9.1225523 0.13296
11.7 9.0189225 8.8876170 0.131305
11.8 8.7875171 8.6579753 0.129542
11.9 8.5615467 8.4338771 0.12767
12.0 8.3412525 8.2155635 0.125689
12.1 8.1268668 8.0032657 0.123601
12.2 7.9186120 7.7972054 0.121407
12.3 7.7167010 7.5975946 0.119106
12.4 7.5213364 7.4046348 0.116702
12.5 7.3327110 7.2185174 0.114194
12.6 7.1510068 7.0394234 0.111583
12.7 6.9763957 6.8675229 0.108873
12.8 6.8090386 6.7029753 0.106063
12.9 6.6490857 6.5459291 0.103157
13.0 6.4966763 6.3965218 0.100154
13.1 6.3519385 6.2548794 0.0970591
13.2 6.2149893 6.1211170 0.0938723
13.3 6.0859346 5.9953381 0.0905965
13.4 5.9648687 5.8776348 0.0872339
13.5 5.8518749 5.7680878 0.0837871
13.6 5.7470247 5.6667663 0.0802584
13.7 5.6503785 5.5737278 0.0766507
13.8 5.5619851 5.4890185 0.0729666
13.9 5.4818818 5.4126727 0.0692091
14.0 5.4100946 5.3447136 0.065381
14.1 5.3466381 5.2851525 0.0614856
14.2 5.2915155 5.2339896 0.0575259
14.3 5.2447187 5.1912135 0.0535052
14.4 5.2062285 5.1568016 0.0494269
14.5 5.1760144 5.1307201 0.0452943
14.6 5.1540350 5.1129240 0.041111
14.7 5.1402381 5.1033574 0.0368807
14.8 5.1345603 5.1019536 0.0326067
14.9 5.1369281 5.1086350 0.0282931
15.0 5.1472572 5.1233137 0.0239435
15.1 5.1654529 5.1458912 0.0195617
15.2 5.1914106 5.1762589 0.0151517
15.3 5.2250157 5.2142983 0.0107174
15.4 5.2661438 5.2598809 0.0062629
15.5 5.3146608 5.3128687 0.0017921
15.6 5.3704237 5.3731146 -0.0026909
15.7 5.4332800 5.4404619 -0.0071819
15.8 5.5030686 5.5147456 -0.011677
15.9 5.5796200 5.5957918 -0.0161718
16.0 5.6627560 5.6834183 -0.0206623
16.1 5.7522906 5.7774350 -0.0251444
16.2 5.8480302 5.8776439 -0.0296137
16.3 5.9497736 5.9838397 -0.0340661
16.4 6.0573124 6.0958100 -0.0384976
16.5 6.1704315 6.2133353 -0.0429038
16.6 6.2889092 6.3361900 -0.0472808
16.7 6.4125179 6.4641422 -0.0516243
16.8 6.5410237 6.5969539 -0.0559302
16.9 6.6741875 6.7343822 -0.0601947
17.0 6.8117651 6.8761785 -0.0644134
17.1 6.9535071 7.0220897 -0.0685826
17.2 7.0991602 7.1718584 -0.0726982
17.3 7.2484664 7.3252229 -0.0767565
17.4 7.4011645 7.4819181 -0.0807536
17.5 7.5569896 7.6416752 -0.0846856
17.6 7.7156738 7.8042229 -0.0885491
17.7 7.8769468 7.9692871 -0.0923403
17.8 8.0405359 8.1365916 -0.0960557
17.9 8.2061665 8.3058582 -0.0996917
18.0 8.3735624 8.4768077 -0.103245
18.1 8.5424466 8.6491595 -0.106713
18.2 8.7125410 8.8226325 -0.110091
18.3 8.8835674 8.9969453 -0.113378
18.4 9.0552473 9.1718166 -0.116569
18.5 9.2273029 9.3469655 -0.119663
18.6 9.3994570 9.5221122 -0.122655
18.7 9.5714334 9.6969779 -0.125545
18.8 9.7429575 9.8712855 -0.128328
18.9 9.9137566 10.0447599 -0.131003
19.0 10.0835601 10.2171282 -0.133568
19.1 10.2521000 10.3881203 -0.13602
19.2 10.4191112 10.5574692 -0.138358
19.3 10.5843320 10.7249111 -0.140579
19.4 10.7475039 10.8901862 -0.142682
19.5 10.9083729 11.0530385 -0.144666
19.6 11.0666887 11.2132165 -0.146528
19.7 11.2222059 11.3704737 -0.148268
19.8 11.3746840 11.5245682 -0.149884
19.9 11.5238876 11.6752636 -0.151376
20.0 11.6695867 11.8223294 -0.152743
20.1 11.8115572 11.9655406 -0.153983
20.2 11.9495812 12.1046788 -0.155098
20.3 12.0834469 12.2395320 -0.156085
20.4 12.2129492 12.3698948 -0.156946
20.5 12.3378898 12.4955690 -0.157679
20.6 12.4580777 12.6163635 -0.158286
20.7 12.5733288 12.7320948 -0.158766
20.8 12.6834671 12.8425870 -0.15912
20.9 12.7883239 12.9476724 -0.159349
21.0 12.8877387 13.0471910 -0.159452
21.1 12.9815591 13.1409914 -0.159432
21.2 13.0696410 13.2289307 -0.15929
21.3 13.1518488 13.3108744 -0.159026
21.4 13.2280555 13.3866971 -0.158642
21.5 13.2981430 13.4562821 -0.158139
21.6 13.3620021 13.5195220 -0.15752
21.7 13.4195326 13.5763184 -0.156786
21.8 13.4706433 13.6265822 -0.155939
21.9 13.5152525 13.6702339 -0.154981
22.0 13.5532876 13.7072031 -0.153915
22.1 13.5846856 13.7374293 -0.152744
22.2 13.6093926 13.7608613 -0.151469
22.3 13.6273645 13.7774577 -0.150093
22.4 13.6385666 13.7871865 -0.14862
22.5 13.6429736 13.7900257 -0.147052
22.6 13.6405699 13.7859626 -0.145393
22.7 13.6313493 13.7749943 -0.143645
22.8 13.6153151 13.7571276 -0.141813
