#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 4.0837326 4.0594852 0.0242474
0.2 8.1237564 8.0755299 0.0482265
0.3 12.0769756 12.0053029 0.0716727
0.4 15.9015112 15.8071821 0.0943291
0.5 19.5572861 19.4413360 0.11595
0.6 23.0065820 22.8702775 0.136305
0.7 26.2145611 26.0593820 0.155179
0.8 29.1497432 28.9773615 0.172382
0.9 31.7844314 31.5966875 0.187744
1.0 34.0950801 33.8939575 0.201123
1.1 36.0626002 35.8501972 0.212403
1.2 37.6725963 37.4510968 0.2215
1.3 38.9155327 38.6871759 0.228357
1.4 39.7868261 39.5538756 0.232951
1.5 40.2868642 40.0515766 0.235288
1.6 40.4209496 40.1855438 0.235406
1.7 40.1991703 39.9657976 0.233373
1.8 39.6362001 39.4069153 0.229285
1.9 38.7510314 38.5277655 0.223266
2.0 37.5666452 37.3511806 0.215465
2.1 36.1096245 35.9035720 0.206053
2.2 34.4097162 34.2144952 0.195221
2.3 32.4993501 32.3161717 0.183178
2.4 30.4131221 30.2429756 0.170146
2.5 28.1872493 28.0308919 0.156357
2.6 25.8590077 25.7169583 0.142049
2.7 23.4661593 23.3386950 0.127464
2.8 21.0463787 20.9335365 0.112842
2.9 18.6366887 18.5382694 0.0984193
3.0 16.2729123 16.1884892 0.0844231
3.1 13.9891515 13.9180815 0.07107
3.2 11.8172986 11.7587375 0.0585611
3.3 9.7865897 9.7395100 0.0470797
3.4 7.9232057 7.8864169 0.0367888
3.5 6.2499264 6.2220984 0.027828
3.6 4.7858439 4.7655316 0.0203123
3.7 3.5461385 3.5318088 0.0143297
3.8 2.5419195 2.5319787 0.0099408
3.9 1.7801337 1.7729565 0.0071772
4.0 1.2635422 1.2575002 0.006042
4.1 0.9907637 0.9842542 0.0065095
4.2 0.9563848 0.9478590 0.0085258
4.3 1.1511335 1.1391235 0.01201
4.4 1.5621123 1.5452567 0.0168556
4.5 2.1730869 2.1501545 0.0229324
4.6 2.9648247 2.9347363 0.0300884
4.7 3.9154775 3.8773242 0.0381533
