#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 1.4904804 1.4826733 0.0078071
0.2 2.9705224 2.9548974 0.015625
0.3 4.4297918 4.4063279 0.0234639
0.4 5.8581609 5.8268282 0.0313327
0.5 7.2458094 7.2065707 0.0392387
0.6 8.5833214 8.5361348 0.0471866
0.7 9.8617781 9.8065998 0.0551783
0.8 11.0728453 11.0096327 0.0632126
0.9 12.2088536 12.1375695 0.0712841
1.0 13.2628729 13.1834890 0.0793839
1.1 14.2287770 14.1412787 0.0874983
1.2 15.1013008 15.0056915 0.0956093
1.3 15.8760873 15.7723931 0.103694
1.4 16.5497252 16.4379997 0.111726
1.5 17.1197761 17.0001048 0.119671
1.6 17.5847909 17.4572958 0.127495
1.7 17.9443162 17.8091598 0.135156
1.8 18.1988890 18.0562786 0.14261
1.9 18.3500220 18.2002128 0.149809
2.0 18.4001774 18.2434760 0.156701
2.1 18.3527317 18.1894980 0.163234
2.2 18.2119301 18.0425795 0.169351
2.3 17.9828321 17.8078368 0.174995
2.4 17.6712491 17.4911383 0.180111
2.5 17.2836741 17.0990338 0.18464
2.6 16.8272041 16.6386761 0.188528
2.7 16.3094580 16.1177379 0.19172
2.8 15.7384876 15.5443224 0.194165
2.9 15.1226869 14.9268710 0.195816
3.0 14.4706967 14.2740680 0.196629
3.1 13.7913086 13.5947432 0.196565
3.2 13.0933678 12.8977744 0.195593
3.3 12.3856766 12.1919900 0.193687
3.4 11.6768994 11.4860733 0.190826
3.5 10.9754703 10.7884698 0.187
3.6 10.2895041 10.1072975 0.182207
3.7 9.6267125 9.4502629 0.17645
3.8 8.9943251 8.8245817 0.169743
3.9 8.3990173 8.2369064 0.162111
4.0 7.8468453 7.6932613 0.153584
4.1 7.3431888 7.1989852 0.144204
4.2 6.8927022 6.7586827 0.134019
4.3 6.4992745 6.3761847 0.12309
4.4 6.1659990 6.0545179 0.111481
4.5 5.8951520 5.7958844 0.0992676
4.6 5.6881816 5.6016508 0.0865308
4.7 5.5457060 5.4723475 0.0733585
4.8 5.4675216 5.4076771 0.0598445
4.9 5.4526202 5.4065332 0.046087
5.0 5.4992164 5.4670279 0.0321885
5.1 5.6047823 5.5865280 0.0182543
5.2 5.7660918 5.7617004 0.0043914
5.3 5.9792718 5.9885637 -0.0092919
5.4 6.2398603 6.2625487 -0.0226884
5.5 6.5428713 6.5785634 -0.0356921
5.6 6.8828649 6.9310643 -0.0481994
5.7 7.2540211 7.3141323 -0.0601112
5.8 7.6502188 7.7215514 -0.0713326
5.9 8.0651154 8.1468907 -0.0817753
6.0 8.4922298 8.5835875 -0.0913577
6.1 8.9250247 9.0250314 -0.100007
6.2 9.3569893 9.4646469 -0.107658
6.3 9.7817205 9.8959763 -0.114256
6.4 10.1930009 10.3127581 -0.119757
6.5 10.5848751 10.7090035 -0.124128
6.6 10.9517202 11.0790681 -0.127348
6.7 11.2883126 11.4177187 -0.129406
6.8 11.5898882 11.7201936 -0.130305
6.9 11.8521969 11.9822572 -0.13006
7.0 12.0715494 12.2002472 -0.128698
7.1 12.2448570 12.3711138 -0.126257
7.2 12.3696634 12.4924512 -0.122788
7.3 12.4441683 12.5625210 -0.118353
7.4 12.4672421 12.5802660 -0.113024
7.5 12.4384329 12.5453167 -0.106884
7.6 12.3579643 12.4579883 -0.100024
7.7 12.2267251 12.3192693 -0.0925442
7.8 12.0462506 12.1308020 -0.0845514
7.9 11.8186965 11.8948546 -0.0761581
8.0 11.5468042 11.6142865 -0.0674823
8.1 11.2338608 11.2925057 -0.0586449
8.2 10.8836507 10.9334201 -0.0497694
8.3 10.5004034 10.5413832 -0.0409798
8.4 10.0887342 10.1211342 -0.0324
