#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.1512091 0.1526160 -0.0014069
0.2 0.3023435 0.3051571 -0.0028136
0.3 0.4533286 0.4575486 -0.00422
0.4 0.6040899 0.6097157 -0.0056258
0.5 0.7545530 0.7615838 -0.0070308
0.6 0.9046438 0.9130787 -0.0084349
0.7 1.0542883 1.0641264 -0.0098381
0.8 1.2034130 1.2146529 -0.0112399
0.9 1.3519448 1.3645850 -0.0126402
1.0 1.4998108 1.5138498 -0.014039
1.1 1.6469387 1.6623746 -0.0154359
1.2 1.7932568 1.8100876 -0.0168308
1.3 1.9386938 1.9569174 -0.0182236
1.4 2.0831793 2.1027932 -0.0196139
1.5 2.2266433 2.2476450 -0.0210017
1.6 2.3690166 2.3914033 -0.0223867
1.7 2.5102308 2.5339997 -0.0237689
1.8 2.6502184 2.6753663 -0.0251479
1.9 2.7889128 2.8154362 -0.0265234
2.0 2.9262480 2.9541436 -0.0278956
2.1 3.0621593 3.0914232 -0.0292639
2.2 3.1965829 3.2272113 -0.0306284
2.3 3.3294560 3.3614448 -0.0319888
2.4 3.4607170 3.4940619 -0.0333449
2.5 3.5903054 3.6250018 -0.0346964
2.6 3.7181618 3.7542050 -0.0360432
2.7 3.8442282 3.8816133 -0.0373851
2.8 3.9684477 4.0071696 -0.0387219
2.9 4.0907648 4.1308181 -0.0400533
3.0 4.2111254 4.2525045 -0.0413791
3.1 4.3294765 4.3721757 -0.0426992
3.2 4.4457668 4.4897801 -0.0440133
3.3 4.5599464 4.6052676 -0.0453212
3.4 4.6719668 4.7185895 -0.0466227
3.5 4.7817811 4.8296986 -0.0479175
3.6 4.8893439 4.9385494 -0.0492055
3.7 4.9946114 5.0450978 -0.0504864
3.8 5.0975414 5.1493014 -0.05176
3.9 5.1980934 5.2511194 -0.053026
4.0 5.2962284 5.3505127 -0.0542843
4.1 5.3919092 5.4474438 -0.0555346
4.2 5.4851004 5.5418770 -0.0567766
4.3 5.5757682 5.6337784 -0.0580102
4.4 5.6638806 5.7231156 -0.059235
4.5 5.7494074 5.8098583 -0.0604509
4.6 5.8323201 5.8939777 -0.0616576
4.7 5.9125922 5.9754471 -0.0628549
4.8 5.9901988 6.0542413 -0.0640425
