#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.2971187 0.3024459 -0.0053272
0.2 0.5938277 0.6044778 -0.0106501
0.3 0.8897180 0.9056827 -0.0159647
0.4 1.1843824 1.2056489 -0.0212665
0.5 1.4774160 1.5039677 -0.0265517
0.6 1.7684174 1.8002332 -0.0318158
0.7 2.0569890 2.0940440 -0.037055
0.8 2.3427384 2.3850033 -0.0422649
0.9 2.6252787 2.6727201 -0.0474414
1.0 2.9042294 2.9568100 -0.0525806
1.1 3.1792173 3.2368959 -0.0576786
1.2 3.4498772 3.5126083 -0.0627311
1.3 3.7158524 3.7835869 -0.0677345
1.4 3.9767958 4.0494805 -0.0726847
1.5 4.2323702 4.3099483 -0.0775781
1.6 4.4822491 4.5646599 -0.0824108
1.7 4.7261177 4.8132969 -0.0871792
1.8 4.9636727 5.0555524 -0.0918797
1.9 5.1946237 5.2911325 -0.0965088
2.0 5.4186935 5.5197565 -0.101063
2.1 5.6356183 5.7411571 -0.105539
2.2 5.8451487 5.9550818 -0.109933
2.3 6.0470498 6.1612924 -0.114243
2.4 6.2411018 6.3595661 -0.118464
2.5 6.4271005 6.5496954 -0.122595
2.6 6.6048574 6.7314892 -0.126632
2.7 6.7742002 6.9047723 -0.130572
2.8 6.9349733 7.0693863 -0.134413
2.9 7.0870375 7.2251895 -0.138152
3.0 7.2302709 7.3720574 -0.141787
3.1 7.3645686 7.5098829 -0.145314
3.2 7.4898430 7.6385760 -0.148733
3.3 7.6060242 7.7580646 -0.15204
3.4 7.7130594 7.8682941 -0.155235
3.5 7.8109137 7.9692275 -0.158314
3.6 7.8995695 8.0608457 -0.161276
3.7 7.9790269 8.1431469 -0.16412
3.8 8.0493035 8.2161471 -0.166844
3.9 8.1104339 8.2798799 -0.169446
4.0 8.1624701 8.3343959 -0.171926
4.1 8.2054812 8.3797629 -0.174282
4.2 8.2395528 8.4160658 -0.176513
4.3 8.2647872 8.4434059 -0.178619
4.4 8.2813028 8.4619010 -0.180598
4.5 8.2892340 8.4716848 -0.182451
4.6 8.2887305 8.4729069 -0.184176
4.7 8.2799574 8.4657318 -0.185774
4.8 8.2630943 8.4503391 -0.187245
4.9 8.2383351 8.4269227 -0.188588
5.0 8.2058874 8.3956905 -0.189803
5.1 8.1659722 8.3568636 -0.190891
5.2 8.1188230 8.3106760 -0.191853
5.3 8.0646855 8.2573740 -0.192689
5.4 8.0038170 8.1972155 -0.193399
5.5 7.9364856 8.1304695 -0.193984
5.6 7.8629696 8.0574155 -0.194446
5.7 7.7835572 7.9783426 -0.194785
5.8 7.6985454 7.8935490 -0.195004
5.9 7.6082392 7.8033415 -0.195102
6.0 7.5129516 7.7080341 -0.195082
6.1 7.4130020 7.6079483 -0.194946
6.2 7.3087162 7.5034114 -0.194695
6.3 7.2004251 7.3947564 -0.194331
6.4 7.0884643 7.2823208 -0.193856
6.5 6.9731732 7.1664462 -0.193273
6.6 6.8548943 7.0474774 -0.192583
6.7 6.7339723 6.9257614 -0.191789
6.8 6.6107534 6.8016471 -0.190894
6.9 6.4855846 6.6754840 -0.189899
7.0 6.3588130 6.5476218 -0.188809
7.1 6.2307847 6.4184096 -0.187625
7.2 6.1018444 6.2881948 -0.18635
7.3 5.9723345 6.1573230 -0.184989
7.4 5.8425942 6.0261364 -0.183542
7.5 5.7129591 5.8949739 -0.182015
7.6 5.5837603 5.7641697 -0.180409
7.7 5.4553237 5.6340530 -0.178729
7.8 5.3279692 5.5049473 -0.176978
7.9 5.2020102 5.3771693 -0.175159
8.0 5.0777529 5.2510289 -0.173276
8.1 4.9554957 5.1268279 -0.171332
8.2 4.8355285 5.0048600 -0.169332
8.3 4.7181320 4.8854096 -0.167278
8.4 4.6035775 4.7687516 -0.165174
8.5 4.4921261 4.6551509 -0.163025
8.6 4.3840280 4.5448616 -0.160834
8.7 4.2795225 4.4381267 -0.158604
8.8 4.1788370 4.3351776 -0.156341
8.9 4.0821872 4.2362337 -0.154046
9.0 3.9897759 4.1415018 -0.151726
9.1 3.9017935 4.0511760 -0.149382
9.2 3.8184168 3.9654371 -0.14702
9.3 3.7398095 3.8844526 -0.144643
9.4 3.6661213 3.8083762 -0.142255
9.5 3.5974881 3.7373474 -0.139859
9.6 3.5340314 3.6714916 -0.13746
9.7 3.4758586 3.6109199 -0.135061
