#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 3.0888151 3.0812487 0.0075664
0.2 6.1618234 6.1467311 0.0150923
0.3 9.2033236 9.1807864 0.0225372
0.4 12.1978248 12.1679630 0.0298618
0.5 15.1301494 15.0931224 0.037027
0.6 17.9855341 17.9415389 0.0439952
0.7 20.7497283 20.6989977 0.0507306
0.8 23.4090872 23.3518890 0.0571982
0.9 25.9506629 25.8872970 0.0633659
1.0 28.3622877 28.2930844 0.0692033
1.1 30.6326542 30.5579717 0.0746825
1.2 32.7513874 32.6716090 0.0797784
1.3 34.7091108 34.6246424 0.0844684
1.4 36.4975054 36.4087722 0.0887332
1.5 38.1093605 38.0168039 0.0925566
1.6 39.5386166 39.4426913 0.0959253
1.7 40.7804008 40.6815711 0.0988297
1.8 41.8310523 41.7297889 0.101263
1.9 42.6881405 42.5849168 0.103224
2.0 43.3504733 43.2457623 0.104711
2.1 43.8180972 43.7123679 0.105729
2.2 44.0922883 43.9860020 0.106286
2.3 44.1755346 44.0691420 0.106393
2.4 44.0715100 43.9654474 0.106063
2.5 43.7850393 43.6797259 0.105313
2.6 43.3220562 43.2178908 0.104165
2.7 42.6895525 42.5869107 0.102642
2.8 41.8955209 41.7947524 0.100769
2.9 40.9488906 40.8503166 0.098574
3.0 39.8594564 39.7633675 0.0960889
3.1 38.6378023 38.5444563 0.093346
3.2 37.2952201 37.2048403 0.0903798
3.3 35.8436228 35.7563963 0.0872265
3.4 34.2954550 34.2115317 0.0839233
3.5 32.6635994 32.5830910 0.0805084
3.6 30.9612812 30.8842602 0.077021
3.7 29.2019705 29.1284705 0.0735
3.8 27.3992843 27.3292992 0.0699851
3.9 25.5668873 25.5003723 0.066515
4.0 23.7183940 23.6552655 0.0631285
4.1 21.8672715 21.8074085 0.059863
4.2 20.0267445 19.9699897 0.0567548
4.3 18.2097031 18.1558640 0.0538391
4.4 16.4286131 16.3774643 0.0511488
4.5 14.6954314 14.6467163 0.0487151
4.6 13.0215254 12.9749584 0.046567
4.7 11.4175969 11.3728664 0.0447305
4.8 9.8936133 9.8503840 0.0432293
4.9 8.4587434 8.4166595 0.0420839
5.0 7.1213006 7.0799888 0.0413118
5.1 5.8886931 5.8477662 0.0409269
5.2 4.7673812 4.7264411 0.0409401
5.3 3.7628422 3.7214839 0.0413583
5.4 2.8795434 2.8373583 0.0421851
5.5 2.1209225 2.0775025 0.04342
5.6 1.4893769 1.4443175 0.0450594
5.7 0.9862599 0.9391648 0.0470951
5.8 0.6118862 0.5623702 0.049516
5.9 0.3655441 0.3132373 0.0523068
6.0 0.2455166 0.1900676 0.055449
6.1 0.2491089 0.1901886 0.0589203
6.2 0.3726842 0.3099890 0.0626952
6.3 0.6117055 0.5449603 0.0667452
6.4 0.9607847 0.8897462 0.0710385
6.5 1.4137372 1.3381965 0.0755407
6.6 1.9636427 1.8834277 0.080215
6.7 2.6029100 2.5178880 0.085022
6.8 3.3233481 3.2334276 0.0899205
6.9 4.1162393 4.0213718 0.0948675
7.0 4.9724172 4.8725984 0.0998188
7.1 5.8823462 5.7776176 0.104729
