#Theta He10 He15 diff
7.6294 4.462030E+00 4.406509E+00 0.055521
13.5469 1.157118E-01 1.118465E-01 0.0038653
17.8199 1.964565E+00 1.936788E+00 0.027777
21.4585 8.465660E-02 8.426980E-02 0.0003868
24.7481 1.249271E+00 1.235441E+00 0.01383
27.8167 5.878365E-02 6.195660E-02 -0.00317295
30.7341 8.949212E-01 8.902794E-01 0.0046418
33.5437 4.590626E-02 4.900247E-02 -0.00309621
36.2740 7.104152E-01 7.069884E-01 0.0034268
38.9456 3.905111E-02 4.065972E-02 -0.00160861
41.5737 5.762736E-01 5.681970E-01 0.0080766
44.1698 3.174996E-02 3.273417E-02 -0.00098421
46.7434 4.626434E-01 4.487097E-01 0.0139337
49.3021 2.465099E-02 2.503895E-02 -0.00038796
51.8524 4.002747E-01 3.819156E-01 0.0183591
54.4001 1.982366E-02 1.952161E-02 0.00030205
56.9502 3.483206E-01 3.307947E-01 0.0175259
59.5072 1.649628E-02 1.594258E-02 0.0005537
62.0756 2.946939E-01 2.797685E-01 0.0149254
64.6596 1.370461E-02 1.316558E-02 0.00053903
67.2631 2.578261E-01 2.441780E-01 0.0136481
69.8903 1.117312E-02 1.078442E-02 0.0003887
72.5452 2.316937E-01 2.190614E-01 0.0126323
75.2323 8.934938E-03 8.661714E-03 0.000273224
77.9560 2.110944E-01 2.022848E-01 0.0088096
80.7212 6.833082E-03 6.574245E-03 0.000258837
83.5330 1.853852E-01 1.800851E-01 0.0053001
86.3974 4.810600E-03 4.569008E-03 0.000241592
89.3207 1.417680E-01 1.346278E-01 0.0071402
92.3102 3.231271E-03 3.009814E-03 0.000221457
95.3743 9.539156E-02 8.853338E-02 0.00685818
98.5225 2.118586E-03 1.986370E-03 0.000132216
101.7663 6.725764E-02 6.401772E-02 0.00323992
105.1192 1.381068E-03 1.277613E-03 0.000103455
108.5977 4.866448E-02 4.676621E-02 0.00189827
112.2223 8.268609E-04 7.550343E-04 7.18266e-05
116.0188 3.248285E-02 2.962611E-02 0.00285674
120.0209 4.858653E-04 4.485352E-04 3.73301e-05
124.2741 2.498451E-02 2.060663E-02 0.00437788
128.8419 2.327882E-04 1.940093E-04 3.87789e-05
133.8189 2.003153E-02 1.596358E-02 0.00406795
139.3562 8.044363E-05 8.045156E-05 -7.93e-09
145.7258 1.150237E-02 1.002975E-02 0.00147262
153.5233 0.000000E+00 0.000000E+00 0
164.8106 4.998184E-03 6.311887E-03 -0.0013137
