#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.2174119 0.2159148 0.0014971
0.2 0.4348198 0.4318257 0.0029941
0.3 0.6522196 0.6477284 0.0044912
0.4 0.8696072 0.8636191 0.0059881
0.5 1.0869786 1.0794938 0.0074848
0.6 1.3043298 1.2953482 0.0089816
0.7 1.5216567 1.5111786 0.0104781
0.8 1.7389552 1.7269808 0.0119744
0.9 1.9562213 1.9427508 0.0134705
1.0 2.1734509 2.1584847 0.0149662
1.1 2.3906401 2.3741783 0.0164618
1.2 2.6077847 2.5898276 0.0179571
1.3 2.8248808 2.8054288 0.019452
1.4 3.0419242 3.0209776 0.0209466
1.5 3.2589109 3.2364702 0.0224407
1.6 3.4758370 3.4519024 0.0239346
1.7 3.6926983 3.6672704 0.0254279
1.8 3.9094908 3.8825701 0.0269207
1.9 4.1262104 4.0977974 0.028413
2.0 4.3428532 4.3129484 0.0299048
2.1 4.5594152 4.5280190 0.0313962
2.2 4.7758921 4.7430053 0.0328868
2.3 4.9922802 4.9579033 0.0343769
2.4 5.2085753 5.1727089 0.0358664
2.5 5.4247733 5.3874182 0.0373551
2.6 5.6408704 5.6020272 0.0388432
2.7 5.8568624 5.8165318 0.0403306
2.8 6.0727453 6.0309282 0.0418171
2.9 6.2885152 6.2452122 0.043303
3.0 6.5041680 6.4593799 0.0447881
3.1 6.7196997 6.6734274 0.0462723
3.2 6.9351063 6.8873507 0.0477556
3.3 7.1503838 7.1011457 0.0492381
3.4 7.3655282 7.3148085 0.0507197
3.5 7.5805355 7.5283352 0.0522003
3.6 7.7954017 7.7417218 0.0536799
3.7 8.0101229 7.9549643 0.0551586
3.8 8.2246950 8.1680587 0.0566363
3.9 8.4391140 8.3810011 0.0581129
4.0 8.6533760 8.5937876 0.0595884
4.1 8.8674770 8.8064142 0.0610628
4.2 9.0814131 9.0188770 0.0625361
4.3 9.2951802 9.2311720 0.0640082
4.4 9.5087744 9.4432952 0.0654792
4.5 9.7221917 9.6552428 0.0669489
4.6 9.9354283 9.8670109 0.0684174
4.7 10.1484800 10.0785954 0.0698846
4.8 10.3613431 10.2899925 0.0713506
4.9 10.5740135 10.5011983 0.0728152
5.0 10.7864874 10.7122089 0.0742785
5.1 10.9987607 10.9230203 0.0757404
5.2 11.2108296 11.1336287 0.0772009
5.3 11.4226901 11.3440301 0.07866
5.4 11.6343383 11.5542207 0.0801176
5.5 11.8457704 11.7641966 0.0815738
5.6 12.0569823 11.9739539 0.0830284
5.7 12.2679702 12.1834888 0.0844814
5.8 12.4787303 12.3927973 0.085933
5.9 12.6892586 12.6018756 0.087383
6.0 12.8995512 12.8107199 0.0888313
6.1 13.1096042 13.0193262 0.090278
6.2 13.3194139 13.2276908 0.0917231
6.3 13.5289762 13.4358098 0.0931664
6.4 13.7382874 13.6436794 0.094608
6.5 13.9473436 13.8512957 0.0960479
6.6 14.1561410 14.0586550 0.097486
6.7 14.3646756 14.2657533 0.0989223
