#Theta He10 He15 diff
11.0231 3.590302E+00 3.552715E+00 0.037587
19.5905 1.574570E-02 1.493462E-02 0.00081108
25.7781 1.633248E+00 1.609115E+00 0.024133
31.0558 1.640800E-02 1.577945E-02 0.00062855
35.8400 1.123231E+00 1.102498E+00 0.020733
40.3190 1.576825E-02 1.529133E-02 0.00047692
44.5971 8.343368E-01 8.250844E-01 0.0092524
48.7398 1.456907E-02 1.421277E-02 0.0003563
52.7924 6.730253E-01 6.621369E-01 0.0108884
56.7879 1.311954E-02 1.288545E-02 0.00023409
60.7524 5.599819E-01 5.422765E-01 0.0177054
64.7076 1.153943E-02 1.131643E-02 0.000223
68.6724 4.781331E-01 4.564386E-01 0.0216945
72.6642 9.913753E-03 9.676997E-03 0.000236756
76.6999 4.262416E-01 4.044725E-01 0.0217691
80.7966 8.304518E-03 8.084502E-03 0.000220016
84.9722 3.765474E-01 3.584872E-01 0.0180602
89.2468 6.806135E-03 6.606529E-03 0.000199606
93.6429 3.404326E-01 3.251387E-01 0.0152939
98.1875 5.383375E-03 5.242137E-03 0.000141238
102.9134 3.227630E-01 3.099450E-01 0.012818
107.8625 4.086969E-03 3.975369E-03 0.0001116
113.0903 3.174529E-01 3.090115E-01 0.0084414
118.6737 2.891550E-03 2.775249E-03 0.000116301
124.7258 3.260801E-01 3.262548E-01 -0.0001747
131.4274 1.796650E-03 1.715463E-03 8.1187e-05
139.1024 3.488236E-01 3.467146E-01 0.002109
148.4609 8.778927E-04 8.354377E-04 4.2455e-05
161.9667 4.831336E-01 4.535863E-01 0.0295473
