#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.8504500 0.8492328 0.0012172
0.2 1.6993132 1.6968719 0.0024413
0.3 2.5450068 2.5413277 0.0036791
0.4 3.3859566 3.3810191 0.0049375
0.5 4.2206006 4.2143775 0.0062231
0.6 5.0473933 5.0398510 0.0075423
0.7 5.8648099 5.8559082 0.0089017
0.8 6.6713499 6.6610427 0.0103072
0.9 7.4655416 7.4537767 0.0117649
1.0 8.2459451 8.2326649 0.0132802
1.1 9.0111568 8.9962982 0.0148586
1.2 9.7598127 9.7433078 0.0165049
1.3 10.4905918 10.4723680 0.0182238
1.4 11.2022198 11.1822004 0.0200194
1.5 11.8934721 11.8715764 0.0218957
1.6 12.5631768 12.5393212 0.0238556
1.7 13.2102183 13.1843159 0.0259024
1.8 13.8335393 13.8055011 0.0280382
1.9 14.4321440 14.4018790 0.030265
2.0 15.0051002 14.9725162 0.032584
2.1 15.5515419 15.5165457 0.0349962
2.2 16.0706710 16.0331694 0.0375016
2.3 16.5617597 16.5216597 0.0401
2.4 17.0241517 16.9813610 0.0427907
2.5 17.4572638 17.4116920 0.0455718
2.6 17.8605876 17.8121459 0.0484417
2.7 18.2336900 18.1822925 0.0513975
2.8 18.5762142 18.5217781 0.0544361
2.9 18.8878808 18.8303270 0.0575538
3.0 19.1684874 19.1077413 0.0607461
3.1 19.4179095 19.3539014 0.0640081
3.2 19.6361003 19.5687659 0.0673344
3.3 19.8230902 19.7523711 0.0707191
3.4 19.9789866 19.9048310 0.0741556
3.5 20.1039732 20.0263363 0.0776369
3.6 20.1983090 20.1171536 0.0811554
3.7 20.2623273 20.1776241 0.0847032
3.8 20.2964346 20.2081627 0.0882719
3.9 20.3011086 20.2092559 0.0918527
4.0 20.2768969 20.1814606 0.0954363
4.1 20.2244150 20.1254018 0.0990132
4.2 20.1443442 20.0417708 0.102573
4.3 20.0374294 19.9313227 0.106107
4.4 19.9044768 19.7948738 0.109603
4.5 19.7463507 19.6332996 0.113051
4.6 19.5639718 19.4475312 0.116441
4.7 19.3583131 19.2385530 0.11976
4.8 19.1303980 19.0073993 0.122999
4.9 18.8812964 18.7551513 0.126145
5.0 18.6121215 18.4829333 0.129188
5.1 18.3240267 18.1919102 0.132117
5.2 18.0182020 17.8832829 0.134919
5.3 17.6958703 17.5582856 0.137585
5.4 17.3582838 17.2181812 0.140103
5.5 17.0067203 16.8642586 0.142462
5.6 16.6424794 16.4978277 0.144652
5.7 16.2668788 16.1202166 0.146662
5.8 15.8812501 15.7327670 0.148483
5.9 15.4869353 15.3368306 0.150105
6.0 15.0852828 14.9337650 0.151518
6.1 14.6776435 14.5249300 0.152714
6.2 14.2653668 14.1116835 0.153683
6.3 13.8497969 13.6953775 0.154419
6.4 13.4322689 13.2773548 0.154914
6.5 13.0141052 12.8589445 0.155161
6.6 12.5966115 12.4414587 0.155153
6.7 12.1810737 12.0261888 0.154885
6.8 11.7687536 11.6144019 0.154352
6.9 11.3608861 11.2073370 0.153549
7.0 10.9586753 10.8062020 0.152473
7.1 10.5632918 10.4121705 0.151121
7.2 10.1758690 10.0263781 0.149491
7.3 9.7975006 9.6499199 0.147581
7.4 9.4292374 9.2838474 0.14539
7.5 9.0720846 8.9291658 0.142919
7.6 8.7269993 8.5868312 0.140168
7.7 8.3948881 8.2577487 0.137139
7.8 8.0766049 7.9427696 0.133835
7.9 7.7729487 7.6426897 0.130259
8.0 7.4846617 7.3582470 0.126415
8.1 7.2124276 7.0901204 0.122307
8.2 6.9568702 6.8389281 0.117942
8.3 6.7185519 6.6052258 0.113326
8.4 6.4979726 6.3895064 0.108466
8.5 6.2955689 6.1921983 0.103371
