#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.1865330 0.1902939 -0.0037609
0.2 0.3729729 0.3804934 -0.0075205
0.3 0.5592265 0.5705040 -0.0112775
0.4 0.7452008 0.7602315 -0.0150307
0.5 0.9308032 0.9495819 -0.0187787
0.6 1.1159410 1.1384614 -0.0225204
0.7 1.3005222 1.3267765 -0.0262543
0.8 1.4844550 1.5144342 -0.0299792
0.9 1.6676480 1.7013419 -0.0336939
1.0 1.8500105 1.8874076 -0.0373971
1.1 2.0314523 2.0725399 -0.0410876
1.2 2.2118839 2.2566479 -0.044764
1.3 2.3912165 2.4396416 -0.0484251
1.4 2.5693620 2.6214318 -0.0520698
1.5 2.7462333 2.8019301 -0.0556968
1.6 2.9217442 2.9810490 -0.0593048
1.7 3.0958093 3.1587020 -0.0628927
1.8 3.2683444 3.3348037 -0.0664593
1.9 3.4392664 3.5092696 -0.0700032
2.0 3.6084932 3.6820167 -0.0735235
2.1 3.7759440 3.8529630 -0.077019
2.2 3.9415393 4.0220277 -0.0804884
2.3 4.1052009 4.1891316 -0.0839307
2.4 4.2668519 4.3541965 -0.0873446
2.5 4.4264170 4.5171462 -0.0907292
2.6 4.5838222 4.6779054 -0.0940832
2.7 4.7389951 4.8364008 -0.0974057
2.8 4.8918649 4.9925605 -0.100696
2.9 5.0423624 5.1463143 -0.103952
3.0 5.1904203 5.2975936 -0.107173
3.1 5.3359726 5.4463317 -0.110359
3.2 5.4789554 5.5924636 -0.113508
3.3 5.6193067 5.7359262 -0.116619
3.4 5.7569659 5.8766582 -0.119692
3.5 5.8918749 6.0146003 -0.122725
3.6 6.0239770 6.1496951 -0.125718
3.7 6.1532178 6.2818872 -0.128669
3.8 6.2795449 6.4111233 -0.131578
3.9 6.4029079 6.5373520 -0.134444
4.0 6.5232583 6.6605244 -0.137266
4.1 6.6405500 6.7805932 -0.140043
4.2 6.7547390 6.8975138 -0.142775
4.3 6.8657832 7.0112433 -0.14546
4.4 6.9736431 7.1217414 -0.148098
4.5 7.0782812 7.2289699 -0.150689
4.6 7.1796622 7.3328928 -0.153231
4.7 7.2777532 7.4334767 -0.155723
4.8 7.3725236 7.5306900 -0.158166
4.9 7.4639449 7.6245039 -0.160559
5.0 7.5519912 7.7148918 -0.162901
5.1 7.6366388 7.8018294 -0.165191
5.2 7.7178662 7.8852948 -0.167429
5.3 7.7956547 7.9652685 -0.169614
5.4 7.8699875 8.0417334 -0.171746
5.5 7.9408504 8.1146748 -0.173824
5.6 8.0082316 8.1840805 -0.175849
5.7 8.0721216 8.2499406 -0.177819
5.8 8.1325134 8.3122475 -0.179734
5.9 8.1894023 8.3709964 -0.181594
6.0 8.2427860 8.4261845 -0.183398
6.1 8.2926645 8.4778116 -0.185147
6.2 8.3390404 8.5258800 -0.18684
6.3 8.3819184 8.5703942 -0.188476
6.4 8.4213059 8.6113611 -0.190055
6.5 8.4572122 8.6487902 -0.191578
6.6 8.4896493 8.6826930 -0.193044
6.7 8.5186315 8.7130838 -0.194452
6.8 8.5441751 8.7399789 -0.195804
6.9 8.5662990 8.7633969 -0.197098
7.0 8.5850242 8.7833589 -0.198335
7.1 8.6003740 8.7998881 -0.199514
7.2 8.6123741 8.8130101 -0.200636
7.3 8.6210520 8.8227526 -0.201701
7.4 8.6264376 8.8291455 -0.202708
7.5 8.6285631 8.8322209 -0.203658
7.6 8.6274625 8.8320132 -0.204551
7.7 8.6231720 8.8285585 -0.205386
7.8 8.6157300 8.8218954 -0.206165
7.9 8.6051766 8.8120644 -0.206888
8.0 8.5915542 8.7991078 -0.207554
8.1 8.5749069 8.7830701 -0.208163
8.2 8.5552809 8.7639977 -0.208717
8.3 8.5327241 8.7419387 -0.209215
8.4 8.5072862 8.7169434 -0.209657
8.5 8.4790188 8.6890635 -0.210045
8.6 8.4479752 8.6583527 -0.210377
8.7 8.4142103 8.6248664 -0.210656
8.8 8.3777808 8.5886615 -0.210881
8.9 8.3387448 8.5497967 -0.211052
9.0 8.2971620 8.5083322 -0.21117
9.1 8.2530937 8.4643296 -0.211236
9.2 8.2066025 8.4178521 -0.21125
9.3 8.1577524 8.3689644 -0.211212
9.4 8.1066089 8.3177322 -0.211123
9.5 8.0532386 8.2642229 -0.210984
9.6 7.9977093 8.2085050 -0.210796
9.7 7.9400902 8.1506480 -0.210558
9.8 7.8804514 8.0907228 -0.210271
9.9 7.8188640 8.0288012 -0.209937
10.0 7.7554004 7.9649562 -0.209556
10.1 7.6901336 7.8992616 -0.209128
10.2 7.6231377 7.8317922 -0.208654
10.3 7.5544875 7.7626234 -0.208136
10.4 7.4842587 7.6918316 -0.207573
10.5 7.4125275 7.6194940 -0.206967
10.6 7.3393708 7.5456883 -0.206317
10.7 7.2648662 7.4704926 -0.205626
10.8 7.1890917 7.3939860 -0.204894
