#Theta He10 He15 diff
5.9953 7.871197E+00 7.985908E+00 -0.114711
10.7831 1.684855E-01 1.485581E-01 0.0199274
14.3185 3.635256E+00 3.678255E+00 -0.042999
17.3865 1.114163E-01 1.053001E-01 0.0061162
20.2044 2.479032E+00 2.492570E+00 -0.013538
22.8679 9.167694E-02 9.254357E-02 -0.00086663
25.4286 1.942022E+00 1.937533E+00 0.004489
27.9177 7.761080E-02 7.969909E-02 -0.00208829
30.3561 1.520911E+00 1.519202E+00 0.001709
32.7580 6.636859E-02 6.690912E-02 -0.00054053
35.1342 1.220467E+00 1.211321E+00 0.009146
37.4927 5.777304E-02 5.704780E-02 0.00072524
39.8400 9.995808E-01 9.881715E-01 0.0114093
42.1814 4.977716E-02 4.907947E-02 0.00069769
44.5212 8.069935E-01 8.032054E-01 0.0037881
46.8634 4.312730E-02 4.273493E-02 0.00039237
49.2114 6.839876E-01 6.735040E-01 0.0104836
51.5683 3.748040E-02 3.712578E-02 0.00035462
53.9370 5.778761E-01 5.582302E-01 0.0196459
56.3204 3.243794E-02 3.188767E-02 0.00055027
58.7212 5.016964E-01 4.780305E-01 0.0236659
61.1420 2.760237E-02 2.700865E-02 0.00059372
63.5858 4.429329E-01 4.204008E-01 0.0225321
66.0552 2.310750E-02 2.253271E-02 0.00057479
68.5533 3.822805E-01 3.628385E-01 0.019442
71.0830 1.918840E-02 1.854161E-02 0.00064679
73.6479 3.376595E-01 3.204397E-01 0.0172198
76.2513 1.559183E-02 1.500906E-02 0.00058277
78.8973 3.057945E-01 2.909409E-01 0.0148536
81.5901 1.225185E-02 1.185519E-02 0.00039666
84.3344 2.812602E-01 2.717438E-01 0.0095164
87.1357 9.250166E-03 8.907891E-03 0.000342275
90.0000 2.542159E-01 2.501822E-01 0.0040337
92.9342 6.539001E-03 6.177668E-03 0.000361333
95.9463 2.048181E-01 1.966378E-01 0.0081803
99.0458 4.337673E-03 4.085294E-03 0.000252379
102.2436 1.420552E-01 1.314916E-01 0.0105636
105.5532 2.844000E-03 2.668064E-03 0.000175936
108.9908 9.850311E-02 9.393689E-02 0.00456622
112.5766 1.807603E-03 1.716072E-03 9.1531e-05
116.3363 7.379491E-02 7.242503E-02 0.00136988
120.3033 1.061722E-03 1.014151E-03 4.7571e-05
124.5229 5.216866E-02 4.939696E-02 0.0027717
129.0585 6.020564E-04 5.522606E-04 4.97958e-05
134.0040 4.085048E-02 3.514816E-02 0.00570232
139.5104 2.604133E-04 2.605905E-04 -1.772e-07
145.8486 3.808150E-02 3.073007E-02 0.00735143
153.6125 5.399394E-05 5.403069E-05 -3.675e-08
164.8576 3.720087E-02 3.150754E-02 0.00569333
