#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.5041063 0.5162689 -0.0121626
0.2 1.0068396 1.0311393 -0.0242997
0.3 1.5068323 1.5432184 -0.0363861
0.4 2.0027277 2.0511244 -0.0483967
0.5 2.4931854 2.5534920 -0.0603066
0.6 2.9768867 3.0489777 -0.072091
0.7 3.4525395 3.5362655 -0.083726
0.8 3.9188840 4.0140715 -0.0951875
0.9 4.3746969 4.4811494 -0.106452
1.0 4.8187970 4.9362952 -0.117498
1.1 5.2500490 5.3783518 -0.128303
1.2 5.6673687 5.8062137 -0.138845
1.3 6.0697266 6.2188311 -0.149104
1.4 6.4561523 6.6152140 -0.159062
1.5 6.8257378 6.9944357 -0.168698
1.6 7.1776413 7.3556367 -0.177995
1.7 7.5110898 7.6980276 -0.186938
1.8 7.8253827 8.0208922 -0.19551
1.9 8.1198936 8.3235895 -0.203696
2.0 8.3940728 8.6055569 -0.211484
2.1 8.6474495 8.8663111 -0.218862
2.2 8.8796324 9.1054504 -0.225818
2.3 9.0903120 9.3226553 -0.232343
2.4 9.2792605 9.5176901 -0.23843
2.5 9.4463328 9.6904025 -0.24407
2.6 9.5914663 9.8407244 -0.249258
2.7 9.7146812 9.9686715 -0.25399
2.8 9.8160791 10.0743424 -0.258263
2.9 9.8958426 10.1579183 -0.262076
3.0 9.9542341 10.2196610 -0.265427
3.1 9.9915937 10.2599118 -0.268318
3.2 10.0083378 10.2790892 -0.270751
3.3 10.0049562 10.2776869 -0.272731
3.4 9.9820104 10.2562710 -0.274261
3.5 9.9401297 10.2154772 -0.275348
3.6 9.8800088 10.1560075 -0.275999
3.7 9.8024042 10.0786270 -0.276223
3.8 9.7081304 9.9841599 -0.276029
3.9 9.5980560 9.8734857 -0.27543
4.0 9.4730998 9.7475351 -0.274435
4.1 9.3342262 9.6072855 -0.273059
4.2 9.1824410 9.4537567 -0.271316
4.3 9.0187866 9.2880057 -0.269219
4.4 8.8443372 9.1111227 -0.266785
4.5 8.6601939 8.9242252 -0.264031
4.6 8.4674800 8.7284538 -0.260974
4.7 8.2673357 8.5249666 -0.257631
4.8 8.0609130 8.3149342 -0.254021
4.9 7.8493708 8.0995347 -0.250164
5.0 7.6338697 7.8799482 -0.246079
5.1 7.4155669 7.6573520 -0.241785
5.2 7.1956113 7.4329152 -0.237304
5.3 6.9751385 7.2077941 -0.232656
5.4 6.7552658 6.9831269 -0.227861
5.5 6.5370878 6.7600291 -0.222941
5.6 6.3216716 6.5395886 -0.217917
5.7 6.1100523 6.3228615 -0.212809
5.8 5.9032289 6.1108679 -0.207639
5.9 5.7021603 5.9045870 -0.202427
6.0 5.5077610 5.7049541 -0.197193
6.1 5.3208980 5.5128562 -0.191958
6.2 5.1423874 5.3291292 -0.186742
6.3 4.9729908 5.1545540 -0.181563
6.4 4.8134129 4.9898543 -0.176441
6.5 4.6642989 4.8356934 -0.171394
6.6 4.5262319 4.6926722 -0.16644
6.7 4.3997313 4.5613271 -0.161596
6.8 4.2852512 4.4421283 -0.156877
6.9 4.1831784 4.3354784 -0.1523
7.0 4.0938324 4.2417113 -0.147879
7.1 4.0174636 4.1610914 -0.143628
7.2 3.9542539 4.0938134 -0.13956
7.3 3.9043159 4.0400020 -0.135686
7.4 3.8676937 3.9997122 -0.132019
7.5 3.8443632 3.9729299 -0.128567
7.6 3.8342330 3.9595727 -0.12534
