#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.9685611 0.9767725 -0.0082114
0.2 1.9292320 1.9455354 -0.0163034
0.3 2.8742155 2.8983737 -0.0241582
0.4 3.7958992 3.8275607 -0.0316615
0.5 4.6869449 4.7256485 -0.0387036
0.6 5.5403745 5.5855558 -0.0451813
0.7 6.3496512 6.4006503 -0.0509991
0.8 7.1087547 7.1648255 -0.0560708
0.9 7.8122507 7.8725709 -0.0603202
1.0 8.4553513 8.5190342 -0.0636829
1.1 9.0339687 9.1000753 -0.0661066
1.2 9.5447585 9.6123106 -0.0675521
1.3 9.9851546 10.0531485 -0.0679939
1.4 10.3533934 10.4208140 -0.0674206
1.5 10.6485282 10.7143631 -0.0658349
1.6 10.8704327 10.9336867 -0.063254
1.7 11.0197948 11.0795041 -0.0597093
1.8 11.0980999 11.1533457 -0.0552458
1.9 11.1076037 11.1575254 -0.0499217
2.0 11.0512963 11.0951045 -0.0438082
2.1 10.9328567 10.9698442 -0.0369875
2.2 10.7565989 10.7861519 -0.029553
2.3 10.5274108 10.5490181 -0.0216073
2.4 10.2506855 10.2639467 -0.0132612
2.5 9.9322477 9.9368801 -0.0046324
2.6 9.5782749 9.5741184 0.0041565
2.7 9.1952141 9.1822353 0.0129788
2.8 8.7896974 8.7679915 0.0217059
2.9 8.3684547 8.3382459 0.0302088
3.0 7.9382267 7.8998670 0.0383597
3.1 7.5056790 7.4596450 0.046034
3.2 7.0773175 7.0242064 0.0531111
3.3 6.6594071 6.5999305 0.0594766
3.4 6.2578953 6.1928713 0.065024
3.5 5.8783396 5.8086844 0.0696552
3.6 5.5258421 5.4525594 0.0732827
3.7 5.2049903 5.1291603 0.07583
3.8 4.9198058 4.8425727 0.0772331
3.9 4.6737012 4.5962601 0.0774411
4.0 4.4694456 4.3930286 0.076417
4.1 4.3091393 4.2350013 0.074138
4.2 4.1941981 4.1236019 0.0705962
4.3 4.1253462 4.0595481 0.0657981
4.4 4.1026199 4.0428547 0.0597652
4.5 4.1253793 4.0728459 0.0525334
4.6 4.1923303 4.1481776 0.0441527
4.7 4.3015539 4.2668675 0.0346864
4.8 4.4505449 4.4263343 0.0242106
4.9 4.6362577 4.6234446 0.0128131
5.0 4.8551583 4.8545660 0.0005923
5.1 5.1032836 5.1156273 -0.0123437
5.2 5.3763046 5.4021833 -0.0258787
5.3 5.6695945 5.7094846 -0.0398901
5.4 5.9783001 6.0325495 -0.0542494
5.5 6.2974147 6.3662396 -0.0688249
5.6 6.6218529 6.7053355 -0.0834826
5.7 6.9465249 7.0446132 -0.0980883
5.8 7.2664103 7.3789187 -0.112508
5.9 7.5766295 7.7032420 -0.126613
6.0 7.8725125 8.0127866 -0.140274
6.1 8.1496632 8.3030359 -0.153373
6.2 8.4040197 8.5698145 -0.165795
