#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.1051957 0.1075733 -0.0023776
0.2 0.2103756 0.2151306 -0.004755
0.3 0.3155241 0.3226559 -0.0071318
0.4 0.4206255 0.4301331 -0.0095076
0.5 0.5256640 0.5375463 -0.0118823
0.6 0.6306239 0.6448796 -0.0142557
0.7 0.7354896 0.7521168 -0.0166272
0.8 0.8402455 0.8592422 -0.0189967
0.9 0.9448759 0.9662397 -0.0213638
1.0 1.0493651 1.0730936 -0.0237285
1.1 1.1536977 1.1797878 -0.0260901
1.2 1.2578580 1.2863067 -0.0284487
1.3 1.3618306 1.3926343 -0.0308037
1.4 1.4656001 1.4987551 -0.033155
1.5 1.5691509 1.6046531 -0.0355022
1.6 1.6724677 1.7103128 -0.0378451
1.7 1.7755352 1.8157186 -0.0401834
1.8 1.8783381 1.9208549 -0.0425168
1.9 1.9808611 2.0257062 -0.0448451
2.0 2.0830892 2.1302570 -0.0471678
2.1 2.1850072 2.2344921 -0.0494849
2.2 2.2866001 2.3383959 -0.0517958
2.3 2.3878528 2.4419534 -0.0541006
2.4 2.4887506 2.5451493 -0.0563987
2.5 2.5892785 2.6479686 -0.0586901
2.6 2.6894219 2.7503961 -0.0609742
2.7 2.7891661 2.8524170 -0.0632509
2.8 2.8884964 2.9540165 -0.0655201
2.9 2.9873985 3.0551797 -0.0677812
3.0 3.0858578 3.1558919 -0.0700341
3.1 3.1838601 3.2561387 -0.0722786
3.2 3.2813911 3.3559054 -0.0745143
3.3 3.3784368 3.4551778 -0.076741
3.4 3.4749831 3.5539415 -0.0789584
3.5 3.5710161 3.6521823 -0.0811662
3.6 3.6665219 3.7498863 -0.0833644
3.7 3.7614870 3.8470394 -0.0855524
3.8 3.8558976 3.9436277 -0.0877301
3.9 3.9497404 4.0396376 -0.0898972
4.0 4.0430019 4.1350555 -0.0920536
4.1 4.1356690 4.2298678 -0.0941988
4.2 4.2277286 4.3240613 -0.0963327
4.3 4.3191676 4.4176227 -0.0984551
4.4 4.4099732 4.5105388 -0.100566
4.5 4.5001327 4.6027968 -0.102664
4.6 4.5896334 4.6943838 -0.10475
4.7 4.6784631 4.7852871 -0.106824
4.8 4.7666093 4.8754941 -0.108885
4.9 4.8540598 4.9649926 -0.110933
5.0 4.9408027 5.0537701 -0.112967
5.1 5.0268261 5.1418147 -0.114989
5.2 5.1121183 5.2291143 -0.116996
5.3 5.1966676 5.3156571 -0.11899
5.4 5.2804626 5.4014316 -0.120969
5.5 5.3634922 5.4864262 -0.122934
5.6 5.4457451 5.5706296 -0.124885
5.7 5.5272105 5.6540307 -0.12682
5.8 5.6078775 5.7366184 -0.128741
5.9 5.6877356 5.8183819 -0.130646
6.0 5.7667743 5.8993106 -0.132536
6.1 5.8449833 5.9793940 -0.134411
6.2 5.9223525 6.0586218 -0.136269
6.3 5.9988719 6.1369838 -0.138112
6.4 6.0745319 6.2144701 -0.139938
6.5 6.1493228 6.2910710 -0.141748
6.6 6.2232353 6.3667767 -0.143541
6.7 6.2962600 6.4415780 -0.145318
6.8 6.3683881 6.5154656 -0.147077
6.9 6.4396105 6.5884304 -0.14882
7.0 6.5099188 6.6604637 -0.150545
7.1 6.5793042 6.7315567 -0.152252
7.2 6.6477587 6.8017010 -0.153942
7.3 6.7152741 6.8708884 -0.155614
7.4 6.7818425 6.9391108 -0.157268
7.5 6.8474562 7.0063602 -0.158904
7.6 6.9121076 7.0726291 -0.160522
7.7 6.9757895 7.1379100 -0.16212
7.8 7.0384947 7.2021956 -0.163701
7.9 7.1002164 7.2654787 -0.165262
8.0 7.1609478 7.3277527 -0.166805
8.1 7.2206824 7.3890107 -0.168328
8.2 7.2794139 7.4492465 -0.169833
8.3 7.3371362 7.5084536 -0.171317
8.4 7.3938433 7.5666262 -0.172783
8.5 7.4495297 7.6237583 -0.174229
8.6 7.5041899 7.6798444 -0.175655
8.7 7.5578185 7.7348791 -0.177061
8.8 7.6104105 7.7888572 -0.178447
8.9 7.6619610 7.8417738 -0.179813
