#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.3312779 0.3398624 -0.0085845
0.2 0.6622060 0.6793676 -0.0171616
0.3 0.9924350 1.0181591 -0.0257241
0.4 1.3216168 1.3558814 -0.0342646
0.5 1.6494047 1.6921805 -0.0427758
0.6 1.9754542 2.0267049 -0.0512507
0.7 2.2994234 2.3591053 -0.0596819
0.8 2.6209738 2.6890360 -0.0680622
0.9 2.9397702 3.0161549 -0.0763847
1.0 3.2554818 3.3401242 -0.0846424
1.1 3.5677824 3.6606107 -0.0928283
1.2 3.8763512 3.9772867 -0.100935
1.3 4.1808727 4.2898301 -0.108957
1.4 4.4810377 4.5979251 -0.116887
1.5 4.7765437 4.9012626 -0.124719
1.6 5.0670950 5.1995407 -0.132446
1.7 5.3524037 5.4924650 -0.140061
1.8 5.6321896 5.7797493 -0.14756
1.9 5.9061809 6.0611159 -0.154935
2.0 6.1741145 6.3362958 -0.162181
2.1 6.4357364 6.6050295 -0.169293
2.2 6.6908022 6.8670670 -0.176265
2.3 6.9390772 7.1221684 -0.183091
2.4 7.1803372 7.3701043 -0.189767
2.5 7.4143681 7.6106557 -0.196288
2.6 7.6409670 7.8436148 -0.202648
2.7 7.8599417 8.0687852 -0.208844
2.8 8.0711117 8.2859820 -0.21487
2.9 8.2743081 8.4950319 -0.220724
3.0 8.4693738 8.6957741 -0.2264
3.1 8.6561636 8.8880597 -0.231896
3.2 8.8345448 9.0717526 -0.237208
3.3 9.0043971 9.2467291 -0.242332
3.4 9.1656126 9.4128785 -0.247266
3.5 9.3180964 9.5701030 -0.252007
3.6 9.4617662 9.7183177 -0.256552
3.7 9.5965526 9.8574510 -0.260898
3.8 9.7223993 9.9874446 -0.265045
3.9 9.8392630 10.1082532 -0.26899
4.0 9.9471134 10.2198451 -0.272732
4.1 10.0459332 10.3222017 -0.276269
4.2 10.1357183 10.4153177 -0.279599
4.3 10.2164775 10.4992010 -0.282723
4.4 10.2882323 10.5738728 -0.28564
4.5 10.3510175 10.6393673 -0.28835
4.6 10.4048803 10.6957318 -0.290852
4.7 10.4498807 10.7430263 -0.293146
4.8 10.4860910 10.7813236 -0.295233
4.9 10.5135960 10.8107091 -0.297113
5.0 10.5324925 10.8312805 -0.298788
5.1 10.5428893 10.8431477 -0.300258
5.2 10.5449069 10.8464327 -0.301526
5.3 10.5386773 10.8412688 -0.302592
5.4 10.5243436 10.8278012 -0.303458
5.5 10.5020598 10.8061859 -0.304126
5.6 10.4719908 10.7765899 -0.304599
5.7 10.4343116 10.7391907 -0.304879
5.8 10.3892072 10.6941762 -0.304969
5.9 10.3368723 10.6417440 -0.304872
6.0 10.2775109 10.5821010 -0.30459
6.1 10.2113360 10.5154637 -0.304128
6.2 10.1385690 10.4420570 -0.303488
6.3 10.0594395 10.3621141 -0.302675
6.4 9.9741850 10.2758764 -0.301691
6.5 9.8830500 10.1835925 -0.300542
6.6 9.7862862 10.0855183 -0.299232
6.7 9.6841514 9.9819161 -0.297765
6.8 9.5769098 9.8730543 -0.296145
6.9 9.4648307 9.7592073 -0.294377
7.0 9.3481888 9.6406544 -0.292466
7.1 9.2272631 9.5176798 -0.290417
7.2 9.1023370 9.3905716 -0.288235
7.3 8.9736973 9.2596221 -0.285925
7.4 8.8416340 9.1251266 -0.283493
7.5 8.7064397 8.9873831 -0.280943
7.6 8.5684092 8.8466919 -0.278283
7.7 8.4278390 8.7033551 -0.275516
7.8 8.2850265 8.5576758 -0.272649
7.9 8.1402700 8.4099580 -0.269688
8.0 7.9938678 8.2605060 -0.266638
8.1 7.8461180 8.1096236 -0.263506
8.2 7.6973176 7.9576138 -0.260296
8.3 7.5477626 7.8047784 -0.257016
8.4 7.3977469 7.6514176 -0.253671
8.5 7.2475622 7.4978288 -0.250267
8.6 7.0974976 7.3443072 -0.24681
8.7 6.9478386 7.1911444 -0.243306
8.8 6.7988673 7.0386285 -0.239761
8.9 6.6508615 6.8870432 -0.236182
9.0 6.5040946 6.7366678 -0.232573
9.1 6.3588346 6.5877765 -0.228942
9.2 6.2153444 6.4406379 -0.225293
9.3 6.0738809 6.2955148 -0.221634
9.4 5.9346947 6.1526636 -0.217969
9.5 5.7980298 6.0123340 -0.214304
9.6 5.6641231 5.8747686 -0.210646
9.7 5.5332043 5.7402027 -0.206998
9.8 5.4054951 5.6088634 -0.203368
9.9 5.2812092 5.4809701 -0.199761
10.0 5.1605522 5.3567333 -0.196181
10.1 5.0437206 5.2363549 -0.192634
10.2 4.9309022 5.1200279 -0.189126
10.3 4.8222755 5.0079355 -0.18566
10.4 4.7180095 4.9002518 -0.182242
10.5 4.6182635 4.7971406 -0.178877
10.6 4.5231869 4.6987560 -0.175569
10.7 4.4329190 4.6052415 -0.172322
10.8 4.3475885 4.5167304 -0.169142
10.9 4.2673141 4.4333453 -0.166031
11.0 4.1922036 4.3551980 -0.162994
11.1 4.1223541 4.2823894 -0.160035
11.2 4.0578521 4.2150096 -0.157158
11.3 3.9987729 4.1531374 -0.154365
11.4 3.9451809 4.0968406 -0.15166
11.5 3.8971297 4.0461756 -0.149046
11.6 3.8546618 4.0011879 -0.146526
11.7 3.8178084 3.9619116 -0.144103
11.8 3.7865899 3.9283696 -0.14178
11.9 3.7610159 3.9005737 -0.139558
12.0 3.7410847 3.8785244 -0.13744
12.1 3.7267840 3.8622115 -0.135428
12.2 3.7180906 3.8516134 -0.133523
12.3 3.7149708 3.8466982 -0.131727
12.4 3.7173804 3.8474227 -0.130042
12.5 3.7252646 3.8537336 -0.128469
12.6 3.7385586 3.8655670 -0.127008
12.7 3.7571875 3.8828487 -0.125661
12.8 3.7810667 3.9054947 -0.124428
12.9 3.8101019 3.9334112 -0.123309
13.0 3.8441893 3.9664945 -0.122305
13.1 3.8832164 4.0046321 -0.121416
13.2 3.9270614 4.0477020 -0.120641
13.3 3.9755943 4.0955737 -0.119979
13.4 4.0286764 4.1481082 -0.119432
13.5 4.0861614 4.2051582 -0.118997
13.6 4.1478953 4.2665688 -0.118673
13.7 4.2137165 4.3321774 -0.118461
13.8 4.2834568 4.4018143 -0.118358
13.9 4.3569411 4.4753031 -0.118362
14.0 4.4339882 4.5524608 -0.118473
14.1 4.5144110 4.6330986 -0.118688
14.2 4.5980167 4.7170217 -0.119005
14.3 4.6846078 4.8040303 -0.119422
14.4 4.7739816 4.8939197 -0.119938
14.5 4.8659315 4.9864808 -0.120549
14.6 4.9602468 5.0815002 -0.121253
14.7 5.0567135 5.1787611 -0.122048
14.8 5.1551143 5.2780436 -0.122929
14.9 5.2552295 5.3791249 -0.123895
15.0 5.3568370 5.4817799 -0.124943
15.1 5.4597132 5.5857817 -0.126068
15.2 5.5636329 5.6909018 -0.127269
15.3 5.6683702 5.7969109 -0.128541
15.4 5.7736986 5.9035790 -0.12988
15.5 5.8793916 6.0106759 -0.131284
15.6 5.9852230 6.1179718 -0.132749
15.7 6.0909676 6.2252378 -0.13427
15.8 6.1964012 6.3322459 -0.135845
15.9 6.3013015 6.4387697 -0.137468
16.0 6.4054482 6.5445850 -0.139137
16.1 6.5086232 6.6494698 -0.140847
16.2 6.6106117 6.7532053 -0.142594
16.3 6.7112018 6.8555754 -0.144374
16.4 6.8101856 6.9563682 -0.146183
16.5 6.9073589 7.0553753 -0.148016
16.6 7.0025222 7.1523931 -0.149871
16.7 7.0954805 7.2472224 -0.151742
16.8 7.1860442 7.3396695 -0.153625
16.9 7.2740288 7.4295458 -0.155517
17.0 7.3592558 7.5166686 -0.157413
17.1 7.4415529 7.6008615 -0.159309
17.2 7.5207539 7.6819543 -0.1612
17.3 7.5966994 7.7597836 -0.163084
17.4 7.6692371 7.8341928 -0.164956
17.5 7.7382216 7.9050330 -0.166811
17.6 7.8035154 7.9721623 -0.168647
17.7 7.8649882 8.0354469 -0.170459
17.8 7.9225180 8.0947609 -0.172243
17.9 7.9759907 8.1499865 -0.173996
18.0 8.0253005 8.2010142 -0.175714
18.1 8.0703502 8.2477433 -0.177393
18.2 8.1110510 8.2900816 -0.179031
18.3 8.1473229 8.3279458 -0.180623
18.4 8.1790950 8.3612614 -0.182166
18.5 8.2063050 8.3899632 -0.183658
18.6 8.2288999 8.4139950 -0.185095
18.7 8.2468357 8.4333098 -0.186474
18.8 8.2600775 8.4478701 -0.187793
18.9 8.2685997 8.4576475 -0.189048
19.0 8.2723860 8.4626228 -0.190237
19.1 8.2714289 8.4627865 -0.191358
19.2 8.2657306 8.4581381 -0.192407
19.3 8.2553020 8.4486864 -0.193384
19.4 8.2401633 8.4344496 -0.194286
19.5 8.2203437 8.4154549 -0.195111
19.6 8.1958812 8.3917386 -0.195857
19.7 8.1668228 8.3633459 -0.196523
19.8 8.1332240 8.3303309 -0.197107
19.9 8.0951490 8.2927565 -0.197608
20.0 8.0526703 8.2506938 -0.198023
20.1 8.0058688 8.2042228 -0.198354
20.2 7.9548331 8.1534312 -0.198598
20.3 7.8996600 8.0984150 -0.198755
20.4 7.8404537 8.0392779 -0.198824
20.5 7.7773261 7.9761311 -0.198805
20.6 7.7103960 7.9090933 -0.198697
20.7 7.6397891 7.8382900 -0.198501
20.8 7.5656379 7.7638538 -0.198216
20.9 7.4880813 7.6859236 -0.197842
21.0 7.4072642 7.6046446 -0.19738
21.1 7.3233372 7.5201679 -0.196831
21.2 7.2364566 7.4326504 -0.196194
21.3 7.1467837 7.3422541 -0.19547
21.4 7.0544846 7.2491461 -0.194661
21.5 6.9597302 7.1534981 -0.193768
21.6 6.8626952 7.0554861 -0.192791
21.7 6.7635583 6.9552901 -0.191732
21.8 6.6625016 6.8530935 -0.190592
21.9 6.5597104 6.7490831 -0.189373
22.0 6.4553726 6.6434487 -0.188076
22.1 6.3496785 6.5363822 -0.186704
22.2 6.2428205 6.4280779 -0.185257
22.3 6.1349925 6.3187318 -0.183739
22.4 6.0263896 6.2085411 -0.182151
22.5 5.9172079 6.0977041 -0.180496
22.6 5.8076440 5.9864197 -0.178776
22.7 5.6978944 5.8748869 -0.176992
22.8 5.5881555 5.7633046 -0.175149
22.9 5.4786230 5.6518712 -0.173248
23.0 5.3694917 5.5407839 -0.171292
23.1 5.2609547 5.4302389 -0.169284
23.2 5.1532038 5.3204305 -0.167227
23.3 5.0464282 5.2115511 -0.165123
23.4 4.9408151 5.1037905 -0.162975
23.5 4.8365484 4.9973360 -0.160788
23.6 4.7338092 4.8923716 -0.158562
23.7 4.6327749 4.7890777 -0.156303
23.8 4.5336192 4.6876313 -0.154012
23.9 4.4365115 4.5882049 -0.151693
24.0 4.3416168 4.4909668 -0.14935
24.1 4.2490953 4.3960803 -0.146985
24.2 4.1591023 4.3037039 -0.144602
24.3 4.0717874 4.2139907 -0.142203
24.4 3.9872949 4.1270880 -0.139793
24.5 3.9057630 4.0431375 -0.137375
24.6 3.8273240 3.9622746 -0.134951
24.7 3.7521037 3.8846282 -0.132524
24.8 3.6802212 3.8103209 -0.1301
24.9 3.6117890 3.7394683 -0.127679
25.0 3.5469125 3.6721790 -0.125266
25.1 3.4856900 3.6085542 -0.122864
25.2 3.4282123 3.5486882 -0.120476
25.3 3.3745628 3.4926672 -0.118104
25.4 3.3248174 3.4405701 -0.115753
25.5 3.2790439 3.3924678 -0.113424
25.6 3.2373026 3.3484233 -0.111121
25.7 3.1996456 3.3084916 -0.108846
25.8 3.1661169 3.2727197 -0.106603
25.9 3.1367527 3.2411462 -0.104394
26.0 3.1115807 3.2138016 -0.102221
26.1 3.0906207 3.1907080 -0.100087
26.2 3.0738841 3.1718795 -0.0979954
26.3 3.0613742 3.1573217 -0.0959475
26.4 3.0530860 3.1470318 -0.0939458
26.5 3.0490066 3.1409991 -0.0919925
26.6 3.0491147 3.1392045 -0.0900898
26.7 3.0533812 3.1416207 -0.0882395
26.8 3.0617689 3.1482124 -0.0864435
26.9 3.0742327 3.1589364 -0.0847037
27.0 3.0907198 3.1737415 -0.0830217
27.1 3.1111698 3.1925687 -0.0813989
27.2 3.1355147 3.2153517 -0.079837
27.3 3.1636791 3.2420163 -0.0783372
27.4 3.1955807 3.2724812 -0.0769005
27.5 3.2311299 3.3066580 -0.0755281
27.6 3.2702302 3.3444514 -0.0742212
27.7 3.3127788 3.3857592 -0.0729804
27.8 3.3586663 3.4304727 -0.0718064
27.9 3.4077772 3.4784770 -0.0706998
28.0 3.4599898 3.5296511 -0.0696613
28.1 3.5151772 3.5838681 -0.0686909
28.2 3.5732065 3.6409956 -0.0677891
28.3 3.6339401 3.7008960 -0.0669559
28.4 3.6972353 3.7634265 -0.0661912
28.5 3.7629447 3.8284398 -0.0654951
28.6 3.8309170 3.8957839 -0.0648669
28.7 3.9009963 3.9653031 -0.0643068
28.8 3.9730236 4.0368374 -0.0638138
28.9 4.0468361 4.1102237 -0.0633876
29.0 4.1222682 4.1852954 -0.0630272
29.1 4.1991514 4.2618834 -0.062732
29.2 4.2773149 4.3398158 -0.0625009
29.3 4.3565858 4.4189188 -0.062333
29.4 4.4367896 4.4990164 -0.0622268
29.5 4.5177501 4.5799315 -0.0621814
29.6 4.5992905 4.6614856 -0.0621951
29.7 4.6812329 4.7434996 -0.0622667
29.8 4.7633992 4.8257937 -0.0623945
29.9 4.8456115 4.9081883 -0.0625768
30.0 4.9276919 4.9905037 -0.0628118
30.1 5.0094633 5.0725612 -0.0630979
30.2 5.0907497 5.1541827 -0.063433
30.3 5.1713763 5.2351914 -0.0638151
30.4 5.2511702 5.3154124 -0.0642422
30.5 5.3299603 5.3946724 -0.0647121
30.6 5.4075780 5.4728006 -0.0652226
30.7 5.4838572 5.5496287 -0.0657715
30.8 5.5586349 5.6249914 -0.0663565
30.9 5.6317515 5.6987266 -0.0669751
31.0 5.7030506 5.7706756 -0.067625
31.1 5.7723801 5.8406837 -0.0683036
31.2 5.8395918 5.9086003 -0.0690085
31.3 5.9045420 5.9742792 -0.0697372
31.4 5.9670918 6.0375788 -0.070487
31.5 6.0271072 6.0983626 -0.0712554
31.6 6.0844593 6.1564990 -0.0720397
31.7 6.1390249 6.2118623 -0.0728374
31.8 6.1906862 6.2643319 -0.0736457
31.9 6.2393314 6.3137936 -0.0744622
32.0 6.2848550 6.3601389 -0.0752839
32.1 6.3271574 6.4032659 -0.0761085
32.2 6.3661458 6.4430789 -0.0769331
32.3 6.4017339 6.4794890 -0.0777551
32.4 6.4338420 6.5124142 -0.0785722
32.5 6.4623977 6.5417792 -0.0793815
32.6 6.4873354 6.5675159 -0.0801805
32.7 6.5085966 6.5895633 -0.0809667
32.8 6.5261302 6.6078679 -0.0817377
32.9 6.5398925 6.6223834 -0.0824909
33.0 6.5498469 6.6330710 -0.0832241
33.1 6.5559647 6.6398994 -0.0839347
33.2 6.5582244 6.6428449 -0.0846205
33.3 6.5566121 6.6418914 -0.0852793
33.4 6.5511215 6.6370302 -0.0859087
33.5 6.5417537 6.6282606 -0.0865069
33.6 6.5285175 6.6155890 -0.0870715
33.7 6.5114290 6.5990299 -0.0876009
33.8 6.4905120 6.5786048 -0.0880928
33.9 6.4657975 6.5543430 -0.0885455
34.0 6.4373239 6.5262812 -0.0889573
34.1 6.4051367 6.4944631 -0.0893264
34.2 6.3692886 6.4589399 -0.0896513
34.3 6.3298393 6.4197698 -0.0899305
34.4 6.2868554 6.3770180 -0.0901626
34.5 6.2404103 6.3307565 -0.0903462
34.6 6.1905837 6.2810638 -0.0904801
34.7 6.1374621 6.2280253 -0.0905632
34.8 6.0811380 6.1717323 -0.0905943
34.9 6.0217099 6.1122826 -0.0905727
