#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 1.1135398 1.1108813 0.0026585
0.2 2.2232642 2.2179331 0.0053311
0.3 3.3253764 3.3173444 0.008032
0.4 4.4161161 4.4053412 0.0107749
0.5 5.4917780 5.4782050 0.013573
0.6 6.5487296 6.5322905 0.0164391
0.7 7.5834285 7.5640435 0.019385
0.8 8.5924393 8.5700176 0.0224217
0.9 9.5724505 9.5468911 0.0255594
1.0 10.5202896 10.4914826 0.028807
1.1 11.4329385 11.4007666 0.0321719
1.2 12.3075476 12.2718870 0.0356606
1.3 13.1414491 13.1021712 0.0392779
1.4 13.9321692 13.8891423 0.0430269
1.5 14.6774396 14.6305302 0.0469094
1.6 15.3752078 15.3242824 0.0509254
1.7 16.0236457 15.9685727 0.055073
1.8 16.6211582 16.5618092 0.059349
1.9 17.1663890 17.1026411 0.0637479
2.0 17.6582270 17.5899643 0.0682627
2.1 18.0958097 18.0229252 0.0728845
2.2 18.4785262 18.4009234 0.0776028
2.3 18.8060189 18.7236137 0.0824052
2.4 19.0781836 18.9909060 0.0872776
2.5 19.2951683 19.2029638 0.0922045
2.6 19.4573708 19.3602023 0.0971685
2.7 19.5654351 19.4632842 0.102151
2.8 19.6202463 19.5131145 0.107132
2.9 19.6229246 19.5108349 0.11209
3.0 19.5748175 19.4578152 0.117002
3.1 19.4774917 19.3556457 0.121846
3.2 19.3327230 19.2061265 0.126597
3.3 19.1424861 19.0112573 0.131229
3.4 18.9089424 18.7732253 0.135717
3.5 18.6344278 18.4943923 0.140035
3.6 18.3214390 18.1772814 0.144158
3.7 17.9726194 17.8245621 0.148057
3.8 17.5907442 17.4390361 0.151708
3.9 17.1787050 17.0236207 0.155084
4.0 16.7394935 16.5813331 0.15816
4.1 16.2761852 16.1152736 0.160912
4.2 15.7919230 15.6286090 0.163314
4.3 15.2898994 15.1245547 0.165345
4.4 14.7733400 14.6063581 0.166982
4.5 14.2454860 14.0772809 0.168205
4.6 13.7095771 13.5405815 0.168996
4.7 13.1688345 12.9994982 0.169336
4.8 12.6264438 12.4572323 0.169212
4.9 12.0855390 11.9169309 0.168608
5.0 11.5491860 11.3816713 0.167515
5.1 11.0203671 10.8544451 0.165922
5.2 10.5019660 10.3381428 0.163823
5.3 9.9967538 9.8355398 0.161214
5.4 9.5073748 9.3492825 0.158092
5.5 9.0363339 8.8818751 0.154459
5.6 8.5859848 8.4356684 0.150316
5.7 8.1585190 8.0128479 0.145671
5.8 7.7559554 7.6154242 0.140531
5.9 7.3801317 7.2452240 0.134908
6.0 7.0326965 6.9038821 0.128814
6.1 6.7151020 6.5928346 0.122267
6.2 6.4285989 6.3133135 0.115285
6.3 6.1742319 6.0663420 0.10789
6.4 5.9528360 5.8527317 0.100104
6.5 5.7650348 5.6730800 0.0919548
6.6 5.6112395 5.5277701 0.0834694
6.7 5.4916491 5.4169708 0.0746783
6.8 5.4062523 5.3406384 0.0656139
6.9 5.3548296 5.2985198 0.0563098
7.0 5.3369577 5.2901559 0.0468018
7.1 5.3520143 5.3148876 0.0371267
7.2 5.3991840 5.3718610 0.027323
7.3 5.4774655 5.4600356 0.0174299
7.4 5.5856796 5.5781921 0.0074875
7.5 5.7224786 5.7249420 -0.0024634
7.6 5.8863559 5.8987374 -0.0123815
7.7 6.0756565 6.0978819 -0.0222254
7.8 6.2885892 6.3205430 -0.0319538
7.9 6.5232384 6.5647638 -0.0415254
8.0 6.7775766 6.8284763 -0.0508997
8.1 7.0494785 7.1095150 -0.0600365
8.2 7.3367339 7.4056310 -0.0688971
8.3 7.6370625 7.7145062 -0.0774437
8.4 7.9481281 8.0337678 -0.0856397
