#Theta He10 He15 diff
19.4712 2.627503E+00 2.576656E+00 0.050847
34.9806 3.368790E-03 3.307173E-03 6.1617e-05
46.3484 1.236334E+00 1.215049E+00 0.021285
56.2491 3.838063E-03 3.804982E-03 3.3081e-05
65.4627 8.983876E-01 8.829673E-01 0.0154203
74.3730 3.637045E-03 3.564397E-03 7.2648e-05
83.2319 7.534859E-01 7.322303E-01 0.0212556
92.2514 3.042308E-03 2.963976E-03 7.8332e-05
101.6557 6.961867E-01 6.666914E-01 0.0294953
111.7396 2.325574E-03 2.283821E-03 4.1753e-05
122.9809 7.527748E-01 7.152541E-01 0.0375207
136.3810 1.441786E-03 1.397055E-03 4.4731e-05
155.3864 1.214323E+00 1.158815E+00 0.055508
