#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.2003898 0.2000940 0.0002958
0.2 0.4007758 0.4001841 0.0005917
0.3 0.6011538 0.6002663 0.0008875
0.4 0.8015200 0.8003367 0.0011833
0.5 1.0018706 1.0003915 0.0014791
0.6 1.2022014 1.2004266 0.0017748
0.7 1.4025087 1.4004381 0.0020706
0.8 1.6027884 1.6004222 0.0023662
0.9 1.8030367 1.8003749 0.0026618
1.0 2.0032496 2.0002922 0.0029574
1.1 2.2034233 2.2001703 0.003253
1.2 2.4035536 2.4000053 0.0035483
1.3 2.6036368 2.5997931 0.0038437
1.4 2.8036690 2.7995299 0.0041391
1.5 3.0036461 2.9992119 0.0044342
1.6 3.2035642 3.1988349 0.0047293
1.7 3.4034196 3.3983953 0.0050243
1.8 3.6032081 3.5978889 0.0053192
1.9 3.8029260 3.7973120 0.005614
2.0 4.0025692 3.9966606 0.0059086
2.1 4.2021340 4.1959308 0.0062032
2.2 4.4016163 4.3951186 0.0064977
2.3 4.6010122 4.5942203 0.0067919
2.4 4.8003179 4.7932319 0.007086
2.5 4.9995295 4.9921495 0.00738
2.6 5.1986430 5.1909691 0.0076739
2.7 5.3976545 5.3896870 0.0079675
2.8 5.5965602 5.5882991 0.0082611
2.9 5.7953561 5.7868017 0.0085544
3.0 5.9940384 5.9851908 0.0088476
3.1 6.1926031 6.1834626 0.0091405
3.2 6.3910464 6.3816131 0.0094333
3.3 6.5893644 6.5796385 0.0097259
3.4 6.7875532 6.7775350 0.0100182
3.5 6.9856090 6.9752985 0.0103105
3.6 7.1835278 7.1729254 0.0106024
3.7 7.3813057 7.3704116 0.0108941
3.8 7.5789390 7.5677534 0.0111856
3.9 7.7764238 7.7649469 0.0114769
4.0 7.9737561 7.9619882 0.0117679
4.1 8.1709322 8.1588735 0.0120587
4.2 8.3679482 8.3555989 0.0123493
4.3 8.5648002 8.5521607 0.0126395
4.4 8.7614844 8.7485548 0.0129296
4.5 8.9579969 8.9447776 0.0132193
4.6 9.1543339 9.1408252 0.0135087
4.7 9.3504917 9.3366937 0.013798
4.8 9.5464662 9.5323794 0.0140868
4.9 9.7422538 9.7278784 0.0143754
5.0 9.9378506 9.9231869 0.0146637
5.1 10.1332528 10.1183011 0.0149517
5.2 10.3284566 10.3132172 0.0152394
5.3 10.5234582 10.5079314 0.0155268
5.4 10.7182538 10.7024399 0.0158139
5.5 10.9128395 10.8967389 0.0161006
5.6 11.1072116 11.0908247 0.0163869
5.7 11.3013664 11.2846934 0.016673
5.8 11.4953000 11.4783413 0.0169587
5.9 11.6890086 11.6717646 0.017244
6.0 11.8824886 11.8649596 0.017529
6.1 12.0757361 12.0579225 0.0178136
6.2 12.2687473 12.2506495 0.0180978
6.3 12.4615186 12.4431369 0.0183817
6.4 12.6540462 12.6353810 0.0186652
6.5 12.8463263 12.8273781 0.0189482
6.6 13.0383553 13.0191243 0.019231
6.7 13.2301293 13.2106160 0.0195133
6.8 13.4216447 13.4018496 0.0197951
6.9 13.6128978 13.5928211 0.0200767
7.0 13.8038848 13.7835271 0.0203577
7.1 13.9946020 13.9739637 0.0206383
7.2 14.1850458 14.1641273 0.0209185
7.3 14.3752125 14.3540142 0.0211983
7.4 14.5650984 14.5436207 0.0214777
7.5 14.7546998 14.7329432 0.0217566
7.6 14.9440130 14.9219780 0.022035
7.7 15.1330345 15.1107215 0.022313
7.8 15.3217604 15.2991700 0.0225904
7.9 15.5101873 15.4873198 0.0228675
8.0 15.6983114 15.6751673 0.0231441
8.1 15.8861292 15.8627090 0.0234202
8.2 16.0736370 16.0499412 0.0236958
8.3 16.2608311 16.2368602 0.0239709
8.4 16.4477081 16.4234626 0.0242455
8.5 16.6342642 16.6097446 0.0245196
8.6 16.8204959 16.7957027 0.0247932
8.7 17.0063997 16.9813334 0.0250663
8.8 17.1919719 17.1666330 0.0253389
8.9 17.3772090 17.3515981 0.0256109
9.0 17.5621073 17.5362249 0.0258824
9.1 17.7466635 17.7205101 0.0261534
9.2 17.9308739 17.9044501 0.0264238
9.3 18.1147349 18.0880412 0.0266937
9.4 18.2982432 18.2712802 0.026963
9.5 18.4813951 18.4541633 0.0272318
9.6 18.6641871 18.6366871 0.0275
9.7 18.8466158 18.8188482 0.0277676
9.8 19.0286777 19.0006429 0.0280348
9.9 19.2103692 19.1820680 0.0283012
10.0 19.3916869 19.3631198 0.0285671
10.1 19.5726274 19.5437950 0.0288324
10.2 19.7531872 19.7240901 0.0290971
10.3 19.9333629 19.9040016 0.0293613
10.4 20.1131509 20.0835262 0.0296247
10.5 20.2925480 20.2626603 0.0298877
10.6 20.4715506 20.4414007 0.0301499
10.7 20.6501554 20.6197438 0.0304116
10.8 20.8283590 20.7976864 0.0306726
10.9 21.0061580 20.9752250 0.030933
11.0 21.1835491 21.1523563 0.0311928
11.1 21.3605288 21.3290769 0.0314519
11.2 21.5370937 21.5053834 0.0317103
11.3 21.7132407 21.6812725 0.0319682
11.4 21.8889663 21.8567410 0.0322253
11.5 22.0642672 22.0317854 0.0324818
11.6 22.2391400 22.2064024 0.0327376
11.7 22.4135816 22.3805888 0.0329928
11.8 22.5875886 22.5543413 0.0332473
11.9 22.7611576 22.7276566 0.033501
12.0 22.9342856 22.9005314 0.0337542
12.1 23.1069691 23.0729625 0.0340066
12.2 23.2792049 23.2449467 0.0342582
12.3 23.4509898 23.4164806 0.0345092
12.4 23.6223207 23.5875612 0.0347595
12.5 23.7931941 23.7581851 0.035009
12.6 23.9636070 23.9283491 0.0352579
12.7 24.1335562 24.0980502 0.035506
12.8 24.3030385 24.2672850 0.0357535
12.9 24.4720507 24.4360505 0.0360002
13.0 24.6405896 24.6043435 0.0362461
13.1 24.8086521 24.7721609 0.0364912
13.2 24.9762351 24.9394994 0.0367357
13.3 25.1433355 25.1063561 0.0369794
13.4 25.3099501 25.2727277 0.0372224
13.5 25.4760758 25.4386113 0.0374645
13.6 25.6417095 25.6040037 0.0377058
13.7 25.8068483 25.7689018 0.0379465
13.8 25.9714889 25.9333026 0.0381863
13.9 26.1356285 26.0972030 0.0384255
14.0 26.2992638 26.2606001 0.0386637
14.1 26.4623919 26.4234907 0.0389012
14.2 26.6250099 26.5858719 0.039138
14.3 26.7871146 26.7477407 0.0393739
14.4 26.9487031 26.9090941 0.039609
14.5 27.1097724 27.0699292 0.0398432
14.6 27.2703196 27.2302429 0.0400767
14.7 27.4303416 27.3900323 0.0403093
14.8 27.5898357 27.5492945 0.0405412
14.9 27.7487988 27.7080266 0.0407722
15.0 27.9072280 27.8662256 0.0410024
15.1 28.0651205 28.0238887 0.0412318
15.2 28.2224733 28.1810130 0.0414603
15.3 28.3792836 28.3375957 0.0416879
15.4 28.5355485 28.4936338 0.0419147
15.5 28.6912652 28.6491245 0.0421407
15.6 28.8464309 28.8040650 0.0423659
15.7 29.0010426 28.9584525 0.0425901
15.8 29.1550977 29.1122842 0.0428135
15.9 29.3085934 29.2655573 0.0430361
16.0 29.4615268 29.4182691 0.0432577
16.1 29.6138951 29.5704167 0.0434784
16.2 29.7656958 29.7219974 0.0436984
16.3 29.9169259 29.8730086 0.0439173
16.4 30.0675828 30.0234474 0.0441354
16.5 30.2176638 30.1733112 0.0443526
16.6 30.3671662 30.3225972 0.044569
16.7 30.5160874 30.4713029 0.0447845
16.8 30.6644245 30.6194256 0.0449989
16.9 30.8121751 30.7669625 0.0452126
17.0 30.9593364 30.9139111 0.0454253
17.1 31.1059058 31.0602688 0.045637
17.2 31.2518808 31.2060329 0.0458479
17.3 31.3972588 31.3512009 0.0460579
17.4 31.5420370 31.4957702 0.0462668
17.5 31.6862131 31.6397382 0.0464749
17.6 31.8297845 31.7831024 0.0466821
17.7 31.9727485 31.9258603 0.0468882
17.8 32.1151028 32.0680093 0.0470935
17.9 32.2568448 32.2095469 0.0472979
18.0 32.3979719 32.3504707 0.0475012
18.1 32.5384818 32.4907782 0.0477036
18.2 32.6783720 32.6304669 0.0479051
18.3 32.8176400 32.7695345 0.0481055
18.4 32.9562835 32.9079784 0.0483051
18.5 33.0942999 33.0457962 0.0485037
18.6 33.2316869 33.1829857 0.0487012
18.7 33.3684421 33.3195443 0.0488978
18.8 33.5045632 33.4554697 0.0490935
18.9 33.6400478 33.5907597 0.0492881
19.0 33.7748935 33.7254117 0.0494818
19.1 33.9090981 33.8594236 0.0496745
19.2 34.0426592 33.9927931 0.0498661
19.3 34.1755746 34.1255178 0.0500568
19.4 34.3078419 34.2575954 0.0502465
19.5 34.4394590 34.3890238 0.0504352
19.6 34.5704236 34.5198007 0.0506229
19.7 34.7007334 34.6499238 0.0508096
19.8 34.8303863 34.7793910 0.0509953
19.9 34.9593800 34.9082001 0.0511799
20.0 35.0877124 35.0363489 0.0513635
20.1 35.2153813 35.1638352 0.0515461
20.2 35.3423846 35.2906569 0.0517277
20.3 35.4687202 35.4168119 0.0519083
20.4 35.5943858 35.5422980 0.0520878
20.5 35.7193796 35.6671133 0.0522663
20.6 35.8436992 35.7912555 0.0524437
20.7 35.9673428 35.9147227 0.0526201
20.8 36.0903083 36.0375127 0.0527956
20.9 36.2125936 36.1596237 0.0529699
21.0 36.3341966 36.2810534 0.0531432
21.1 36.4551155 36.4018001 0.0533154
21.2 36.5753483 36.5218617 0.0534866
21.3 36.6948929 36.6412361 0.0536568
21.4 36.8137474 36.7599216 0.0538258
21.5 36.9319100 36.8779161 0.0539939
21.6 37.0493786 36.9952178 0.0541608
21.7 37.1661515 37.1118248 0.0543267
21.8 37.2822266 37.2277351 0.0544915
