#Theta He10 He15 diff
6.2269 2.047619E+01 2.038671E+01 0.08948
11.9522 5.658376E-02 6.553833E-02 -0.00895457
16.5449 9.840796E+00 9.921005E+00 -0.080209
20.7835 6.381688E-02 6.704573E-02 -0.00322885
24.8633 7.103004E+00 7.317709E+00 -0.214705
28.8655 6.113966E-02 6.126364E-02 -0.00012398
32.8333 5.667300E+00 5.814238E+00 -0.146938
36.7932 5.462612E-02 5.451240E-02 0.00011372
40.7636 4.706003E+00 4.781537E+00 -0.075534
44.7593 4.875470E-02 4.868110E-02 7.36e-05
48.7924 3.960233E+00 3.979642E+00 -0.019409
52.8746 4.368034E-02 4.380107E-02 -0.00012073
57.0171 3.355552E+00 3.333132E+00 0.02242
61.2316 3.888904E-02 3.896874E-02 -7.97e-05
65.5305 2.891075E+00 2.843454E+00 0.047621
69.9280 3.412158E-02 3.403801E-02 8.357e-05
74.4399 2.493042E+00 2.449234E+00 0.043808
79.0850 2.938094E-02 2.909833E-02 0.00028261
83.8858 2.211188E+00 2.164581E+00 0.046607
88.8698 2.467159E-02 2.428837E-02 0.00038322
94.0718 1.988415E+00 1.948489E+00 0.039926
99.5369 2.000246E-02 1.957979E-02 0.00042267
105.3256 1.856680E+00 1.825515E+00 0.031165
111.5227 1.547636E-02 1.509338E-02 0.00038298
118.2540 1.862020E+00 1.814687E+00 0.047333
125.7208 1.112456E-02 1.087833E-02 0.00024623
134.2857 2.078044E+00 1.994607E+00 0.083437
144.7441 6.543335E-03 6.457515E-03 8.582e-05
159.8631 3.578386E+00 3.399996E+00 0.17839
