#Theta He10 He15 diff
14.9256 1.452861E+00 1.413060E+00 0.039801
26.4835 4.627845E-03 5.007396E-03 -0.000379551
34.7826 6.700568E-01 6.452832E-01 0.0247736
41.8376 4.729739E-03 4.988368E-03 -0.000258629
48.2246 4.735966E-01 4.504871E-01 0.0231095
54.2081 4.327441E-03 4.420791E-03 -9.335e-05
59.9384 3.656055E-01 3.461823E-01 0.0194232
65.5137 3.837458E-03 3.826899E-03 1.0559e-05
71.0055 3.039337E-01 2.872024E-01 0.0167313
76.4710 3.259789E-03 3.191714E-03 6.8075e-05
81.9606 2.685064E-01 2.540133E-01 0.0144931
87.5225 2.625693E-03 2.524952E-03 0.000100741
93.2069 2.472930E-01 2.374977E-01 0.0097953
99.0707 1.940041E-03 1.836328E-03 0.000103713
105.1833 2.327579E-01 2.293621E-01 0.0033958
111.6358 1.276717E-03 1.204382E-03 7.2335e-05
118.5578 2.090459E-01 2.031171E-01 0.0059288
126.1519 7.587231E-04 7.206051E-04 3.8118e-05
134.7773 1.794252E-01 1.667375E-01 0.0126877
145.2174 3.775347E-04 3.388463E-04 3.86884e-05
160.1920 2.220209E-01 2.093722E-01 0.0126487
