#Theta He10 He15 diff
10.0250 1.401225E+01 1.414945E+01 -0.1372
18.5935 2.487549E-02 2.629455E-02 -0.00141906
25.2141 6.923935E+00 7.142058E+00 -0.218123
31.1865 2.748267E-02 2.757822E-02 -9.555e-05
36.8609 5.096191E+00 5.233681E+00 -0.13749
42.3920 2.558534E-02 2.553495E-02 5.039e-05
47.8674 4.126912E+00 4.195570E+00 -0.068658
53.3451 2.303694E-02 2.296468E-02 7.226e-05
58.8698 3.473583E+00 3.492490E+00 -0.018907
64.4804 2.041507E-02 2.044887E-02 -3.38e-05
70.2144 2.985332E+00 2.967046E+00 0.018286
76.1118 1.775057E-02 1.777996E-02 -2.939e-05
82.2182 2.652408E+00 2.609037E+00 0.043371
88.5893 1.495381E-02 1.492410E-02 2.971e-05
95.2970 2.411490E+00 2.368462E+00 0.043028
102.4396 1.205122E-02 1.195046E-02 0.00010076
110.1608 2.334945E+00 2.287158E+00 0.047787
118.6891 8.994328E-03 8.876731E-03 0.000117597
128.4339 2.514573E+00 2.463040E+00 0.051533
140.2930 5.473019E-03 5.409948E-03 6.3071e-05
157.3964 4.088222E+00 4.020364E+00 0.067858
