#Theta He10 He15 diff
17.1638 1.250180E+00 1.205557E+00 0.044623
30.5512 2.683941E-03 2.891499E-03 -0.000207558
40.2047 5.922802E-01 5.638857E-01 0.0283945
48.4581 2.917136E-03 2.995519E-03 -7.8383e-05
55.9822 4.154230E-01 3.935480E-01 0.021875
63.0901 2.732340E-03 2.725593E-03 6.747e-06
69.9656 3.330736E-01 3.148626E-01 0.018211
76.7361 2.344708E-03 2.306879E-03 3.7829e-05
83.5032 2.914166E-01 2.759169E-01 0.0154997
90.3602 1.897238E-03 1.824962E-03 7.2276e-05
97.4038 2.710178E-01 2.606053E-01 0.0104125
104.7488 1.354290E-03 1.279844E-03 7.4446e-05
112.5471 2.647642E-01 2.613782E-01 0.003386
121.0274 8.601811E-04 8.207502E-04 3.94309e-05
130.5866 2.630927E-01 2.562571E-01 0.0068356
142.0816 4.307505E-04 3.906244E-04 4.01261e-05
158.4849 3.380102E-01 3.143697E-01 0.0236405
