#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.2510126 0.2503394 0.0006732
0.2 0.5019876 0.5006410 0.0013466
0.3 0.7528873 0.7508673 0.00202
0.4 1.0036739 1.0009805 0.0026934
0.5 1.2543100 1.2509430 0.003367
0.6 1.5047579 1.5007172 0.0040407
0.7 1.7549801 1.7502656 0.0047145
0.8 2.0049390 1.9995504 0.0053886
0.9 2.2545973 2.2485344 0.0060629
1.0 2.5039174 2.4971801 0.0067373
1.1 2.7528622 2.7454500 0.0074122
1.2 3.0013943 2.9933071 0.0080872
1.3 3.2494767 3.2407140 0.0087627
1.4 3.4970721 3.4876337 0.0094384
1.5 3.7441438 3.7340292 0.0101146
1.6 3.9906547 3.9798637 0.010791
1.7 4.2365683 4.2251003 0.011468
1.8 4.4818478 4.4697024 0.0121454
1.9 4.7264568 4.7136335 0.0128233
2.0 4.9703588 4.9568572 0.0135016
2.1 5.2135178 5.1993373 0.0141805
2.2 5.4558977 5.4410378 0.0148599
2.3 5.6974625 5.6819226 0.0155399
2.4 5.9381766 5.9219561 0.0162205
2.5 6.1780043 6.1611027 0.0169016
2.6 6.4169104 6.3993270 0.0175834
2.7 6.6548595 6.6365938 0.0182657
2.8 6.8918169 6.8728682 0.0189487
2.9 7.1277476 7.1081152 0.0196324
3.0 7.3626172 7.3423003 0.0203169
3.1 7.5963911 7.5753892 0.0210019
3.2 7.8290354 7.8073477 0.0216877
3.3 8.0605162 8.0381419 0.0223743
3.4 8.2907997 8.2677381 0.0230616
3.5 8.5198526 8.4961029 0.0237497
3.6 8.7476416 8.7232032 0.0244384
3.7 8.9741340 8.9490060 0.025128
3.8 9.1992971 9.1734786 0.0258185
3.9 9.4230984 9.3965888 0.0265096
4.0 9.6455060 9.6183044 0.0272016
4.1 9.8664879 9.8385936 0.0278943
4.2 10.0860128 10.0574249 0.0285879
4.3 10.3040494 10.2747671 0.0292823
4.4 10.5205668 10.4905893 0.0299775
4.5 10.7355344 10.7048609 0.0306735
4.6 10.9489220 10.9175515 0.0313705
4.7 11.1606995 11.1286313 0.0320682
4.8 11.3708373 11.3380707 0.0327666
4.9 11.5793062 11.5458403 0.0334659
5.0 11.7860772 11.7519111 0.0341661
5.1 11.9911217 11.9562547 0.034867
5.2 12.1944115 12.1588427 0.0355688
5.3 12.3959186 12.3596472 0.0362714
5.4 12.5956155 12.5586408 0.0369747
5.5 12.7934751 12.7557963 0.0376788
5.6 12.9894706 12.9510869 0.0383837
5.7 13.1835755 13.1444862 0.0390893
5.8 13.3757639 13.3359683 0.0397956
5.9 13.5660101 13.5255074 0.0405027
6.0 13.7542888 13.7130783 0.0412105
6.1 13.9405753 13.8986563 0.041919
6.2 14.1248451 14.0822170 0.0426281
6.3 14.3070742 14.2637363 0.0433379
6.4 14.4872390 14.4431906 0.0440484
6.5 14.6653162 14.6205568 0.0447594
6.6 14.8412831 14.7958121 0.045471
6.7 15.0151174 14.9689343 0.0461831
6.8 15.1867972 15.1399014 0.0468958
6.9 15.3563010 15.3086920 0.047609
7.0 15.5236077 15.4752850 0.0483227
7.1 15.6886968 15.6396601 0.0490367
7.2 15.8515481 15.8017970 0.0497511
7.3 16.0121420 15.9616760 0.050466
7.4 16.1704592 16.1192781 0.0511811
7.5 16.3264810 16.2745844 0.0518966
7.6 16.4801890 16.4275768 0.0526122
7.7 16.6315655 16.5782373 0.0533282
7.8 16.7805929 16.7265488 0.0540441
7.9 16.9272545 16.8724942 0.0547603
8.0 17.0715339 17.0160573 0.0554766
8.1 17.2134150 17.1572222 0.0561928
8.2 17.3528824 17.2959734 0.056909
8.3 17.4899212 17.4322960 0.0576252
8.4 17.6245169 17.5661756 0.0583413
8.5 17.7566554 17.6975982 0.0590572
8.6 17.8863233 17.8265505 0.0597728
8.7 18.0135075 17.9530194 0.0604881
8.8 18.1381956 18.0769925 0.0612031
8.9 18.2603755 18.1984578 0.0619177
9.0 18.3800357 18.3174039 0.0626318
