#Theta He10 He15 diff
11.9305 1.632794E+00 1.596466E+00 0.036328
21.0968 1.273904E-02 1.441269E-02 -0.00167365
27.6498 7.364105E-01 7.083202E-01 0.0280903
33.1878 1.215207E-02 1.335572E-02 -0.00120365
38.1669 5.236898E-01 4.978379E-01 0.0258519
42.7941 1.004729E-02 1.091273E-02 -0.00086544
47.1846 4.038035E-01 3.826807E-01 0.0211228
51.4110 7.889903E-03 8.404408E-03 -0.000514505
55.5231 3.165751E-01 2.990112E-01 0.0175639
59.5577 6.334961E-03 6.490584E-03 -0.000155623
63.5433 2.647473E-01 2.483025E-01 0.0164448
67.5037 5.170990E-03 5.068984E-03 0.000102006
71.4592 2.314102E-01 2.177809E-01 0.0136293
75.4285 4.156942E-03 3.977129E-03 0.000179813
79.4292 2.072694E-01 1.989683E-01 0.0083011
83.4792 3.175218E-03 3.020046E-03 0.000155172
87.5968 1.832871E-01 1.786927E-01 0.0045944
91.8022 2.250574E-03 2.151556E-03 9.9018e-05
96.1180 1.451223E-01 1.377851E-01 0.0073372
100.5708 1.499580E-03 1.400393E-03 9.9187e-05
105.1930 1.015406E-01 9.328893E-02 0.00825167
110.0256 9.593737E-04 8.907236E-04 6.86501e-05
115.1225 7.392508E-02 6.983321E-02 0.00409187
120.5585 6.003823E-04 5.308767E-04 6.95056e-05
126.4434 5.841658E-02 5.651888E-02 0.0018977
132.9520 3.125702E-04 2.763843E-04 3.61859e-05
140.3979 4.664516E-02 4.333555E-02 0.00330961
149.4675 1.444219E-04 1.077488E-04 3.66731e-05
162.5424 6.045121E-02 5.105755E-02 0.00939366
