#Theta He10 He15 diff
16.1640 1.135727E+00 1.075126E+00 0.060601
28.6964 5.253512E-03 5.581668E-03 -0.000328156
37.6947 5.199322E-01 4.951530E-01 0.0247792
45.3494 4.783894E-03 5.131608E-03 -0.000347714
52.2889 3.596187E-01 3.437671E-01 0.0158516
58.8034 3.691056E-03 3.973871E-03 -0.000282815
65.0600 2.802767E-01 2.681098E-01 0.0121669
71.1701 2.743011E-03 2.922325E-03 -0.000179314
77.2178 2.323730E-01 2.229593E-01 0.0094137
83.2735 1.954697E-03 2.049423E-03 -9.4726e-05
89.4034 1.999782E-01 1.927569E-01 0.0072213
95.6764 1.269806E-03 1.270826E-03 -1.02e-06
102.1713 1.635602E-01 1.543197E-01 0.0092405
108.9875 7.500092E-04 7.164929E-04 3.35163e-05
116.2630 1.231513E-01 1.144591E-01 0.0086922
124.2098 4.274822E-04 3.921735E-04 3.53087e-05
133.2011 1.026915E-01 9.920494E-02 0.00348656
144.0472 2.229343E-04 1.859278E-04 3.70065e-05
159.5607 1.333710E-01 1.312390E-01 0.002132
