#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 3.9482724 3.9287776 0.0194948
0.2 7.8585099 7.8197275 0.0387824
0.3 11.6931567 11.6354985 0.0576582
0.4 15.4156092 15.3396855 0.0759237
0.5 18.9906752 18.8972871 0.0933881
0.6 22.3850142 22.2751421 0.109872
0.7 25.5675520 25.4423428 0.125209
0.8 28.5098642 28.3706150 0.139249
0.9 31.1865230 31.0346642 0.151859
1.0 33.5754035 33.4124788 0.162925
1.1 35.6579441 35.4855900 0.172354
1.2 37.4193588 37.2392821 0.180077
1.3 38.8487976 38.6627524 0.186045
1.4 39.9394537 39.7492180 0.190236
1.5 40.6886158 40.4959674 0.192648
1.6 41.0976652 40.9043579 0.193307
1.7 41.1720179 40.9797581 0.19226
1.8 40.9210131 40.7314373 0.189576
1.9 40.3577493 40.1724023 0.185347
2.0 39.4988709 39.3191859 0.179685
2.1 38.3643094 38.1915891 0.17272
2.2 36.9769813 36.8123815 0.1646
2.3 35.3624485 35.2069636 0.155485
2.4 33.5485464 33.4029973 0.145549
2.5 31.5649844 31.4300088 0.134976
2.6 29.4429243 29.3189695 0.123955
2.7 27.2145439 27.1018633 0.112681
2.8 24.9125916 24.8112426 0.101349
2.9 22.5699370 22.4797829 0.0901541
3.0 20.2191269 20.1398410 0.0792859
3.1 17.8919490 17.8230216 0.0689274
3.2 15.6190133 15.5597613 0.059252
3.3 13.4293538 13.3789333 0.0504205
3.4 11.3500585 11.3074788 0.0425797
3.5 9.4059309 9.3700714 0.0358595
3.6 7.6191878 7.5888167 0.0303711
3.7 6.0091991 5.9829933 0.0262058
3.8 4.5922701 4.5688369 0.0234332
3.9 3.3814714 3.3593710 0.0221004
4.0 2.3865167 2.3642859 0.0222308
4.1 1.6136913 1.5898666 0.0238247
4.2 1.0658300 1.0389717 0.0268583
4.3 0.7423455 0.7110612 0.0312843
4.4 0.6393061 0.6022733 0.0370328
4.5 0.7495606 0.7055487 0.0440119
4.6 1.0629079 1.0107989 0.052109
4.7 1.5663093 1.5051167 0.0611926
4.8 2.2441390 2.1730250 0.071114
4.9 3.0784683 2.9967591 0.0817092
5.0 4.0493805 3.9565787 0.0928018
5.1 5.1353093 5.0311047 0.104205
5.2 6.3133976 6.1976747 0.115723
5.3 7.5598697 7.4327123 0.127157
5.4 8.8504111 8.7121045 0.138307
5.5 10.1605510 10.0115813 0.14897
5.6 11.4660417 11.3070918 0.15895
5.7 12.7432282 12.5751713 0.168057
5.8 13.9694035 13.7932939 0.17611
5.9 15.1231445 14.9402053 0.182939
6.0 16.1846227 15.9962316 0.188391
6.1 17.1358864 16.9435589 0.192328
6.2 17.9611100 17.7664805 0.19463
6.3 18.6468064 18.4516079 0.195199
6.4 19.1820015 18.9880432 0.193958
6.5 19.5583662 19.3675102 0.190856
6.6 19.7703061 19.5844434 0.185863
6.7 19.8150079 19.6360334 0.178975
6.8 19.6924413 19.5222290 0.170212
6.9 19.4053179 19.2456961 0.159622
7.0 18.9590079 18.8117348 0.147273
7.1 18.3614162 18.2281565 0.13326
7.2 17.6228209 17.5051231 0.117698
7.3 16.7556757 16.6549517 0.100724
7.4 15.7743819 15.6918873 0.0824946
7.5 14.6950315 14.6318492 0.0631823
7.6 13.5351281 13.4921528 0.0429753
7.7 12.3132877 12.2912140 0.0220737
7.8 11.0489266 11.0482392 0.0006874
7.9 9.7619396 9.7829064 -0.0209668
8.0 8.4723752 8.5150433 -0.0426681
8.1 7.2001113 7.2643059 -0.0641946
8.2 5.9645380 6.0498645 -0.0853265
8.3 4.7842513 4.8901002 -0.105849
8.4 3.6767632 3.8023178 -0.125555
8.5 2.6582319 2.8024788 -0.144247
8.6 1.7432163 1.9049590 -0.161743
8.7 0.9444594 1.1223334 -0.177874
8.8 0.2727017 0.4651929 -0.192491
8.9 -0.2634704 -0.0580060 -0.205464
9.0 -0.6577411 -0.4410557 -0.216685
9.1 -0.9061436 -0.6800747 -0.226069
9.2 -1.0071013 -0.7735472 -0.233554
9.3 -0.9614289 -0.7223242 -0.239105
9.4 -0.7722967 -0.5295867 -0.24271
9.5 -0.4451567 -0.2007721 -0.244385
9.6 0.0123668 0.2565351 -0.244168
9.7 0.5906201 0.8327455 -0.242125
9.8 1.2780947 1.5164382 -0.238344
9.9 2.0616295 2.2945621 -0.232933
10.0 2.9266379 3.1526610 -0.226023
10.1 3.8573556 4.0751199 -0.217764
10.2 4.8371049 5.0454268 -0.208322
10.3 5.8485719 6.0464477 -0.197876
10.4 6.8740911 7.0607082 -0.186617
10.5 7.8959327 8.0706788 -0.174746
10.6 8.8965897 9.0590587 -0.162469
10.7 9.8590579 10.0090526 -0.149995
10.8 10.7671060 10.9046386 -0.137533
10.9 11.6055313 11.7308198 -0.125288
11.0 12.3603960 12.4738588 -0.113463
11.1 13.0192422 13.1214892 -0.102247
11.2 13.5712807 13.6631019 -0.0918212
11.3 14.0075520 14.0899033 -0.0823513
11.4 14.3210560 14.3950432 -0.0739872
11.5 14.5068502 14.5737102 -0.06686
11.6 14.5621127 14.6231934 -0.0610807
11.7 14.4861718 14.5429103 -0.0567385
