#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.2835578 0.2911086 -0.0075508
0.2 0.5669013 0.5819981 -0.0150968
0.3 0.8498164 0.8724498 -0.0226334
0.4 1.1320896 1.1622453 -0.0301557
0.5 1.4135079 1.4511669 -0.037659
0.6 1.6938594 1.7389981 -0.0451387
0.7 1.9729333 2.0255234 -0.0525901
0.8 2.2505201 2.3105285 -0.0600084
0.9 2.5264120 2.5938011 -0.0673891
1.0 2.8004030 2.8751306 -0.0747276
1.1 3.0722892 3.1543084 -0.0820192
1.2 3.3418689 3.4311285 -0.0892596
1.3 3.6089429 3.7053871 -0.0964442
1.4 3.8733148 3.9768835 -0.103569
1.5 4.1347911 4.2454196 -0.110628
1.6 4.3931812 4.5108009 -0.11762
1.7 4.6482982 4.7728359 -0.124538
1.8 4.8999584 5.0313370 -0.131379
1.9 5.1479821 5.2861201 -0.138138
2.0 5.3921932 5.5370055 -0.144812
2.1 5.6324201 5.7838173 -0.151397
2.2 5.8684951 6.0263841 -0.157889
2.3 6.1002551 6.2645391 -0.164284
2.4 6.3275419 6.4981202 -0.170578
2.5 6.5502016 6.7269701 -0.176768
2.6 6.7680856 6.9509367 -0.182851
2.7 6.9810503 7.1698729 -0.188823
2.8 7.1889575 7.3836373 -0.19468
2.9 7.3916742 7.5920936 -0.200419
3.0 7.5890730 7.7951114 -0.206038
3.1 7.7810322 7.9925661 -0.211534
3.2 7.9674360 8.1843389 -0.216903
3.3 8.1481743 8.3703170 -0.222143
3.4 8.3231430 8.5503938 -0.227251
3.5 8.4922445 8.7244690 -0.232224
3.6 8.6553869 8.8924484 -0.237061
3.7 8.8124849 9.0542445 -0.24176
3.8 8.9634595 9.2097762 -0.246317
3.9 9.1082381 9.3589688 -0.250731
4.0 9.2467548 9.5017544 -0.255
4.1 9.3789501 9.6380719 -0.259122
4.2 9.5047711 9.7678669 -0.263096
4.3 9.6241716 9.8910916 -0.26692
4.4 9.7371123 10.0077052 -0.270593
4.5 9.8435602 10.1176738 -0.274114
4.6 9.9434895 10.2209702 -0.277481
4.7 10.0368808 10.3175743 -0.280693
4.8 10.1237216 10.4074727 -0.283751
4.9 10.2040061 10.4906590 -0.286653
5.0 10.2777354 10.5671337 -0.289398
5.1 10.3449171 10.6369039 -0.291987
5.2 10.4055656 10.6999839 -0.294418
5.3 10.4597018 10.7563945 -0.296693
5.4 10.5073534 10.8061633 -0.29881
5.5 10.5485546 10.8493247 -0.30077
5.6 10.5833459 10.8859196 -0.302574
5.7 10.6117746 10.9159956 -0.304221
5.8 10.6338941 10.9396065 -0.305712
5.9 10.6497640 10.9568129 -0.307049
6.0 10.6594502 10.9676814 -0.308231
6.1 10.6630247 10.9722850 -0.30926
6.2 10.6605655 10.9707027 -0.310137
6.3 10.6521565 10.9630195 -0.310863
6.4 10.6378871 10.9493264 -0.311439
6.5 10.6178526 10.9297200 -0.311867
6.6 10.5921539 10.9043027 -0.312149
6.7 10.5608968 10.8731823 -0.312285
6.8 10.5241929 10.8364719 -0.312279
6.9 10.4821586 10.7942899 -0.312131
7.0 10.4349151 10.7467596 -0.311845
7.1 10.3825887 10.6940095 -0.311421
7.2 10.3253100 10.6361724 -0.310862
7.3 10.2632144 10.5733860 -0.310172
