#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.0968103 0.0962077 0.0006026
0.2 0.1936187 0.1924137 0.001205
0.3 0.2904236 0.2886161 0.0018075
0.4 0.3872230 0.3848130 0.00241
0.5 0.4840152 0.4810028 0.0030124
0.6 0.5807984 0.5771837 0.0036147
0.7 0.6775707 0.6733537 0.004217
0.8 0.7743304 0.7695113 0.0048191
0.9 0.8710756 0.8656544 0.0054212
1.0 0.9678046 0.9617814 0.0060232
1.1 1.0645155 1.0578905 0.006625
1.2 1.1612066 1.1539799 0.0072267
1.3 1.2578760 1.2500477 0.0078283
1.4 1.3545220 1.3460923 0.0084297
1.5 1.4511426 1.4421117 0.0090309
1.6 1.5477362 1.5381042 0.009632
1.7 1.6443010 1.6340681 0.0102329
1.8 1.7408350 1.7300015 0.0108335
1.9 1.8373366 1.8259026 0.011434
2.0 1.9338039 1.9217698 0.0120341
2.1 2.0302352 2.0176010 0.0126342
2.2 2.1266286 2.1133947 0.0132339
2.3 2.2229823 2.2091490 0.0138333
2.4 2.3192945 2.3048621 0.0144324
2.5 2.4155635 2.4005322 0.0150313
2.6 2.5117875 2.4961576 0.0156299
2.7 2.6079646 2.5917365 0.0162281
2.8 2.7040931 2.6872671 0.016826
2.9 2.8001712 2.7827476 0.0174236
3.0 2.8961971 2.8781762 0.0180209
3.1 2.9921690 2.9735512 0.0186178
3.2 3.0880851 3.0688708 0.0192143
3.3 3.1839437 3.1641333 0.0198104
3.4 3.2797429 3.2593368 0.0204061
3.5 3.3754809 3.3544795 0.0210014
3.6 3.4711561 3.4495598 0.0215963
3.7 3.5667666 3.5445759 0.0221907
3.8 3.6623106 3.6395259 0.0227847
3.9 3.7577864 3.7344081 0.0233783
4.0 3.8531921 3.8292208 0.0239713
4.1 3.9485261 3.9239622 0.0245639
4.2 4.0437865 4.0186306 0.0251559
4.3 4.1389716 4.1132241 0.0257475
4.4 4.2340796 4.2077410 0.0263386
4.5 4.3291088 4.3021797 0.0269291
4.6 4.4240573 4.3965382 0.0275191
4.7 4.5189235 4.4908150 0.0281085
