#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.3620148 0.3683663 -0.0063515
0.2 0.7232351 0.7359307 -0.0126956
0.3 1.0828692 1.1018938 -0.0190246
0.4 1.4401304 1.4654614 -0.025331
0.5 1.7942394 1.8258471 -0.0316077
0.6 2.1444275 2.1822744 -0.0378469
0.7 2.4899384 2.5339799 -0.0440415
0.8 2.8300307 2.8802148 -0.0501841
0.9 3.1639808 3.2202484 -0.0562676
1.0 3.4910846 3.5533694 -0.0622848
1.1 3.8106600 3.8788887 -0.0682287
1.2 4.1220491 4.1961415 -0.0740924
1.3 4.4246202 4.5044894 -0.0798692
1.4 4.7177698 4.8033222 -0.0855524
1.5 5.0009245 5.0920599 -0.0911354
1.6 5.2735428 5.3701548 -0.096612
1.7 5.5351167 5.6370925 -0.101976
1.8 5.7851731 5.8923941 -0.107221
1.9 6.0232757 6.1356173 -0.112342
2.0 6.2490257 6.3663577 -0.117332
2.1 6.4620634 6.5842502 -0.122187
2.2 6.6620690 6.7889697 -0.126901
2.3 6.8487635 6.9802321 -0.131469
2.4 7.0219095 7.1577954 -0.135886
2.5 7.1813118 7.3214596 -0.140148
2.6 7.3268176 7.4710678 -0.14425
2.7 7.4583171 7.6065062 -0.148189
2.8 7.5757437 7.7277041 -0.15196
2.9 7.6790735 7.8346342 -0.155561
3.0 7.7683256 7.9273125 -0.158987
3.1 7.8435617 8.0057975 -0.162236
3.2 7.9048855 8.0701903 -0.165305
3.3 7.9524421 8.1206337 -0.168192
3.4 7.9864177 8.1573116 -0.170894
3.5 8.0070379 8.1804480 -0.17341
3.6 8.0145676 8.1903061 -0.175739
3.7 8.0093090 8.1871871 -0.177878
3.8 7.9916009 8.1714290 -0.179828
3.9 7.9618173 8.1434050 -0.181588
4.0 7.9203654 8.1035222 -0.183157
4.1 7.8676844 8.0522199 -0.184536
4.2 7.8042438 7.9899680 -0.185724
4.3 7.7305412 7.9172649 -0.186724
4.4 7.6471007 7.8346357 -0.187535
4.5 7.5544708 7.7426304 -0.18816
4.6 7.4532225 7.6418214 -0.188599
4.7 7.3439466 7.5328019 -0.188855
4.8 7.2272521 7.4161831 -0.188931
4.9 7.1037639 7.2925924 -0.188829
5.0 6.9741199 7.1626709 -0.188551
5.1 6.8389694 7.0270710 -0.188102
5.2 6.6989703 6.8864543 -0.187484
5.3 6.5547868 6.7414888 -0.186702
5.4 6.4070873 6.5928470 -0.18576
5.5 6.2565414 6.4412031 -0.184662
5.6 6.1038181 6.2872306 -0.183413
5.7 5.9495833 6.1316005 -0.182017
5.8 5.7944973 5.9749782 -0.180481
5.9 5.6392126 5.8180218 -0.178809
6.0 5.4843718 5.6613794 -0.177008
