#Theta He10 He15 diff
3.3781 1.110760E+01 1.115753E+01 -0.04993
6.2331 4.842771E-01 5.074730E-01 -0.0231959
8.4209 5.962896E+00 6.124560E+00 -0.161664
10.3739 4.443876E-01 4.547846E-01 -0.010397
12.2063 4.417078E+00 4.536479E+00 -0.119401
13.9667 3.974339E-01 3.971395E-01 0.0002944
15.6804 3.206047E+00 3.259222E+00 -0.053175
17.3624 3.943857E-01 3.923382E-01 0.0020475
19.0221 2.576796E+00 2.590693E+00 -0.013897
20.6660 3.596917E-01 3.575263E-01 0.0021654
22.2986 2.071424E+00 2.084315E+00 -0.012891
23.9234 3.192490E-01 3.176148E-01 0.0016342
25.5430 1.637502E+00 1.645365E+00 -0.007863
27.1593 2.851249E-01 2.832791E-01 0.0018458
28.7743 1.332884E+00 1.346417E+00 -0.013533
30.3891 2.431042E-01 2.413207E-01 0.0017835
32.0051 1.133807E+00 1.149747E+00 -0.01594
33.6232 2.097605E-01 2.062139E-01 0.0035466
35.2445 9.682829E-01 9.736320E-01 -0.0053491
36.8698 1.950362E-01 1.884180E-01 0.0066182
38.4998 7.739600E-01 7.678728E-01 0.0060872
40.1354 1.656523E-01 1.606682E-01 0.0049841
41.7773 6.761423E-01 6.569963E-01 0.019146
43.4261 1.174859E-01 1.171813E-01 0.0003046
45.0825 5.981332E-01 5.702010E-01 0.0279322
46.7472 7.827544E-02 8.079030E-02 -0.00251486
48.4209 4.842492E-01 4.556396E-01 0.0286096
50.1043 5.861809E-02 6.172830E-02 -0.00311021
51.7980 4.102576E-01 3.804183E-01 0.0298393
53.5028 4.901683E-02 5.158218E-02 -0.00256535
55.2194 3.582773E-01 3.247677E-01 0.0335096
56.9485 3.977834E-02 4.028478E-02 -0.00050644
58.6910 3.122577E-01 2.824349E-01 0.0298228
60.4477 2.883904E-02 2.708167E-02 0.00175737
62.2194 2.703541E-01 2.523910E-01 0.0179631
64.0070 1.899543E-02 1.676730E-02 0.00222813
65.8115 2.038688E-01 1.945315E-01 0.0093373
67.6340 1.231797E-02 1.096580E-02 0.00135217
69.4754 1.359599E-01 1.285831E-01 0.0073768
71.3370 8.278893E-03 7.596348E-03 0.000682545
73.2201 9.654482E-02 8.869617E-02 0.00784865
75.1259 5.509307E-03 4.972503E-03 0.000536804
77.0559 6.544047E-02 5.815724E-02 0.00728323
79.0117 3.466756E-03 3.092792E-03 0.000373964
80.9949 3.921140E-02 3.224548E-02 0.00696592
83.0075 2.126270E-03 1.932198E-03 0.000194072
85.0515 2.808802E-02 2.086666E-02 0.00722136
87.1290 1.079536E-03 1.081619E-03 -2.083e-06
89.2427 1.959224E-02 1.469628E-02 0.00489596
91.3952 3.735539E-04 4.277422E-04 -5.41883e-05
93.5896 8.368977E-03 7.241695E-03 0.00112728
95.8293 1.106464E-04 1.662897E-04 -5.56433e-05
98.1183 1.745373E-03 2.425671E-03 -0.000680298
100.4610 0.000000E+00 5.739202E-05 -5.7392e-05
102.8623 1.747821E-04 8.172231E-04 -0.000642441
105.3282 0.000000E+00 0.000000E+00 0
107.8655 6.021903E-05 3.620112E-04 -0.000301792
110.4820 0.000000E+00 0.000000E+00 0
113.1874 0.000000E+00 1.245946E-04 -0.000124595
115.9930 0.000000E+00 0.000000E+00 0
118.9129 6.413572E-05 0.000000E+00 6.41357e-05
121.9644 0.000000E+00 0.000000E+00 0
125.1698 0.000000E+00 0.000000E+00 0
128.5579 0.000000E+00 0.000000E+00 0
132.1679 0.000000E+00 0.000000E+00 0
136.0546 0.000000E+00 0.000000E+00 0
140.2994 0.000000E+00 0.000000E+00 0
145.0327 0.000000E+00 0.000000E+00 0
150.4891 0.000000E+00 0.000000E+00 0
157.1819 0.000000E+00 0.000000E+00 0
166.8845 0.000000E+00 0.000000E+00 0
