#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.4220064 0.4323715 -0.0103651
0.2 0.8432539 0.8639696 -0.0207157
0.3 1.2629857 1.2940229 -0.0310372
0.4 1.6804487 1.7217643 -0.0413156
0.5 2.0948960 2.1464322 -0.0515362
0.6 2.5055884 2.5672734 -0.061685
0.7 2.9117965 2.9835444 -0.0717479
0.8 3.3128026 3.3945137 -0.0817111
0.9 3.7079025 3.7994634 -0.0915609
1.0 4.0964074 4.1976913 -0.101284
1.1 4.4776457 4.5885127 -0.110867
1.2 4.8509645 4.9712618 -0.120297
1.3 5.2157317 5.3452938 -0.129562
1.4 5.5713371 5.7099865 -0.138649
1.5 5.9171944 6.0647416 -0.147547
1.6 6.2527423 6.4089864 -0.156244
1.7 6.5774463 6.7421754 -0.164729
1.8 6.8907997 7.0637914 -0.172992
1.9 7.1923251 7.3733466 -0.181021
2.0 7.4815756 7.6703845 -0.188809
2.1 7.7581353 7.9544802 -0.196345
2.2 8.0216213 8.2252419 -0.203621
2.3 8.2716837 8.4823117 -0.210628
2.4 8.5080069 8.7253663 -0.217359
2.5 8.7303101 8.9541180 -0.223808
2.6 8.9383482 9.1683151 -0.229967
2.7 9.1319118 9.3677425 -0.235831
2.8 9.3108282 9.5522220 -0.241394
2.9 9.4749611 9.7216128 -0.246652
3.0 9.6242115 9.8758117 -0.2516
3.1 9.7585172 10.0147530 -0.256236
3.2 9.8778530 10.1384088 -0.260556
3.3 9.9822306 10.2467887 -0.264558
3.4 10.0716987 10.3399394 -0.268241
3.5 10.1463419 10.4179448 -0.271603
3.6 10.2062812 10.4809256 -0.274644
3.7 10.2516729 10.5290381 -0.277365
3.8 10.2827079 10.5624745 -0.279767
3.9 10.2996117 10.5814615 -0.28185
4.0 10.3026427 10.5862597 -0.283617
4.1 10.2920920 10.5771629 -0.285071
4.2 10.2682820 10.5544969 -0.286215
4.3 10.2315657 10.5186184 -0.287053
4.4 10.1823251 10.4699140 -0.287589
4.5 10.1209702 10.4087986 -0.287828
4.6 10.0479379 10.3357147 -0.287777
4.7 9.9636903 10.2511303 -0.28744
4.8 9.8687135 10.1555382 -0.286825
4.9 9.7635157 10.0494537 -0.285938
5.0 9.6486263 9.9334136 -0.284787
5.1 9.5245937 9.8079743 -0.283381
5.2 9.3919839 9.6737103 -0.281726
5.3 9.2513788 9.5312121 -0.279833
5.4 9.1033744 9.3810851 -0.277711
5.5 8.9485790 9.2239471 -0.275368
5.6 8.7876117 9.0604268 -0.272815
5.7 8.6210999 8.8911623 -0.270062
5.8 8.4496782 8.7167984 -0.26712
5.9 8.2739863 8.5379855 -0.263999
6.0 8.0946670 8.3553776 -0.260711
6.1 7.9123645 8.1696298 -0.257265
6.2 7.7277224 7.9813974 -0.253675
6.3 7.5413821 7.7913331 -0.249951
6.4 7.3539808 7.6000860 -0.246105
6.5 7.1661499 7.4082990 -0.242149
6.6 6.9785130 7.2166076 -0.238095
6.7 6.7916843 7.0256379 -0.233954
6.8 6.6062668 6.8360049 -0.229738
6.9 6.4228509 6.6483108 -0.22546
7.0 6.2420124 6.4631433 -0.221131
7.1 6.0643114 6.2810741 -0.216763
7.2 5.8902904 6.1026576 -0.212367
7.3 5.7204732 5.9284289 -0.207956
7.4 5.5553630 5.7589029 -0.20354
7.5 5.3954418 5.5945728 -0.199131
7.6 5.2411687 5.4359087 -0.19474
7.7 5.0929789 5.2833566 -0.190378
7.8 4.9512825 5.1373373 -0.186055
7.9 4.8164636 4.9982451 -0.181782
8.0 4.6888794 4.8664474 -0.177568
8.1 4.5688593 4.7422833 -0.173424
8.2 4.4567042 4.6260630 -0.169359
8.3 4.3526859 4.5180676 -0.165382
8.4 4.2570465 4.4185475 -0.161501
8.5 4.1699978 4.3277232 -0.157725
8.6 4.0917213 4.2457839 -0.154063
8.7 4.0223673 4.1728875 -0.15052
8.8 3.9620555 4.1091607 -0.147105
8.9 3.9108743 4.0546986 -0.143824
9.0 3.8688811 4.0095647 -0.140684
9.1 3.8361023 3.9737911 -0.137689
9.2 3.8125335 3.9473787 -0.134845
9.3 3.7981399 3.9302974 -0.132158
9.4 3.7928565 3.9224865 -0.12963
9.5 3.7965888 3.9238553 -0.127267
9.6 3.8092132 3.9342834 -0.12507
9.7 3.8305775 3.9536214 -0.123044
9.8 3.8605022 3.9816920 -0.12119
9.9 3.8987804 4.0182903 -0.11951
10.0 3.9451796 4.0631848 -0.118005
10.1 3.9994422 4.1161188 -0.116677
10.2 4.0612865 4.1768107 -0.115524
10.3 4.1304079 4.2449559 -0.114548
