#Theta He10 He15 diff
19.6699 2.138910E+00 2.102213E+00 0.036697
35.3043 2.952464E-03 2.888898E-03 6.3566e-05
46.7400 1.020194E+00 1.003001E+00 0.017193
56.6814 3.329374E-03 3.260584E-03 6.879e-05
65.9178 7.507246E-01 7.288893E-01 0.0218353
74.8368 3.105664E-03 3.031805E-03 7.3859e-05
83.6928 6.299550E-01 6.025692E-01 0.0273858
92.6986 2.619783E-03 2.540923E-03 7.886e-05
102.0787 5.960164E-01 5.657845E-01 0.0302319
112.1269 1.958267E-03 1.916106E-03 4.2161e-05
123.3186 6.288768E-01 5.993887E-01 0.0294881
136.6489 1.238420E-03 1.193881E-03 4.4539e-05
155.5412 1.009804E+00 9.674560E-01 0.042348
