#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.0618142 0.0633177 -0.0015035
0.2 0.1236254 0.1266322 -0.0030068
0.3 0.1854305 0.1899405 -0.00451
0.4 0.2472263 0.2532394 -0.0060131
0.5 0.3090099 0.3165257 -0.0075158
0.6 0.3707782 0.3797965 -0.0090183
0.7 0.4325281 0.4430484 -0.0105203
0.8 0.4942566 0.5062784 -0.0120218
0.9 0.5559605 0.5694834 -0.0135229
1.0 0.6176370 0.6326603 -0.0150233
1.1 0.6792828 0.6958058 -0.016523
1.2 0.7408950 0.7589170 -0.018022
1.3 0.8024704 0.8219907 -0.0195203
1.4 0.8640061 0.8850237 -0.0210176
1.5 0.9254990 0.9480131 -0.0225141
1.6 0.9869461 1.0109555 -0.0240094
1.7 1.0483443 1.0738480 -0.0255037
1.8 1.1096906 1.1366875 -0.0269969
1.9 1.1709819 1.1994708 -0.0284889
2.0 1.2322152 1.2621949 -0.0299797
2.1 1.2933876 1.3248566 -0.031469
2.2 1.3544959 1.3874529 -0.032957
2.3 1.4155372 1.4499807 -0.0344435
2.4 1.4765084 1.5124369 -0.0359285
2.5 1.5374065 1.5748184 -0.0374119
2.6 1.5982287 1.6371223 -0.0388936
2.7 1.6589717 1.6993453 -0.0403736
2.8 1.7196327 1.7614845 -0.0418518
2.9 1.7802087 1.8235368 -0.0433281
3.0 1.8406966 1.8854992 -0.0448026
3.1 1.9010936 1.9473686 -0.046275
3.2 1.9613966 2.0091419 -0.0477453
3.3 2.0216027 2.0708162 -0.0492135
3.4 2.0817090 2.1323885 -0.0506795
3.5 2.1417124 2.1938557 -0.0521433
3.6 2.2016100 2.2552148 -0.0536048
3.7 2.2613989 2.3164628 -0.0550639
3.8 2.3210763 2.3775968 -0.0565205
3.9 2.3806390 2.4386137 -0.0579747
4.0 2.4400844 2.4995106 -0.0594262
4.1 2.4994093 2.5602845 -0.0608752
4.2 2.5586110 2.6209324 -0.0623214
4.3 2.6176866 2.6814514 -0.0637648
4.4 2.6766331 2.7418386 -0.0652055
4.5 2.7354478 2.8020910 -0.0666432
4.6 2.7941277 2.8622057 -0.068078
4.7 2.8526700 2.9221797 -0.0695097
4.8 2.9110718 2.9820102 -0.0709384
4.9 2.9693304 3.0416943 -0.0723639
5.0 3.0274428 3.1012291 -0.0737863
5.1 3.0854064 3.1606117 -0.0752053
5.2 3.1432182 3.2198393 -0.0766211
5.3 3.2008755 3.2789090 -0.0780335
5.4 3.2583755 3.3378179 -0.0794424
5.5 3.3157154 3.3965632 -0.0808478
5.6 3.3728925 3.4551421 -0.0822496
5.7 3.4299040 3.5135518 -0.0836478
5.8 3.4867472 3.5717894 -0.0850422
5.9 3.5434193 3.6298523 -0.086433
6.0 3.5999177 3.6877376 -0.0878199
6.1 3.6562396 3.7454425 -0.0892029
6.2 3.7123823 3.8029643 -0.090582
6.3 3.7683432 3.8603003 -0.0919571
6.4 3.8241195 3.9174477 -0.0933282
6.5 3.8797087 3.9744038 -0.0946951
6.6 3.9351081 4.0311660 -0.0960579
6.7 3.9903150 4.0877314 -0.0974164
6.8 4.0453269 4.1440975 -0.0987706
6.9 4.1001410 4.2002616 -0.100121
7.0 4.1547549 4.2562210 -0.101466
7.1 4.2091660 4.3119731 -0.102807
7.2 4.2633717 4.3675153 -0.104144
7.3 4.3173694 4.4228450 -0.105476
7.4 4.3711566 4.4779595 -0.106803
