#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 2.8836638 2.8768891 0.0067747
0.2 5.7546887 5.7411701 0.0135186
0.3 8.6005078 8.5803071 0.0202007
0.4 11.4086985 11.3819076 0.0267909
0.5 14.1670526 14.1337933 0.0332593
0.6 16.8636467 16.8240697 0.039577
0.7 19.4869089 19.4411933 0.0457156
0.8 22.0256852 21.9740370 0.0516482
0.9 24.4693021 24.4119531 0.057349
1.0 26.8076266 26.7448330 0.0627936
1.1 29.0311226 28.9631634 0.0679592
1.2 31.1309038 31.0580794 0.0728244
1.3 33.0987830 33.0214127 0.0773703
1.4 34.9273156 34.8457366 0.081579
1.5 36.6098406 36.5244052 0.0854354
1.6 38.1405148 38.0515885 0.0889263
1.7 39.5143429 39.4223025 0.0920404
1.8 40.7272027 40.6324334 0.0947693
1.9 41.7758639 41.6787575 0.0971064
2.0 42.6580021 42.5589545 0.0990476
2.1 43.3722072 43.2716160 0.100591
2.2 43.9179864 43.8162484 0.101738
2.3 44.2957605 44.1932695 0.102491
2.4 44.5068564 44.4040006 0.102856
2.5 44.5534925 44.4506526 0.10284
2.6 44.4387598 44.3363063 0.102454
2.7 44.1665973 44.0648883 0.101709
2.8 43.7417621 43.6411416 0.100621
2.9 43.1697953 43.0705908 0.0992045
3.0 42.4569829 42.3595035 0.0974794
3.1 41.6103121 41.5148468 0.0954653
3.2 40.6374242 40.5442402 0.093184
3.3 39.5465629 39.4559041 0.0906588
3.4 38.3465203 38.2586058 0.0879145
3.5 37.0465785 36.9616015 0.084977
3.6 35.6564501 35.5745766 0.0818735
3.7 34.1862148 34.1075831 0.0786317
3.8 32.6462558 32.5709755 0.0752803
3.9 31.0471933 30.9753449 0.0718484
4.0 29.3998179 29.3314525 0.0683654
4.1 27.7150233 27.6501624 0.0648609
4.2 26.0037387 25.9423743 0.0613644
4.3 24.2768615 24.2189562 0.0579053
4.4 22.5451908 22.4906784 0.0545124
4.5 20.8193620 20.7681484 0.0512136
4.6 19.1097833 19.0617466 0.0480367
4.7 17.4265735 17.3815657 0.0450078
4.8 15.7795027 15.7373507 0.042152
4.9 14.1779356 14.1384423 0.0394933
5.0 12.6307779 12.5937240 0.0370539
5.1 11.1464259 11.1115714 0.0348545
5.2 9.7327198 9.6998060 0.0329138
5.3 8.3969017 8.3656529 0.0312488
5.4 7.1455766 7.1157023 0.0298743
5.5 5.9846787 5.9558758 0.0288029
5.6 4.9194425 4.8913976 0.0280449
5.7 3.9543779 3.9267695 0.0276084
5.8 3.0932510 3.0657520 0.027499
5.9 2.3390692 2.3113495 0.0277197
6.0 1.6940723 1.6658010 0.0282713
6.1 1.1597278 1.1305760 0.0291518
6.2 0.7367318 0.7063750 0.0303568
6.3 0.4250149 0.3931355 0.0318794
6.4 0.2237526 0.1900427 0.0337099
6.5 0.1313817 0.0955448 0.0358369
6.6 0.1456199 0.1073742 0.0382457
6.7 0.2634912 0.2225712 0.04092
6.8 0.4813549 0.4375141 0.0438408
6.9 0.7949395 0.7479521 0.0469874
7.0 1.1993792 1.1490426 0.0503366
7.1 1.6892556 1.6353917 0.0538639
7.2 2.2586411 2.2010984 0.0575427
7.3 2.9011465 2.8398014 0.0613451
7.4 3.6099704 3.5447291 0.0652413
7.5 4.3779516 4.3087506 0.069201
7.6 5.1976225 5.1244301 0.0731924
7.7 6.0612649 5.9840820 0.0771829
7.8 6.9609663 6.8798269 0.0811394
7.9 7.8886774 7.8036490 0.0850284
8.0 8.8362696 8.7474535 0.0888161
8.1 9.7955927 9.7031240 0.0924687
8.2 10.7585317 10.6625792 0.0959525
8.3 11.7170637 11.6178291 0.0992346
8.4 12.6633127 12.5610302 0.102283
8.5 13.5896030 13.4845386 0.105064
8.6 14.4885113 14.3809613 0.10755
8.7 15.3529157 15.2432058 0.10971
8.8 16.1760426 16.0645263 0.111516
8.9 16.9515108 16.8385676 0.112943
9.0 17.6733720 17.5594058 0.113966
9.1 18.3361484 18.2215852 0.114563
9.2 18.9348662 18.8201522 0.114714
9.3 19.4650856 19.3506848 0.114401
9.4 19.9229267 19.8093183 0.113608
9.5 20.3050911 20.1927669 0.112324
9.6 20.6088791 20.4983412 0.110538
9.7 20.8322033 20.7239608 0.108242
9.8 20.9735964 20.8681629 0.105434
9.9 21.0322160 20.9301066 0.102109
10.0 21.0078440 20.9095724 0.0982716
10.1 20.9008820 20.8069574 0.0939246
10.2 20.7123421 20.6232664 0.0890757
10.3 20.4438339 20.3600986 0.0837353
10.4 20.0975468 20.0196302 0.0779166
10.5 19.6762288 19.6045931 0.0716357
10.6 19.1831612 19.1182498 0.0649114
10.7 18.6221302 18.5643648 0.0577654
10.8 17.9973943 17.9471725 0.0502218
10.9 17.3136498 17.2713424 0.0423074
11.0 16.5759922 16.5419411 0.0340511
11.1 15.7898760 15.7643920 0.025484
11.2 14.9610721 14.9444327 0.0166394
11.3 14.0956225 14.0880703 0.0075522
11.4 13.1997950 13.2015358 -0.0017408
11.5 12.2800348 12.2912364 -0.0112016
11.6 11.3429168 11.3637076 -0.0207908
11.7 10.3950961 10.4255645 -0.0304684
11.8 9.4432596 9.4834527 -0.0401931
11.9 8.4940763 8.5439998 -0.0499235
12.0 7.5541492 7.6137669 -0.0596177
12.1 6.6299679 6.6992018 -0.0692339
