#Theta He10 He15 diff
11.7459 1.945600E+00 1.923006E+00 0.022594
20.7893 1.303194E-02 1.427309E-02 -0.00124115
27.2667 9.099121E-01 8.903797E-01 0.0195324
32.7505 1.276080E-02 1.355982E-02 -0.00079902
37.6886 6.183561E-01 6.001410E-01 0.0182151
42.2843 1.072574E-02 1.123728E-02 -0.00051154
46.6505 4.738928E-01 4.548509E-01 0.0190419
50.8586 8.947747E-03 9.188295E-03 -0.000240548
54.9574 3.885002E-01 3.688133E-01 0.0196869
58.9828 7.632403E-03 7.631070E-03 1.333e-06
62.9631 3.195790E-01 3.024156E-01 0.0171634
66.9215 6.517454E-03 6.419402E-03 9.8052e-05
70.8780 2.738564E-01 2.586619E-01 0.0151945
74.8511 5.462141E-03 5.336211E-03 0.00012593
78.8583 2.441128E-01 2.304827E-01 0.0136301
82.9173 4.392382E-03 4.264096E-03 0.000128286
87.0463 2.228947E-01 2.134636E-01 0.0094311
91.2654 3.330402E-03 3.169829E-03 0.000160573
95.5974 2.027597E-01 1.988387E-01 0.003921
100.0689 2.298426E-03 2.165275E-03 0.000133151
104.7124 1.683492E-01 1.624587E-01 0.0058905
109.5690 1.483512E-03 1.380016E-03 0.000103496
114.6930 1.235727E-01 1.145620E-01 0.0090107
120.1597 8.956637E-04 8.583569E-04 3.73068e-05
126.0796 9.325200E-02 8.813756E-02 0.00511444
132.6287 5.030237E-04 4.655433E-04 3.74804e-05
140.1229 8.280333E-02 8.113965E-02 0.00166368
149.2535 2.244715E-04 2.237266E-04 7.449e-07
162.4198 1.016771E-01 9.711875E-02 0.00455835
