#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.5076596 0.5172348 -0.0095752
0.2 1.0128187 1.0319362 -0.0191175
0.3 1.5129954 1.5415895 -0.0285941
0.4 2.0057447 2.0437175 -0.0379728
0.5 2.4886766 2.5358982 -0.0472216
0.6 2.9594742 3.0157835 -0.0563093
0.7 3.4159099 3.4811156 -0.0652057
0.8 3.8558625 3.9297438 -0.0738813
0.9 4.2773322 4.3596402 -0.082308
1.0 4.6784551 4.7689141 -0.090459
1.1 5.0575168 5.1558255 -0.0983087
1.2 5.4129640 5.5187971 -0.105833
1.3 5.7434156 5.8564257 -0.11301
1.4 6.0476718 6.1674911 -0.119819
1.5 6.3247224 6.4509645 -0.126242
1.6 6.5737527 6.7060145 -0.132262
1.7 6.7941482 6.9320122 -0.137864
1.8 6.9854981 7.1285342 -0.143036
1.9 7.1475965 7.2953644 -0.147768
2.0 7.2804421 7.4324933 -0.152051
2.1 7.3842366 7.5401168 -0.15588
2.2 7.4593811 7.6186321 -0.159251
2.3 7.5064710 7.6686334 -0.162162
2.4 7.5262896 7.6909045 -0.164615
2.5 7.5198000 7.6864114 -0.166611
2.6 7.4881354 7.6562925 -0.168157
2.7 7.4325888 7.6018476 -0.169259
2.8 7.3546004 7.5245263 -0.169926
2.9 7.2557454 7.4259145 -0.170169
3.0 7.1377190 7.3077205 -0.170002
3.1 7.0023219 7.1717596 -0.169438
3.2 6.8514449 7.0199388 -0.168494
3.3 6.6870521 6.8542401 -0.167188
3.4 6.5111646 6.6767036 -0.165539
3.5 6.3258433 6.4894108 -0.163568
3.6 6.1331717 6.2944666 -0.161295
3.7 5.9352386 6.0939826 -0.158744
3.8 5.7341215 5.8900597 -0.155938
3.9 5.5318693 5.6847707 -0.152901
4.0 5.3304859 5.4801445 -0.149659
4.1 5.1319150 5.2781495 -0.146234
4.2 4.9380243 5.0806789 -0.142655
4.3 4.7505913 4.8895357 -0.138944
4.4 4.5712904 4.7064194 -0.135129
4.5 4.4016798 4.5329134 -0.131234
4.6 4.2431908 4.3704737 -0.127283
4.7 4.0971176 4.2204189 -0.123301
4.8 3.9646086 4.0839208 -0.119312
4.9 3.8466590 3.9619977 -0.115339
5.0 3.7441050 3.8555076 -0.111403
5.1 3.6576190 3.7651440 -0.107525
5.2 3.5877070 3.6914328 -0.103726
