#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.4268424 0.4329145 -0.0060721
0.2 0.8523363 0.8644697 -0.0121334
0.3 1.2751393 1.2933124 -0.0181731
0.4 1.6939220 1.7181023 -0.0241803
0.5 2.1073734 2.1375180 -0.0301446
0.6 2.5142079 2.5502631 -0.0360552
0.7 2.9131705 2.9550723 -0.0419018
0.8 3.3030432 3.3507171 -0.0476739
0.9 3.6826504 3.7360119 -0.0533615
1.0 4.0508644 4.1098188 -0.0589544
1.1 4.4066105 4.4710536 -0.0644431
1.2 4.7488718 4.8186898 -0.069818
1.3 5.0766943 5.1517641 -0.0750698
1.4 5.3891905 5.4693799 -0.0801894
1.5 5.6855436 5.7707120 -0.0851684
1.6 5.9650115 6.0550096 -0.0899981
1.7 6.2269291 6.3215999 -0.0946708
1.8 6.4707118 6.5698903 -0.0991785
1.9 6.6958577 6.7993718 -0.103514
2.0 6.9019492 7.0096199 -0.107671
2.1 7.0886550 7.2002969 -0.111642
2.2 7.2557308 7.3711522 -0.115421
2.3 7.4030200 7.5220240 -0.119004
2.4 7.5304542 7.6528385 -0.122384
2.5 7.6380524 7.7636102 -0.125558
2.6 7.7259205 7.8544409 -0.12852
2.7 7.7942504 7.9255188 -0.131268
2.8 7.8433180 7.9771168 -0.133799
2.9 7.8734816 8.0095906 -0.136109
3.0 7.8851791 8.0233760 -0.138197
3.1 7.8789254 8.0189867 -0.140061
3.2 7.8553093 7.9970104 -0.141701
3.3 7.8149898 7.9581058 -0.143116
3.4 7.7586921 7.9029984 -0.144306
3.5 7.6872039 7.8324766 -0.145273
3.6 7.6013702 7.7473870 -0.146017
3.7 7.5020893 7.6486296 -0.14654
3.8 7.3903069 7.5371530 -0.146846
3.9 7.2670120 7.4139488 -0.146937
4.0 7.1332303 7.2800469 -0.146817
4.1 6.9900197 7.1365091 -0.146489
4.2 6.8384640 6.9844240 -0.14596
4.3 6.6796671 6.8249010 -0.145234
4.4 6.5147477 6.6590645 -0.144317
4.5 6.3448329 6.4880478 -0.143215
