#Theta He10 He15 diff
0.0 0.0000000 0.0000000 0
0.1 0.6801279 0.6957111 -0.0155832
0.2 1.3562892 1.3873810 -0.0310918
0.3 2.0245513 2.0710034 -0.0464521
0.4 2.6810498 2.7426411 -0.0615913
0.5 3.3220216 3.3984595 -0.0764379
0.6 3.9438372 4.0347598 -0.0909226
0.7 4.5430315 4.6480104 -0.104979
0.8 5.1163333 5.2348765 -0.118543
0.9 5.6606931 5.7922481 -0.131555
1.0 6.1733082 6.3172663 -0.143958
1.1 6.6516460 6.8073464 -0.1557
1.2 7.0934646 7.2601990 -0.166734
1.3 7.4968303 7.6738479 -0.177018
1.4 7.8601329 8.0466453 -0.186512
1.5 8.1820973 8.3772843 -0.195187
1.6 8.4617919 8.6648070 -0.203015
1.7 8.6986348 8.9086107 -0.209976
1.8 8.8923952 9.1084500 -0.216055
1.9 9.0431926 9.2644358 -0.221243
2.0 9.1514928 9.3770308 -0.225538
2.1 9.2180998 9.4470422 -0.228942
2.2 9.2441456 9.4756107 -0.231465
2.3 9.2310762 9.4641971 -0.233121
2.4 9.1806357 9.4145654 -0.23393
2.5 9.0948464 9.3287635 -0.233917
2.6 8.9759880 9.2091015 -0.233113
2.7 8.8265732 9.0581274 -0.231554
2.8 8.6493221 8.8786012 -0.229279
2.9 8.4471346 8.6734666 -0.226332
3.0 8.2230615 8.4458220 -0.22276
3.1 7.9802740 8.1988896 -0.218616
3.2 7.7220330 7.9359842 -0.213951
3.3 7.4516575 7.6604809 -0.208823
3.4 7.1724923 7.3757831 -0.203291
3.5 6.8878771 7.0852901 -0.197413
3.6 6.6011142 6.7923651 -0.191251
3.7 6.3154387 6.5003045 -0.184866
3.8 6.0339882 6.2123075 -0.178319
3.9 5.7597748 5.9314470 -0.171672
4.0 5.4956581 5.6606428 -0.164985
4.1 5.2443200 5.4026357 -0.158316
4.2 5.0082421 5.1599642 -0.151722
4.3 4.7896846 4.9349433 -0.145259
4.4 4.5906681 4.7296458 -0.138978
4.5 4.4129578 4.5458859 -0.132928
4.6 4.2580506 4.3852066 -0.127156
4.7 4.1271647 4.2488681 -0.121703
4.8 4.0212327 4.1378413 -0.116609
4.9 3.9408968 4.0528026 -0.111906
5.0 3.8865078 3.9941325 -0.107625
5.1 3.8581266 3.9619170 -0.10379
5.2 3.8555286 3.9559522 -0.100424
5.3 3.8782112 3.9757512 -0.09754
5.4 3.9254037 4.0205543 -0.0951506
5.5 3.9960802 4.0893417 -0.0932615
5.6 4.0889745 4.1808486 -0.0918741
5.7 4.2025973 4.2935825 -0.0909852
5.8 4.3352561 4.4258430 -0.0905869
5.9 4.4850762 4.5757431 -0.0906669
6.0 4.6500236 4.7412322 -0.0912086
6.1 4.8279289 4.9201205 -0.0921916
6.2 5.0165133 5.1101048 -0.0935915
6.3 5.2134143 5.3087946 -0.0953803
6.4 5.4162120 5.5137393 -0.0975273
6.5 5.6224568 5.7224552 -0.0999984
6.6 5.8296956 5.9324530 -0.102757
6.7 6.0354986 6.1412644 -0.105766
6.8 6.2374851 6.3464685 -0.108983
6.9 6.4333490 6.5457175 -0.112369
7.0 6.6208822 6.7367608 -0.115879
7.1 6.7979976 6.9174682 -0.119471
7.2 6.9627501 7.0858513 -0.123101
7.3 7.1133559 7.2400831 -0.126727
7.4 7.2482097 7.3785159 -0.130306
7.5 7.3658998 7.4996968 -0.133797
7.6 7.4652213 7.6023805 -0.137159
7.7 7.5451864 7.6855410 -0.140355
7.8 7.6050327 7.7483794 -0.143347
7.9 7.6442282 7.7903299 -0.146102
8.0 7.6624749 7.8110628 -0.148588
8.1 7.6597088 7.8104858 -0.150777
8.2 7.6360979 7.7887412 -0.152643
8.3 7.5920375 7.7462024 -0.154165
8.4 7.5281431 7.6834660 -0.155323
8.5 7.4452413 7.6013434 -0.156102
8.6 7.3443576 7.5008488 -0.156491
8.7 7.2267037 7.3831859 -0.156482
8.8 7.0936609 7.2497321 -0.156071
8.9 6.9467640 7.1020217 -0.155258
9.0 6.7876817 6.9417269 -0.154045
9.1 6.6181971 6.7706378 -0.152441
9.2 6.4401868 6.5906414 -0.150455
9.3 6.2555986 6.4036995 -0.148101
9.4 6.0664298 6.2118261 -0.145396
9.5 5.8747037 6.0170648 -0.142361
9.6 5.6824476 5.8214658 -0.139018
9.7 5.4916700 5.6270626 -0.135393
9.8 5.3043382 5.4358504 -0.131512
9.9 5.1223574 5.2497637 -0.127406
10.0 4.9475495 5.0706560 -0.123106
10.1 4.7816343 4.9002796 -0.118645
10.2 4.6262111 4.7402675 -0.114056
10.3 4.4827420 4.5921162 -0.109374
10.4 4.3525371 4.4571708 -0.104634
10.5 4.2367415 4.3366114 -0.0998699
10.6 4.1363241 4.2314415 -0.0951174
10.7 4.0520685 4.1424788 -0.0904103
10.8 3.9845658 4.0703479 -0.0857821
10.9 3.9342106 4.0154752 -0.0812646
11.0 3.9011975 3.9780863 -0.0768888
11.1 3.8855217 3.9582052 -0.0726835
11.2 3.8869805 3.9556563 -0.0686758
11.3 3.9051776 3.9700680 -0.0648904
11.4 3.9395293 4.0008790 -0.0613497
11.5 3.9892729 4.0473466 -0.0580737
11.6 4.0534769 4.1085562 -0.0550793
11.7 4.1310529 4.1834339 -0.052381
11.8 4.2207697 4.2707595 -0.0499898
11.9 4.3212678 4.3691820 -0.0479142
12.0 4.4310765 4.4772357 -0.0461592
12.1 4.5486310 4.5933581 -0.0447271
12.2 4.6722913 4.7159082 -0.0436169
12.3 4.8003611 4.8431857 -0.0428246
12.4 4.9311074 4.9734508 -0.0423434
12.5 5.0627808 5.1049441 -0.0421633
12.6 5.1936349 5.2359070 -0.0422721
12.7 5.3219466 5.3646010 -0.0426544
12.8 5.4460348 5.4893278 -0.043293
12.9 5.5642798 5.6084479 -0.0441681
13.0 5.6751405 5.7203985 -0.045258
13.1 5.7771719 5.8237110 -0.0465391
13.2 5.8690401 5.9170267 -0.0479866
13.3 5.9495371 5.9991111 -0.049574
13.4 6.0175934 6.0688675 -0.0512741
13.5 6.0722889 6.1253475 -0.0530586
13.6 6.1128626 6.1677617 -0.0548991
13.7 6.1387198 6.1954865 -0.0567667
13.8 6.1494379 6.2080706 -0.0586327
13.9 6.1447698 6.2052383 -0.0604685
14.0 6.1246454 6.1868919 -0.0622465
14.1 6.0891717 6.1531112 -0.0639395
14.2 6.0386296 6.1041513 -0.0655217
14.3 5.9734702 6.0404389 -0.0669687
14.4 5.8943084 5.9625656 -0.0682572
14.5 5.8019146 5.8712806 -0.069366
14.6 5.6972052 5.7674809 -0.0702757
14.7 5.5812311 5.6522001 -0.070969
14.8 5.4551652 5.5265961 -0.0714309
14.9 5.3202881 5.3919366 -0.0716485
15.0 5.1779727 5.2495843 -0.0716116
15.1 5.0296688 5.1009811 -0.0713123
15.2 4.8768853 4.9476308 -0.0707455
15.3 4.7211734 4.7910816 -0.0699082
15.4 4.5641084 4.6329090 -0.0688006
15.5 4.4072719 4.4746969 -0.067425
15.6 4.2522338 4.3180200 -0.0657862
15.7 4.1005345 4.1644262 -0.0638917
15.8 3.9536679 4.0154188 -0.0617509
15.9 3.8130643 3.8724401 -0.0593758
16.0 3.6800749 3.7368553 -0.0567804
16.1 3.5559570 3.6099374 -0.0539804
16.2 3.4418602 3.4928536 -0.0509934
16.3 3.3388139 3.3866525 -0.0478386
16.4 3.2477166 3.2922531 -0.0445365
16.5 3.1693262 3.2104350 -0.0411088
16.6 3.1042524 3.1418305 -0.0375781
16.7 3.0529507 3.0869185 -0.0339678
16.8 3.0157179 3.0460195 -0.0303016
16.9 2.9926898 3.0192935 -0.0266037
